"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0	0.9527407	0.8281555	0.1934568	0.5658971	0.3647087	1.0009460	0.9937205	0.1045375	0.9408352	0.1071899	0.9496639	0.8089331	0.9446234	0.1327954	0.1687578	1.0509472	0.1750832	0.3889927	1.0258895	0.9775460	1.0555281	0.6884104	0.1178035	0.9459140	0.0409593	0.7836280	0.8152592	1.0184418	1.0852045	1.0540407	0.0132978	0.3126182	0.3824487	0.5455313	0.4722678	0.6284981	1.1402240	0.5961071	0.9907872	0.8658935	0.1144738	0.7782343	1.0021430	0.9136855	0.9881982	0.7382652	0.7037849	0.9851345	0.9839851	0.1499139	1.0285284	0.0600172	0.7789980	0.6937687	0.9558999	0.2815300	0.0885528	0.0326256	0.9438240	0.0428023	0.0221073	0.9627021	0.2722268	0.9539031	0.4573446	1.0043270	1.0564325	0.0459240	0.6447822	0.7363816	0.9230654	0.7565440	0.9782255	0.9945088	1.0752019	1.0042077	0.5688979	0.4137451	1.0782010	1.1207130	0.9958207	0.0750956	0.0527622	1.0219076	0.7766911	1.0448938	0.5430465	0.9772434	0.5919784	0.3107031	0.9022298	0.1602312	0.5875619	0.2447073	0.5973418	0.7322556	0.9483761	0.2758579	0.8611104	1.1150345
50	0.6649267	0.8233601	0.2197753	0.5353616	0.4785779	0.9583337	1.1445552	0.3353229	0.9705589	0.1067265	0.6533502	0.9431894	1.0409191	0.0985710	0.2485719	1.0854869	0.1356139	0.3353223	1.0010026	0.9219129	0.8568464	0.5654770	0.1005725	0.9359559	0.0131042	0.6756122	0.7107775	0.9385179	1.0205923	0.9446565	0.0149920	0.2949355	0.3015520	0.5309847	0.6511161	0.6417612	0.9983743	0.6077695	1.0661621	0.7821954	0.1766420	0.7336991	1.0339135	1.0418746	0.9690125	0.7664141	0.7157076	0.6344004	0.9135336	0.1095338	0.7178691	0.0674734	0.7126456	0.6019533	0.9401297	0.2789388	0.1029997	0.0193872	0.6980935	0.0149049	0.2705787	0.9320945	0.2677827	0.4572735	0.5093215	0.9559544	0.9183293	0.0385393	0.6662319	0.6769325	0.9054450	0.7001795	1.0108637	0.9446466	0.9968262	0.9515911	0.6331794	0.3053060	0.9073295	1.0328484	1.0976321	0.0568425	0.0714481	0.9505407	0.7254225	0.9188575	0.4537583	0.9045534	0.5408405	0.2815297	0.7347211	0.1796245	0.5221770	0.1957098	0.7456666	0.6904854	1.0233471	0.3681662	0.9245268	1.0237232
100	0.3079329	0.7778693	0.2637355	0.5365099	0.4740695	0.9546027	1.0487718	0.2460597	1.0275285	0.1771983	0.3567523	0.8500158	1.0626786	0.1046361	0.2236092	1.0103344	0.0921796	0.3575198	1.0532141	0.8810869	0.8135001	0.5383522	0.1052949	1.0246123	0.0091548	0.6604077	0.7410490	1.0653401	0.9185642	0.8756724	0.0127572	0.2786497	0.2253698	0.5170438	0.4501807	0.6872746	0.9878144	0.5915500	0.9760125	0.8845094	0.1773174	0.6608325	1.0584482	1.0225185	1.1109525	0.9505821	0.7559717	0.3337487	0.7929695	0.1632636	0.6056853	0.0518666	0.7399785	0.4143274	0.9818757	0.2513718	0.1086207	0.0171349	0.4017641	0.0287587	0.6080759	0.9025344	0.1561079	0.1438485	0.5119594	1.0363287	0.9455911	0.0169454	0.5859089	0.7424016	0.9910226	0.6340568	0.9413904	0.9911072	0.8396956	0.9093829	0.5269007	0.3403108	1.1017648	0.9366289	1.0960246	0.1180173	0.0801341	1.0729960	0.8624372	0.9786713	0.4328668	0.8770904	0.5128015	0.2290582	0.8482600	0.2201948	0.4737341	0.1822684	0.7862009	0.6431096	0.9444785	0.4714607	1.0104401	1.0552726
150	0.1757134	0.7204973	0.2733974	0.5480039	0.5728159	1.0070755	0.9000327	0.1997742	1.0456016	0.4596478	0.1738374	0.7096436	1.1137367	0.2001145	0.2762924	1.0515010	0.0648533	0.3460162	0.9832648	0.9366991	0.7952412	0.5796132	0.1139196	0.9911442	0.0059043	0.5427344	0.7249865	0.9918917	0.8210325	0.9019008	0.0192790	0.1550396	0.1693923	0.5793994	0.3051059	0.7069541	0.9602438	0.6239652	0.8381152	0.8533124	0.1179403	0.6949895	1.0880955	1.0005960	1.2063471	0.9954334	0.6562625	0.2007681	0.7363790	0.2420129	0.5026860	0.0616648	0.9356263	0.3132549	1.0149888	0.1967833	0.1091058	0.0202951	0.3195503	0.0954180	0.6527894	1.0456764	0.0970179	0.0542428	0.4787147	1.0315343	0.9353470	0.0123366	0.5703653	0.8156153	0.9261270	0.6635222	0.9239678	0.9944629	0.8654896	0.8613488	0.4614369	0.4150926	1.0204949	0.9675504	1.0608202	0.0735721	0.0835546	0.9707249	0.8409920	1.0281452	0.4415865	0.9433365	0.5572773	0.2521497	0.8614654	0.2997909	0.4955835	0.1844197	0.8039747	0.6383894	0.9818968	0.4314743	1.0582570	0.9794555
200	0.1317965	0.5836393	0.2707584	0.5228693	0.7148610	1.0400546	0.9099150	0.4323674	1.0542112	0.7087538	0.0785655	0.6462637	1.0813258	0.2967538	0.1834772	1.0371393	0.0397095	0.3368289	0.9267512	0.9448795	0.8220069	0.6208315	0.1848161	0.9125393	0.0022065	0.5546605	0.7995359	1.0667340	0.8986040	0.8792320	0.0203943	0.1320847	0.1472080	0.6322581	0.1257290	0.7762925	1.0399836	0.6397363	0.9347222	0.8038857	0.1244986	0.7210650	0.9981749	1.0282953	1.0926152	0.9972119	0.7317086	0.2113328	0.6693548	0.2472442	0.4220851	0.0669330	0.9633046	0.3837101	1.0174693	0.2278568	0.0925781	0.0247130	0.2472854	0.1916834	0.7024901	0.9404960	0.0424314	0.0463285	0.5475209	0.9775299	0.8255104	0.0071782	0.5103846	0.7685908	0.9723374	0.7180699	0.9796005	1.0005224	0.8362939	0.8624686	0.5576771	0.4657856	1.0508817	0.9968768	1.0266427	0.0892539	0.0984183	0.9198307	0.8920037	1.0103618	0.4675192	0.9605364	0.4962603	0.2521795	0.8124554	0.2555773	0.4737288	0.1470314	0.9267215	0.7387142	0.8873657	0.3826848	1.1067124	1.0445592
250	0.1076396	0.5629791	0.3330957	0.5980867	0.7932224	0.9417994	0.8095769	0.7368162	0.9941816	0.8962334	0.0483307	0.6891873	0.9245955	0.3187166	0.1143568	1.0114686	0.0351499	0.3713483	0.9393135	0.9493225	0.9341778	0.6459704	0.2095098	0.9612256	0.0021892	0.5064555	0.7431803	0.9636095	0.8443461	0.8485215	0.0098509	0.1007800	0.1382049	0.5736484	0.1396945	0.7357908	1.0106706	0.6280930	0.8516947	0.8532802	0.1435978	0.7660791	0.9893214	0.9094165	0.9729284	0.9760329	0.7282917	0.1687666	0.6792751	0.3307237	0.4498845	0.0706861	0.9314637	0.4109275	1.0318730	0.2337293	0.0810221	0.0215622	0.2038053	0.2904259	0.8005459	1.0244349	0.0334114	0.0499577	0.5696638	1.0609628	0.9278150	0.0082150	0.5529877	0.7642390	0.9421523	0.7401064	0.9898205	0.9064985	0.7731514	0.8535139	0.5428611	0.4659335	0.9197963	0.9885465	1.1053707	0.0589327	0.0966706	0.9481920	0.8845548	0.9991746	0.4438705	0.9767058	0.4794893	0.2375451	0.8717766	0.2484530	0.5807309	0.1725348	0.9295574	0.7357517	0.9706427	0.3218417	1.0891127	1.0780250
300	0.0986177	0.4965254	0.3120125	0.5542409	0.8077460	0.9415934	0.7332766	0.6545970	0.9832315	0.9916882	0.0265444	0.6059413	0.9690011	0.3662988	0.1092239	1.1228068	0.0298478	0.2893846	0.9555221	0.9557792	0.8720634	0.7021606	0.2255500	0.9215257	0.0054822	0.5439837	0.7669682	1.0319674	0.8951479	0.7001930	0.0116101	0.0918455	0.1217017	0.6096493	0.0917195	0.6833592	1.0350156	0.6242192	0.9454205	0.8052531	0.1406511	0.7968511	1.0239274	0.9978624	1.0004803	0.8831464	0.6839301	0.1873086	0.6293103	0.4296021	0.4264096	0.0751491	0.9491791	0.3750980	0.9989055	0.3508697	0.1424493	0.0299919	0.2585055	0.3489033	0.8697983	0.9646188	0.0419310	0.0488098	0.5345377	0.9293395	1.0393207	0.0041816	0.5431072	0.7302902	0.9248102	0.6819974	0.9738921	0.9091448	0.8209633	0.7245365	0.5257157	0.4999862	1.0238290	0.9366037	1.0400297	0.0869162	0.0883632	1.0750657	0.9877871	1.0001275	0.3743460	1.0746106	0.5820304	0.2357888	0.8997216	0.2670654	0.5068541	0.1184317	0.9911091	0.7443439	0.9381982	0.3044839	1.0158784	0.9332049
350	0.1024409	0.4793674	0.2695361	0.4806017	0.9235369	1.0472583	0.7507424	0.5861763	0.8923228	0.9363718	0.0241006	0.7466440	0.9176427	0.4781311	0.1043047	1.1018149	0.0293640	0.3758384	1.0267689	0.9862717	0.9010876	0.6372252	0.2062312	0.9856911	0.0012951	0.5102987	0.7267148	0.8750576	0.9348145	0.8451683	0.0317685	0.1177930	0.1571043	0.5334595	0.0857587	0.7137831	0.9887079	0.5526344	0.7759404	0.7666322	0.1498260	0.7804040	1.0769688	0.9262848	1.0794554	0.9134504	0.6005462	0.2091244	0.5397200	0.4481585	0.4496742	0.0475513	1.0244502	0.2909086	0.9134865	0.2886492	0.1388875	0.0327197	0.1910077	0.2651528	0.8312355	0.9754643	0.0433479	0.0511524	0.5365251	0.9238542	1.0259572	0.0004086	0.6237385	0.7156741	1.0111487	0.6788703	1.0200923	0.9861273	0.8568257	0.7739765	0.4972403	0.5195715	1.0018326	0.9154151	1.0422085	0.1047832	0.0934843	1.0221092	1.0289562	0.9286537	0.3690201	1.0322668	0.6113910	0.2459715	0.8525869	0.3460667	0.5229877	0.1107926	0.9278235	0.6816850	0.9926510	0.3081819	1.0267943	1.1005787
400	0.1291579	0.5628842	0.2878421	0.4510399	0.9758702	1.0424700	0.6841235	0.5822534	0.9663831	1.0343826	0.0381259	0.7678457	0.9515826	0.4285222	0.1022510	1.0910080	0.0358838	0.3027874	1.1426606	0.9397191	0.7571568	0.6700386	0.2447946	1.0537235	0.0005263	0.4527052	0.6543632	1.0410517	0.7864978	0.9151503	0.0180030	0.0812797	0.1178696	0.4530789	0.1338497	0.6904155	0.9716339	0.5764866	0.9711780	0.7234342	0.1411613	0.6679353	0.9581840	1.0230991	1.0645934	0.9867518	0.6863549	0.2052523	0.4010790	0.4992543	0.4113338	0.0789078	1.0046394	0.3693703	0.9108304	0.3209416	0.1371611	0.0401153	0.2077717	0.3302149	0.8430022	1.0296496	0.0399415	0.0318413	0.5352299	0.9553616	1.0050312	0.0099135	0.7239122	0.6818659	1.0041299	0.6231625	0.9010977	0.8975989	0.8007762	0.7990525	0.5000652	0.5091922	1.0841918	0.9774538	0.9237279	0.0874931	0.0910463	1.0899537	0.9842677	1.0054733	0.3925487	1.0157457	0.5749766	0.2297660	0.7928149	0.3304827	0.5507383	0.1313676	0.9251013	0.6308398	0.9617783	0.1750862	0.9637674	1.0669002
450	0.1040239	0.4980838	0.3341351	0.5139089	0.9713024	0.9394457	0.7158571	0.7166035	0.9440341	0.9800645	0.0259133	0.7569070	0.9685359	0.5287760	0.1282824	1.1156585	0.0414974	0.2977637	0.9861071	0.9527401	0.7820306	0.6774068	0.2098705	1.0574665	0.0009344	0.5031695	0.5846973	0.9016229	0.8219041	0.8834105	0.0109958	0.0865194	0.1444740	0.5563904	0.0652062	0.6867175	1.0416231	0.5161623	0.8479908	0.7621029	0.1234652	0.7456075	1.1066093	0.9679007	1.1299815	0.9871076	0.7590915	0.1392936	0.3201280	0.5532034	0.4354976	0.0751136	0.9938204	0.3343052	0.9993933	0.3139365	0.1422584	0.0345389	0.2145223	0.4242911	0.7569360	1.0735020	0.0571554	0.0249638	0.5732751	0.9507334	1.0415383	0.0083445	0.6541485	0.6769321	1.0448601	0.6335553	1.0251029	0.9696023	0.9162356	0.8112525	0.4400967	0.5808880	1.0856174	0.9828908	0.8594975	0.1089319	0.0727488	1.0400531	1.0415605	1.0640276	0.4246514	1.0266953	0.5322730	0.2605273	0.7901008	0.4149932	0.5955958	0.1057054	0.9071075	0.7186353	1.0103609	0.2627013	0.8906175	0.9841630
500	0.1294461	0.4412507	0.3363642	0.5350785	1.0101767	0.9078469	0.7126378	0.8539905	0.9642095	0.9333517	0.0229906	0.6525942	1.0621862	0.4638461	0.1301742	0.9792137	0.0474353	0.3680043	0.8774993	0.8701861	0.7705782	0.6373320	0.2051636	1.0578348	0.0000119	0.5228535	0.6857411	0.8277648	0.8409566	0.8848575	0.0034712	0.0805885	0.1389167	0.6164361	0.0719636	0.7004886	1.0940712	0.5710672	0.8326912	0.7077251	0.1585306	0.6446395	1.0497788	0.8982931	1.0369362	0.9357031	0.7667447	0.1624795	0.3307156	0.5350119	0.4218603	0.0760078	0.9038117	0.3504720	0.9971951	0.2622412	0.1135387	0.0311430	0.2056781	0.4137165	0.7742813	1.1324525	0.0488572	0.0176648	0.5474690	0.9526399	0.9141623	0.0067722	0.6549693	0.8145026	0.9968298	0.6729678	0.8215932	1.0133214	0.8856880	0.7714665	0.4870632	0.5775950	1.0852886	1.0404816	0.9264230	0.0925038	0.0774727	1.0340394	0.8936526	0.9735118	0.4768210	0.9645177	0.5548393	0.2050181	0.8551801	0.4031485	0.5778651	0.1520791	0.8832198	0.6276235	1.0117935	0.2626756	0.8487023	1.0465351
550	0.5090188	0.5267560	0.2625056	0.4917999	0.9636892	0.9872361	0.7472311	0.9553906	1.0695781	0.8706204	0.2767399	0.6910912	0.9902557	0.4523787	0.0873786	0.9960518	0.0445302	0.3931961	0.9746140	0.8773920	0.8268758	0.6167148	0.1878062	0.9749705	0.0100619	0.5678642	0.7197413	1.0571395	0.9301486	0.9057848	0.0120632	0.0957098	0.1559988	0.5540906	0.0826293	0.6342260	1.0469815	0.5436114	0.8612697	0.6575464	0.1347837	0.6652764	1.0475475	0.9146409	1.0351328	0.8880634	0.7533110	0.3606872	0.2782529	0.4649929	0.7462060	0.0983050	0.8821603	0.6428994	0.9776947	0.2817869	0.0800569	0.0407866	0.5514630	0.5370333	0.5961274	1.0404322	0.1081046	0.4077408	0.4844433	0.9512425	0.9550529	0.0120630	0.6108070	0.8619836	0.9793440	0.6658638	0.8683366	1.0400663	0.9553546	0.8435429	0.4548900	0.6065616	1.0987177	1.0423348	0.9132877	0.0796346	0.0953228	1.0068140	0.9197749	1.0333045	0.4862381	0.8878672	0.5201878	0.2484791	0.8420347	0.3938193	0.5313999	0.1153026	0.7788843	0.6566088	1.1244289	0.3288803	0.7306452	1.0005587
600	0.8448105	0.6656702	0.2682054	0.5213525	0.8239318	0.9420560	0.9209502	0.6087422	1.1014190	0.6681665	0.6184063	0.7913135	0.9275996	0.3650114	0.0747869	0.9604619	0.0989023	0.3712608	1.0028496	0.8928457	0.8789697	0.6022953	0.2154151	0.9367774	0.0147063	0.5262325	0.7656975	0.9748171	0.9286232	1.0007574	0.0203294	0.1622953	0.2723845	0.5471091	0.1542404	0.6802457	1.0876917	0.5778817	1.0274771	0.7286535	0.1426147	0.7870902	1.0148779	1.0824131	0.9781043	0.8889567	0.7522950	0.4320281	0.2867463	0.3103460	0.9307905	0.0788928	0.8200379	0.7939064	0.9740614	0.2934514	0.0917875	0.0252960	0.7178297	0.3749349	0.4035248	1.1027020	0.2319474	0.8095519	0.5375867	0.9818480	0.9437482	0.0151157	0.5822616	0.7556738	0.9637584	0.6818836	0.9160288	0.9042564	0.9287209	0.7706906	0.5217523	0.5903539	1.1097206	0.9492104	0.9435750	0.0490340	0.0699329	1.0192437	0.8952968	1.0540504	0.4102507	0.9796377	0.5421259	0.3059073	0.7105954	0.4121606	0.5563949	0.1437545	0.6823884	0.6736755	1.1330472	0.2748044	0.8314583	0.9685089
650	0.9372501	0.8881748	0.3048439	0.5413176	0.6600208	0.9876035	0.9211552	0.3202655	1.1620736	0.3850790	0.8712666	0.7700173	0.8614426	0.2742269	0.0730518	0.9902773	0.1651298	0.3326579	0.9866473	0.8712153	0.9792314	0.5649764	0.1678785	1.0004278	0.0133512	0.5663321	0.6541262	1.0134766	1.0095873	1.0152411	0.0202172	0.2523236	0.3085516	0.5851188	0.2818647	0.6592558	1.1093254	0.5299404	0.9770514	0.7315512	0.1550789	0.7143055	1.0847534	1.0272654	1.0667600	0.8016716	0.7683237	0.4440600	0.5107061	0.2572066	0.9744990	0.0377304	0.7315704	0.6681830	1.0224065	0.2752910	0.0985974	0.0341288	0.8439380	0.2001549	0.3164421	1.0435052	0.3052457	0.9081605	0.5205416	0.9705171	0.9807289	0.0159445	0.5528274	0.7094335	1.0420307	0.7206635	0.8625426	0.9832586	0.9643297	0.9152204	0.5087713	0.4626262	1.0568029	1.0134769	0.9468614	0.0671964	0.0606812	0.9670115	0.8420507	1.0121332	0.3760765	0.9206111	0.5172271	0.2414681	0.8412380	0.4101115	0.5327780	0.2185777	0.7140045	0.6309508	0.9259549	0.2980104	0.8980464	0.9431117
700	0.8755906	0.9086740	0.2709476	0.5472074	0.6319022	0.9952002	0.9663955	0.2092478	1.0162363	0.2207702	0.9092906	0.6973963	0.9168312	0.2132249	0.1085225	0.9985222	0.1706701	0.3584365	1.0142931	0.8620169	1.0949456	0.6226581	0.1680406	0.9699556	0.0261147	0.7258128	0.7190875	1.0771979	0.9485119	1.0071893	0.0297225	0.2955545	0.3366794	0.5681266	0.4288389	0.6464270	1.1521666	0.5900553	1.0032230	0.7191755	0.1169967	0.8167660	1.0454437	1.0096294	1.0512159	0.8109655	0.7096036	0.5219623	0.6738730	0.1954982	1.0243398	0.0461352	0.7046995	0.7278729	1.0687507	0.2922946	0.1335151	0.0325490	1.0438538	0.1079294	0.1562828	1.0582103	0.3075672	0.9588356	0.5660097	0.9707523	0.9725801	0.0615657	0.7142697	0.7528556	1.0636168	0.7120537	0.8572405	1.0255146	0.9460969	0.8915925	0.4844636	0.4204379	1.0649281	0.9578384	0.9582122	0.0655615	0.0566929	1.0642753	0.8469935	1.0519110	0.3681270	0.9467329	0.5092001	0.2064275	0.7728422	0.2719471	0.5193794	0.2173324	0.5795396	0.6739788	0.9596561	0.2711690	0.9247317	0.9966871
750	0.9325840	0.8953338	0.2375471	0.5552973	0.4901310	0.9526959	1.0102061	0.1115389	0.9837268	0.1676526	0.9356027	0.6519618	1.0307184	0.1551651	0.1120450	0.9953050	0.1998261	0.3330407	1.0483404	0.9655579	1.0813454	0.6081895	0.1814254	0.9830816	0.0389638	0.7945217	0.6919801	1.0038621	0.9708606	1.0033467	0.0220821	0.3226649	0.3153502	0.4890385	0.3508635	0.6336108	1.1075595	0.5872289	0.9610198	0.7176232	0.0884497	0.7446929	0.9611804	0.9171859	1.1269358	0.8376153	0.7948698	0.7334026	0.8983311	0.1551718	0.9979226	0.0583957	0.6985135	0.6720297	0.9841755	0.2460430	0.1004731	0.0451975	1.1212135	0.0702893	0.0914045	1.0715754	0.2700803	0.9165690	0.5592782	0.9547102	1.1203098	0.0405401	0.6793061	0.6990063	1.0987517	0.7126054	0.9524619	0.9948392	1.0040747	0.9717183	0.5399877	0.4391758	1.0240917	0.9786087	0.9144470	0.0818779	0.0578651	1.0232852	0.9290521	1.0448388	0.3681492	0.9866206	0.5187306	0.2159031	0.7798290	0.3283591	0.5779100	0.2452560	0.5975138	0.5985830	0.9934946	0.2467568	1.0337998	0.9621288
800	0.9927871	0.9029721	0.2201914	0.4983675	0.3985692	1.0711804	0.8606290	0.0970571	0.9717145	0.1199714	0.9983676	0.6941005	0.8710411	0.1079524	0.1019282	0.9680470	0.1956213	0.2843191	1.0714671	0.9259379	1.0338626	0.5922107	0.1651410	1.0126861	0.0281050	0.8058648	0.7228735	1.0162670	0.9671454	1.0643529	0.0092140	0.2926074	0.2943326	0.4915275	0.4612435	0.6021614	1.0048479	0.5600282	0.9699420	0.7880267	0.1305610	0.7507514	0.9517047	1.0126413	1.0661034	0.7882159	0.7297582	0.8137351	1.0126845	0.1136043	1.0889833	0.0649617	0.6481426	0.8019765	1.0231666	0.2564525	0.0701200	0.0312867	1.0720638	0.0330310	0.0617029	1.1467257	0.3354589	0.8996640	0.5249104	0.8485051	1.0379993	0.0453395	0.6592984	0.7795656	1.1067450	0.6804588	0.9997605	0.9889791	0.9924886	0.8714992	0.5281207	0.3657653	1.0744145	0.9241492	1.0104941	0.0689421	0.0677376	1.0506334	0.8304206	1.0920638	0.4806870	1.1365072	0.4761960	0.2614755	0.8290947	0.3346043	0.5486629	0.2297146	0.6068580	0.6661524	0.9511351	0.2410267	1.0888662	0.9394247
850	0.9982801	0.7633420	0.2287302	0.4774950	0.4343845	1.0081850	0.9969932	0.1384118	1.0121617	0.0933141	1.0532102	0.7442256	1.0112997	0.0696195	0.0967498	0.8580606	0.2012963	0.3336514	1.0295045	1.0350772	1.0427101	0.6369124	0.1222538	0.9301413	0.0398472	0.7271176	0.6947783	0.9383857	0.9456098	1.1008942	0.0098444	0.3033188	0.3333870	0.4867219	0.4737516	0.6300803	1.0178457	0.5498562	0.9368910	0.8156828	0.1272600	0.6830952	0.9222900	0.8690487	0.9678167	0.7003151	0.7150331	0.8913019	1.0050949	0.0864445	0.9780662	0.0686182	0.6666365	0.7259704	1.0494599	0.2982960	0.0720414	0.0180700	0.9623297	0.0298193	0.0469531	1.0311390	0.3335806	0.9095426	0.4746618	1.0042528	0.8985319	0.0400069	0.6553450	0.7249677	1.1001108	0.6343075	0.9551315	0.9498937	0.9863789	0.9392493	0.6273636	0.3645901	1.0622072	0.9568600	1.0951757	0.0898870	0.0540408	1.0549658	0.8682820	1.1045819	0.3856988	0.9908182	0.5017285	0.2054389	0.8330419	0.2687515	0.5400130	0.2648425	0.6046177	0.6572303	0.9300702	0.2265350	1.0247956	0.9634317
900	1.0142322	0.7837112	0.1805335	0.5371428	0.3945223	1.0894552	1.0141662	0.0906904	1.1084501	0.1138785	1.0203424	0.8359771	0.9741938	0.1090874	0.1530493	0.8544058	0.1761895	0.2990295	1.1096011	1.0259731	0.9482165	0.7121579	0.1225480	0.9667510	0.0282720	0.7402641	0.7072145	1.0202662	0.9837413	1.0787292	0.0100635	0.2977312	0.2957465	0.4657878	0.5098593	0.6999662	0.9863098	0.5619433	0.9798981	0.7589837	0.1810966	0.6710397	1.1123749	1.0530951	1.0829593	0.7861927	0.7112177	0.9008259	1.0092884	0.1140968	1.0451868	0.0745486	0.6793549	0.6969184	1.1013162	0.2611104	0.1254854	0.0164220	0.9822477	0.0303457	0.0351911	1.0812208	0.2997881	0.8520911	0.4505387	0.9609263	0.9841897	0.0289281	0.6340792	0.7925454	1.1571762	0.7011742	0.8522112	1.0029004	1.0502846	1.0003549	0.6285762	0.3550483	0.9736560	0.9636497	0.9730769	0.0850172	0.0662686	0.9534479	0.8067353	1.0532994	0.4114453	0.9401682	0.5282053	0.2302814	0.9606848	0.2481199	0.5909136	0.2199518	0.5400788	0.6677386	0.9525161	0.2970336	1.0207313	0.9703837
950	0.9660414	0.9103480	0.2335571	0.5395476	0.3975724	1.0447724	0.9430749	0.0468486	0.8793866	0.1305316	0.9897645	0.8689606	0.9762950	0.1189321	0.1608086	1.0298610	0.1622525	0.2558433	0.9846046	1.0031312	1.0834328	0.6890791	0.1201505	0.9834237	0.0233540	0.7367021	0.7095229	0.9717658	1.0547253	1.1107836	0.0104432	0.3142542	0.3438743	0.5394317	0.5077080	0.7064066	1.0506726	0.5564905	1.0075248	0.7557449	0.1630143	0.7703884	1.0212418	0.9195944	0.9972886	0.8453292	0.6841892	0.9330071	0.9617229	0.1735955	1.1747658	0.0625211	0.6648417	0.6787801	0.9673208	0.2808860	0.1228676	0.0256104	1.0146752	0.0319935	0.0242892	1.0405780	0.3512256	0.8317208	0.4309909	0.8734414	1.0536695	0.0253537	0.6647966	0.7659159	1.0040436	0.7376682	0.9055808	0.9657165	1.0782625	0.9516366	0.5920238	0.3834915	0.9430456	1.0338859	0.9699301	0.0920978	0.0624214	1.0142253	0.7230986	1.0129214	0.3579092	0.9689868	0.4617727	0.2105330	0.9577769	0.2734086	0.4512363	0.1637905	0.5747138	0.6472217	0.9861591	0.2227336	1.0110587	0.9646188
1000	1.0005088	0.9107566	0.1835513	0.5220733	0.4216693	1.0319941	0.9020046	0.0794653	0.9556247	0.1533460	1.0046062	0.8340719	0.9823631	0.1154732	0.2079626	0.9902757	0.1824065	0.2510433	0.9536443	0.9547270	0.9608767	0.6675308	0.1136874	0.9075734	0.0195069	0.7253691	0.6338726	1.0347401	0.8791108	0.9789098	0.0156529	0.3025509	0.3342628	0.5172491	0.5058839	0.7401603	1.0135372	0.4932878	1.0864781	0.7773782	0.1510699	0.8103319	0.9829982	1.0161232	1.0068991	0.8580998	0.7002664	0.9881880	0.9147141	0.1410098	1.1032493	0.0348600	0.7772083	0.7321627	1.0330859	0.2821188	0.1201900	0.0244423	1.0735785	0.0558275	0.0427940	0.9673584	0.4207795	0.8499965	0.4393192	1.0164194	0.9936409	0.0250025	0.6768347	0.7398575	1.0195857	0.7321613	0.9729876	0.9815841	1.0842862	0.9111971	0.5930891	0.3637805	0.9484486	1.0452212	1.0295578	0.1046045	0.0422959	1.0219211	0.8171321	0.9952907	0.3495176	0.8934958	0.5615574	0.1939844	0.9108924	0.2673974	0.5027578	0.1690283	0.5471891	0.6000339	0.9974420	0.2000514	0.9658697	0.9430642

0	0.9527407	0.8281555	0.1934568	0.5658971	0.3647087	1.0009460	0.9937205	0.1045375	0.9408352	0.1071899	0.9496639	0.8089331	0.9446234	0.1327954	0.1687578	1.0509472	0.1750832	0.3889927	1.0258895	0.9775460	1.0555281	0.6884104	0.1178035	0.9459140	0.0409593	0.7836280	0.8152592	1.0184418	1.0852045	1.0540407	0.0132978	0.3126182	0.3824487	0.5455313	0.4722678	0.6284981	1.1402240	0.5961071	0.9907872	0.8658935	0.1144738	0.7782343	1.0021430	0.9136855	0.9881982	0.7382652	0.7037849	0.9851345	0.9839851	0.1499139	1.0285284	0.0600172	0.7789980	0.6937687	0.9558999	0.2815300	0.0885528	0.0326256	0.9438240	0.0428023	0.0221073	0.9627021	0.2722268	0.9539031	0.4573446	1.0043270	1.0564325	0.0459240	0.6447822	0.7363816	0.9230654	0.7565440	0.9782255	0.9945088	1.0752019	1.0042077	0.5688979	0.4137451	1.0782010	1.1207130	0.9958207	0.0750956	0.0527622	1.0219076	0.7766911	1.0448938	0.5430465	0.9772434	0.5919784	0.3107031	0.9022298	0.1602312	0.5875619	0.2447073	0.5973418	0.7322556	0.9483761	0.2758579	0.8611104	1.1150345
