"Time"	YJR060W	YFL031W	YIR017C	YNL103W	YOR162C	YPL038W	YGL254W	YOR140W	YDR253C	YCR106W	YOL067C	YCR096C	YML113W	YDR520C	YCR040W	YPR199C	YCR097W	YHR006W	YOR032C	YCL066W	YJL056C	YCL067C	YJL110C	YLR098C	YGR044C	YCR018C	YLR013W	YDR421W	YKL020C	YOL089C	YMR019W	YJR147W	YFL021W	YKR034W	YML099C	YPL177C	YMR042W	YDL170W	YMR021C	YBR297W	YIL101C	YER045C	YOR113W	YOR363C	YGL162W	YPL230W	YGR249W	YMR070W	YNL167C	YGL181W	YDR123C	YKR099W	YJL089W	YMR280C	YGL209W	YGL035C	YPL248C	YML051W	YLR451W	YKL038W	YER028C	YHL027W	YDR310C	YPL075W	YDR463W	YDR081C	YBR083W	YMR164C	YLR403W	YDR146C	YOL108C	YKL185W	YBR182C	YLR131C	YDL106C	YNL027W	YPR196W	YOR344C	YBL103C	YER040W	YER189W	YER190W	YGL001C	YCR019W	YCR018CA	YCR107W	YDR084C	YDR042C	YNL337W	YCR039C	YDR077W	YDR545W	YDR522C	YDR317W	YCR105W	YNL339C	YLR397C	YCR041W	YDR040C	YJR011C
0	0.6719484	0.6873006	0.1338781	0.2969788	0.2505425	0.7474067	0.6097967	0.0775762	0.5917015	0.0941592	0.6898006	0.5364325	0.5925138	0.0817746	0.1262517	0.7849419	0.1081355	0.2308480	0.8081140	0.7852012	0.6159252	0.4700681	0.1148776	0.6335784	0.0240227	0.5221221	0.5530162	0.6203732	0.7402962	0.7255657	0.0178615	0.1851873	0.2422644	0.3798548	0.4434538	0.5004342	0.6776429	0.3827920	0.6965288	0.5152379	0.0862848	0.5454604	0.6179423	0.6830802	0.6786353	0.5833281	0.5573344	0.7474950	0.5874393	0.0798873	0.6191761	0.0328018	0.5581104	0.5216815	0.6295235	0.1448150	0.0499016	0.0195177	0.7242211	0.0390451	0.0141492	0.6487019	0.1942066	0.6482729	0.3820718	0.6493076	0.7116242	0.0350534	0.5131449	0.6144163	0.6609594	0.4762199	0.7177087	0.7191987	0.6804881	0.5551046	0.4418789	0.2777514	0.7696166	0.7226816	0.6324756	0.0660673	0.0463165	0.7507932	0.4811503	0.6406653	0.2968551	0.6387449	0.3547241	0.2465392	0.5672904	0.1331939	0.4879607	0.1416492	0.4248680	0.5150441	0.7070528	0.1790185	0.6322489	0.6506103
50	0.1703448	0.6053716	0.1770836	0.4173419	0.3287645	0.7471939	0.6717458	0.1971506	0.6786053	0.1037707	0.1517070	0.6414633	0.5376203	0.0814007	0.1333988	0.6251938	0.0475599	0.2033262	0.6329230	0.6516808	0.5965017	0.4510494	0.0652513	0.6981799	0.0137064	0.3908974	0.4651483	0.5951980	0.6989926	0.6226536	0.0093786	0.2033828	0.1066080	0.3512275	0.4518984	0.4003224	0.5869106	0.3719703	0.6694365	0.4569079	0.1112466	0.4511686	0.6498674	0.7529031	0.7266102	0.7293655	0.4606863	0.1494870	0.6368802	0.0820370	0.3677763	0.0412339	0.4961132	0.3240223	0.5116816	0.2325527	0.0609369	0.0061489	0.3404302	0.0101478	0.4338696	0.5683063	0.0925905	0.0802382	0.3391176	0.5986923	0.6274789	0.0031769	0.4381934	0.4401051	0.5466361	0.5147967	0.6163825	0.6993660	0.6959721	0.7378781	0.4237525	0.2499436	0.6793010	0.7464482	0.5273898	0.0390485	0.0445769	0.6453300	0.4451941	0.6360583	0.2841751	0.5784398	0.4213812	0.1811338	0.7018566	0.2191885	0.3569488	0.1408221	0.5634692	0.4753114	0.6361425	0.2452548	0.8670771	0.6377993
100	0.0897492	0.5521584	0.1092040	0.3588408	0.4000351	0.6302620	0.6382500	0.1157229	0.6926914	0.2710092	0.0686953	0.5280694	0.7359725	0.0693368	0.1532545	0.6031423	0.0227218	0.1638831	0.6464513	0.5930414	0.6744391	0.4335048	0.1005214	0.7005345	0.0033820	0.4791440	0.5136241	0.5874779	0.6620102	0.5396313	0.0079711	0.1459035	0.1275213	0.3368397	0.2910907	0.4643480	0.7140829	0.3989827	0.4914448	0.5740501	0.0871551	0.5843267	0.7540907	0.7310783	0.7208939	0.7688527	0.5138998	0.1135577	0.4920886	0.1257802	0.4103784	0.0609042	0.6939943	0.3034413	0.6717147	0.2044998	0.1038676	0.0071136	0.2416548	0.0748268	0.4063880	0.6904538	0.0288666	0.0550321	0.2914906	0.7338668	0.6731129	0.0006485	0.3609587	0.4576235	0.6350418	0.4237356	0.6511965	0.6348334	0.5869806	0.7656039	0.3262825	0.2311426	0.7065509	0.6289003	0.7022020	0.0748319	0.0391955	0.7224993	0.6345063	0.7748997	0.2127360	0.6670649	0.3707100	0.1495692	0.6825904	0.1421519	0.3894445	0.1497696	0.6057148	0.4538286	0.7579725	0.2765013	0.6153868	0.6567611
150	0.0757258	0.4511744	0.2062676	0.3406879	0.4133852	0.5806137	0.5290432	0.1174492	0.7604418	0.5349261	0.0223042	0.4632708	0.7639070	0.1522456	0.1399524	0.6318770	0.0398273	0.3068233	0.6492597	0.7011890	0.5204088	0.4509258	0.1143793	0.7896555	0.0004642	0.3026201	0.5019951	0.7401721	0.6909993	0.6112622	0.0117655	0.0956943	0.1046515	0.3804215	0.1377320	0.5663695	0.6876736	0.4198999	0.5884474	0.4805971	0.0985857	0.4880973	0.8231897	0.6751505	0.6701961	0.7503767	0.6423938	0.0991641	0.4689409	0.1370961	0.3547477	0.0326168	0.6732345	0.2295637	0.6299502	0.2154287	0.0759248	0.0284031	0.1767241	0.1007647	0.4533519	0.7766165	0.0274772	0.0220922	0.2534529	0.5896063	0.5729528	0.0003881	0.4889157	0.5563624	0.5700156	0.4078523	0.5670641	0.5973239	0.7005050	0.6067570	0.3377741	0.3104538	0.6863608	0.6912035	0.6556648	0.0489715	0.0562105	0.6543680	0.6783034	0.6218991	0.3589396	0.6352545	0.4302159	0.2231216	0.7463184	0.1925526	0.3620273	0.1357316	0.6183086	0.4223376	0.7793704	0.3552212	0.6904078	0.7404315
200	0.0348497	0.4130079	0.2067990	0.4103325	0.5125310	0.7110214	0.6082326	0.4877767	0.6630482	0.6523240	0.0284890	0.4799974	0.7288363	0.2714624	0.0645191	0.7419766	0.0225418	0.2301341	0.6656674	0.6443303	0.6561974	0.4678458	0.1533514	0.6027985	0.0003840	0.4088789	0.5190235	0.5634450	0.6426405	0.5807828	0.0213159	0.0797010	0.0707393	0.4342039	0.1051488	0.5522298	0.7345081	0.4210911	0.7030827	0.5482792	0.0778145	0.4597334	0.5502800	0.6177553	0.6439439	0.6775084	0.4375828	0.1032615	0.4051301	0.2503311	0.3064170	0.0855648	0.6807261	0.2767747	0.6703174	0.1542766	0.0589680	0.0388770	0.1936168	0.1362250	0.5424293	0.6716098	0.0243626	0.0157512	0.3624300	0.6412685	0.6172204	0.0021120	0.3787544	0.5065641	0.5671961	0.5396593	0.5592796	0.7242823	0.6243938	0.6254246	0.3269712	0.3119594	0.6308361	0.6526417	0.6876178	0.0362179	0.0687232	0.6337914	0.5977084	0.5960361	0.2632364	0.5309891	0.3699786	0.1671986	0.6223674	0.1620705	0.4803200	0.0733186	0.6476452	0.4697045	0.7239875	0.2128497	0.6554452	0.7256840
250	0.0591932	0.4118387	0.1926375	0.4312985	0.6874862	0.6388094	0.5002358	0.6706376	0.6110533	0.7203180	0.0174089	0.4565754	0.7363712	0.3077716	0.0527143	0.6481371	0.0129807	0.2839958	0.6505492	0.6242897	0.6261028	0.4913395	0.1545142	0.6513560	0.0010695	0.4021110	0.4537820	0.8156958	0.5967231	0.4610798	0.0171787	0.0599232	0.0961742	0.4483730	0.0533557	0.5083630	0.6582809	0.5155655	0.5489164	0.5310551	0.0904284	0.5303513	0.5691628	0.7064443	0.7830008	0.6792653	0.4591937	0.1070205	0.4598325	0.3052031	0.2825298	0.0441032	0.6062875	0.2709397	0.6219692	0.1750126	0.0491851	0.0178703	0.1487690	0.2708620	0.4354029	0.6393044	0.0534820	0.0227337	0.3585554	0.5925797	0.7029879	0.0010746	0.4736014	0.5889811	0.6358463	0.5016930	0.6018015	0.6206541	0.4656602	0.5812328	0.2926565	0.3187677	0.6579556	0.8015778	0.6527600	0.0940456	0.0518846	0.6733104	0.6878813	0.8569565	0.2621051	0.6342484	0.3474884	0.1604666	0.5858548	0.2116871	0.4917492	0.1169682	0.7285980	0.5335795	0.5893021	0.1513718	0.6960588	0.6056588
300	0.1102201	0.4538479	0.1939224	0.2747063	0.6592320	0.6970157	0.4395767	0.3104590	0.7139770	0.6464354	0.0093547	0.5265055	0.6816974	0.2624045	0.0629659	0.9198669	0.0186761	0.3073255	0.6184568	0.6812271	0.5395576	0.4854675	0.1183204	0.7171143	0.0005110	0.3494002	0.6076039	0.7121564	0.6296703	0.5594468	0.0177054	0.0555062	0.1372062	0.3990126	0.0309598	0.4665314	0.6782193	0.4047463	0.5535411	0.5636556	0.1288323	0.5859352	0.8121875	0.6992709	0.7378859	0.7122441	0.4728655	0.0870847	0.3027541	0.2679681	0.3311458	0.0573982	0.7176958	0.2280085	0.5478995	0.2300652	0.0921580	0.0214274	0.0979416	0.1616995	0.5422731	0.6392671	0.0280509	0.0342038	0.3931589	0.6023255	0.6855027	0.0090119	0.4624213	0.5624615	0.6900327	0.4727600	0.6778586	0.6818110	0.5138009	0.5833049	0.4100852	0.3985308	0.6972251	0.7198541	0.6378014	0.0643840	0.0826666	0.6335530	0.6762028	0.6475585	0.2465047	0.7293353	0.4114237	0.1439574	0.4894623	0.1824655	0.3708535	0.1010040	0.6973231	0.5203957	0.6889863	0.2315181	0.6172397	0.6540857
350	0.0649003	0.3546770	0.1580350	0.3572636	0.6705112	0.7783791	0.5190491	0.4131757	0.6403087	0.7654430	0.0091448	0.5190717	0.6177937	0.2253584	0.0606253	0.6946041	0.0275174	0.2161516	0.7516640	0.6591681	0.5845732	0.4218355	0.1316809	0.6796598	0.0000386	0.3730200	0.4893066	0.6147752	0.5192332	0.6154447	0.0118218	0.0809514	0.0829141	0.3226061	0.0461112	0.4656535	0.6734743	0.4007758	0.6090818	0.4940584	0.1097248	0.6044811	0.6746926	0.6164856	0.7147864	0.6664897	0.4202108	0.1648847	0.2255973	0.2544750	0.2671064	0.0528393	0.6367011	0.2644892	0.6420442	0.2619662	0.0963909	0.0295330	0.1093755	0.2239733	0.4576091	0.6483480	0.0272035	0.0163490	0.4695082	0.6047950	0.7313087	0.0041273	0.5259216	0.5410602	0.6341043	0.5125071	0.7368985	0.6869779	0.6379380	0.5579933	0.3713582	0.3213232	0.6661448	0.7036908	0.5919594	0.0625052	0.0487090	0.6762441	0.5413066	0.6257926	0.2928194	0.6663611	0.4538116	0.1398540	0.5352824	0.2565681	0.3539010	0.1073222	0.5340787	0.4529813	0.5684472	0.1750817	0.7494262	0.6605624
400	0.1040476	0.3414345	0.2574810	0.3010265	0.7649112	0.8187532	0.4530906	0.5358918	0.5710786	0.6515171	0.0359564	0.4685808	0.7003266	0.3978465	0.0749344	0.7814480	0.0148061	0.2131933	0.6851484	0.6936425	0.6424910	0.4484883	0.1838575	0.7320112	0.0015206	0.3189150	0.4551549	0.5997093	0.4896216	0.5893612	0.0090039	0.0507288	0.1209412	0.3684881	0.0359357	0.5045470	0.6324946	0.4204214	0.5119641	0.5604551	0.1582981	0.4520786	0.6654886	0.6879675	0.7587876	0.6198861	0.5264216	0.0986247	0.2191565	0.3803979	0.3316339	0.0297620	0.5479182	0.1851180	0.7386942	0.2331923	0.0590052	0.0326857	0.1680873	0.2630000	0.5705090	0.8357793	0.0302265	0.0251939	0.3309324	0.5859016	0.5245068	0.0032977	0.4813096	0.5370038	0.6812001	0.5012168	0.7454464	0.5591127	0.5989977	0.5608109	0.3838000	0.4023910	0.6605960	0.6789069	0.5021201	0.0484224	0.0556694	0.6758305	0.7438074	0.5978581	0.2080260	0.7057412	0.4333035	0.2183599	0.4709153	0.2423471	0.3935733	0.1151390	0.5575382	0.5262446	0.7905640	0.1258364	0.7157947	0.7185281
450	0.0573296	0.3260157	0.1638304	0.3068878	0.6364228	0.6662291	0.5154541	0.5025684	0.5638169	0.5473171	0.0148899	0.4780801	0.6903257	0.3923927	0.0866099	0.6312122	0.0505585	0.1969179	0.5453765	0.6850717	0.4850499	0.4056138	0.1926862	0.6798919	0.0001149	0.4181833	0.4472531	0.6569089	0.5833575	0.5720862	0.0061435	0.0555649	0.1069847	0.4047496	0.0546200	0.5167435	0.7806511	0.3689736	0.6260631	0.4871869	0.0728350	0.5219716	0.6605414	0.6087942	0.6495701	0.6707083	0.5196460	0.0949451	0.1820601	0.4591234	0.3394274	0.0490853	0.6882166	0.2648937	0.8413097	0.2024025	0.0622498	0.0268166	0.1211056	0.2304476	0.5332267	0.7584381	0.0528248	0.0181850	0.3282388	0.6801005	0.7059852	0.0003999	0.5324676	0.4574721	0.8512685	0.5445443	0.5278926	0.6802981	0.5310884	0.5625136	0.2842900	0.3871470	0.8699045	0.7005027	0.6130601	0.0858591	0.0715429	0.7452222	0.6287426	0.6214197	0.3195332	0.6402444	0.4063918	0.1699293	0.5832217	0.2900970	0.3580678	0.0940800	0.5611073	0.4653927	0.7969793	0.2107365	0.6854758	0.6165215
500	0.1132058	0.2732324	0.2239227	0.2874019	0.5945157	0.7855507	0.5305694	0.5421378	0.6557299	0.7289137	0.0153198	0.4471761	0.8006721	0.3087390	0.1068863	0.6771210	0.0244746	0.2479113	0.7785761	0.8093777	0.3653102	0.4795052	0.1031426	0.7682862	0.0000000	0.3064334	0.4766965	0.6196172	0.5489109	0.6022824	0.0013534	0.0881283	0.1023991	0.3307546	0.0452810	0.4943653	0.8108527	0.3447650	0.6286697	0.4442834	0.1017934	0.4001364	0.6462383	0.6449791	0.6300306	0.6225831	0.5641660	0.1188893	0.1728199	0.3324308	0.3264032	0.0331727	0.6538146	0.2667186	0.7186930	0.1594256	0.0548688	0.0375372	0.1361769	0.2840728	0.5115836	0.6837756	0.0245695	0.0079257	0.3113080	0.5931719	0.6806160	0.0002740	0.3779741	0.5818389	0.7097419	0.4461315	0.6431280	0.6164013	0.4926465	0.7176191	0.3571973	0.3626236	0.7374137	0.8102025	0.6092588	0.0379472	0.0538916	0.6138723	0.6565741	0.7416271	0.2828036	0.6367406	0.3697822	0.1189828	0.5876464	0.3597699	0.3543089	0.1199019	0.6554820	0.4913133	0.6262410	0.2128047	0.5444494	0.6253064
550	0.5351109	0.4238356	0.1977711	0.3084489	0.7304252	0.6470587	0.5362204	0.5203642	0.6918033	0.6707272	0.4774491	0.4750710	0.5907623	0.3068236	0.0493874	0.6848340	0.0836487	0.2946341	0.5733943	0.6027869	0.5353236	0.3971608	0.1392989	0.7844702	0.0057013	0.3796218	0.5965056	0.7292173	0.5924486	0.6812006	0.0182267	0.1021591	0.1994234	0.3937470	0.0323884	0.4320963	0.7245747	0.2894480	0.5684840	0.4647404	0.0807393	0.4227029	0.8391486	0.6126981	0.6224934	0.5956569	0.5028788	0.3316842	0.1647479	0.2998351	0.5969145	0.0393084	0.5867559	0.4551842	0.6871352	0.1944697	0.1337975	0.0145642	0.4704450	0.3223619	0.3037990	0.6655934	0.1528528	0.6939303	0.2256259	0.5459793	0.5958987	0.0040293	0.4150988	0.4903513	0.6177183	0.4147380	0.5509130	0.5550436	0.6699681	0.6243886	0.3310901	0.4135504	0.7431944	0.6763893	0.6442113	0.0664201	0.0612098	0.6930797	0.6913291	0.7697815	0.2950060	0.5189643	0.2991407	0.1795637	0.4605210	0.2382896	0.3635426	0.0784143	0.4195112	0.4464695	0.7171902	0.1606839	0.4738708	0.7182396
600	0.6899555	0.5906510	0.1592937	0.4346802	0.4662071	0.8583712	0.5361088	0.2128701	0.7749195	0.3148896	0.5601057	0.4363539	0.7286941	0.1682501	0.0247573	0.6020528	0.0865255	0.2526334	0.7294236	0.6289051	0.7057925	0.4456118	0.1180088	0.6061396	0.0073684	0.3832911	0.4922042	0.6902112	0.6127897	0.6651942	0.0273414	0.1616395	0.1730317	0.4753429	0.1876521	0.4517385	0.6885032	0.3675991	0.7995156	0.5811363	0.0719387	0.5645647	0.7304837	0.7377731	0.6719185	0.5817986	0.5724336	0.2368547	0.3258066	0.1539225	0.8074667	0.0379079	0.4741547	0.5866825	0.6048525	0.1983354	0.0889766	0.0162242	0.5511642	0.0837472	0.2120243	0.6903704	0.1661447	0.6335662	0.3272848	0.6779664	0.7033572	0.0127259	0.3913048	0.5762412	0.6862554	0.4860327	0.5991092	0.6000280	0.6800714	0.5521226	0.3522412	0.3045106	0.7969317	0.7486920	0.6721013	0.0271772	0.0354020	0.6527937	0.6845628	0.6206571	0.2319168	0.6668169	0.3268406	0.1434384	0.5265891	0.3415662	0.3464561	0.1319134	0.5175769	0.4872181	0.7370628	0.1477663	0.5459270	0.6555217
650	0.5634469	0.5227387	0.1289633	0.4384682	0.4457057	0.6481735	0.5986898	0.1688300	0.7625237	0.0922530	0.6888340	0.5590593	0.5314540	0.0598024	0.0629991	0.6946459	0.1001834	0.2332144	0.5388108	0.6419961	0.6937347	0.4707203	0.1060850	0.6513930	0.0200524	0.5050702	0.4376759	0.6857438	0.7954034	0.7619539	0.0232440	0.2550473	0.2452071	0.3603980	0.2392359	0.5097807	0.7130435	0.4074913	0.5667065	0.5864740	0.1101096	0.5348856	0.5386918	0.6372702	0.7758964	0.5573391	0.5157052	0.2950720	0.4399493	0.1126041	0.6744440	0.0251197	0.5218139	0.4959180	0.7537097	0.1620102	0.0662352	0.0397847	0.6596133	0.0891347	0.1128452	0.5992888	0.2049289	0.5481123	0.3713974	0.7066967	0.6389757	0.0190648	0.3854122	0.4171852	0.7023571	0.5424564	0.6613595	0.6644137	0.5579107	0.5564499	0.3428050	0.3003093	0.7235741	0.6785650	0.6304659	0.0412422	0.0414405	0.6363882	0.6119707	0.5477564	0.2179293	0.5663271	0.2840701	0.1981665	0.5370354	0.2172193	0.3791109	0.1124769	0.3628006	0.4178042	0.5627265	0.1772072	0.5983846	0.6059422
700	0.6668873	0.4994005	0.1101391	0.4188920	0.3437412	0.6238792	0.6867215	0.0407685	0.7918956	0.0991287	0.7244248	0.4731190	0.6835268	0.0687053	0.0753760	0.7249828	0.1230775	0.2054413	0.6689989	0.7217254	0.6603776	0.4535338	0.0577020	0.7478662	0.0144833	0.5723910	0.4756239	0.7330722	0.6918449	0.7708700	0.0109707	0.2166899	0.2347635	0.3183036	0.3660840	0.5163430	0.7157667	0.3225464	0.7430859	0.5657595	0.0866608	0.4931199	0.5461230	0.6052106	0.6777058	0.5804476	0.4980654	0.4345719	0.5629888	0.1389867	0.6686638	0.0411503	0.4240160	0.4760902	0.6998146	0.1721020	0.0636977	0.0236457	0.7207282	0.0290070	0.0519816	0.6411612	0.1716261	0.6102493	0.4301897	0.7567778	0.7405754	0.0108231	0.4238764	0.5268277	0.7551097	0.4633429	0.5830225	0.7313515	0.8341249	0.6932055	0.3684138	0.3152505	0.8236169	0.6541558	0.6216936	0.0751093	0.0645159	0.6007981	0.5563044	0.7651057	0.2992931	0.7154163	0.3570050	0.1479749	0.5358755	0.1619040	0.3420298	0.1148761	0.4021928	0.5020759	0.6972042	0.1645067	0.6629019	0.6333188
750	0.5295902	0.5721119	0.1107267	0.3417653	0.3067824	0.6150191	0.7639061	0.0307316	0.7267022	0.0405765	0.6664681	0.4285567	0.7200578	0.0549541	0.0530925	0.5648215	0.1573582	0.2472405	0.5902585	0.6253979	0.6721758	0.3923291	0.1025486	0.7471258	0.0185480	0.4531432	0.4989333	0.5986865	0.6643756	0.6313556	0.0035436	0.2323064	0.2311900	0.4343761	0.2791799	0.4586363	0.6300002	0.3409969	0.7328581	0.5662079	0.0922625	0.4691047	0.7628170	0.6295815	0.7760924	0.5403476	0.6350251	0.6156764	0.7588633	0.1009685	0.7371059	0.0422144	0.5688553	0.4282191	0.7175587	0.2139410	0.0498790	0.0090232	0.7720296	0.0184421	0.0211847	0.8312814	0.1757846	0.5411665	0.3356409	0.5774634	0.7944899	0.0164732	0.5267955	0.5688108	0.6525000	0.4086416	0.6714110	0.6263876	0.6735572	0.6242526	0.3841728	0.2378669	0.6463582	0.6851734	0.5727879	0.0476458	0.0205704	0.7618045	0.6143865	0.7105202	0.2893803	0.7266090	0.3011175	0.1985951	0.5352561	0.2472984	0.3857845	0.1902204	0.4276609	0.4518752	0.6427672	0.1791003	0.6880036	0.7137240
800	0.6348857	0.6233425	0.0943859	0.3228978	0.2940043	0.7871736	0.6174638	0.0717771	0.6976788	0.0935304	0.7085600	0.4565714	0.6625884	0.0470191	0.0662202	0.6274922	0.1227031	0.1829513	0.6081130	0.6374499	0.5570732	0.4543112	0.1213031	0.6890646	0.0102951	0.5143082	0.5595594	0.6602345	0.5852674	0.7105842	0.0011224	0.1953931	0.2580419	0.3613263	0.3081474	0.4458078	0.7127547	0.4278626	0.6478049	0.5841104	0.0925624	0.5016292	0.7808890	0.8040203	0.6366446	0.4612225	0.4056979	0.5351274	0.7221578	0.0637609	0.6378497	0.0486109	0.4901554	0.5658094	0.7582300	0.1829201	0.0416612	0.0045075	0.5800323	0.0187340	0.0440941	0.7056991	0.1995714	0.5275182	0.3797316	0.6157282	0.5956433	0.0192593	0.4416047	0.5168135	0.8864405	0.5584930	0.6172232	0.6543241	0.8288049	0.7175706	0.3495421	0.2130485	0.7175044	0.6997984	0.6711892	0.0645276	0.0431176	0.6800980	0.4822142	0.7215311	0.3105259	0.7717230	0.3933032	0.1414930	0.5144131	0.1865095	0.3445042	0.1439477	0.3436656	0.4263638	0.6851892	0.1571618	0.6571500	0.6019635
850	0.6406464	0.6330098	0.1614448	0.4106594	0.2417471	0.7166206	0.6576570	0.1060759	0.7201002	0.0746011	0.6132745	0.5500172	0.7650512	0.0398129	0.0882066	0.6392054	0.1873025	0.2015865	0.7094399	0.6504041	0.7584482	0.4945055	0.0715569	0.7266995	0.0259515	0.4698651	0.4463732	0.6231456	0.6680045	0.8037983	0.0192293	0.2486969	0.2468585	0.3779965	0.4267342	0.4060778	0.5815451	0.3509939	0.6432387	0.5228989	0.1248158	0.5733063	0.6840496	0.7004531	0.5640712	0.4370750	0.4972209	0.6307461	0.6166368	0.0778924	0.6243951	0.0386675	0.3484149	0.4333148	0.7325730	0.1381217	0.0854177	0.0101396	0.7780022	0.0385888	0.0108897	0.7818238	0.2387399	0.5653021	0.4217437	0.6996057	0.6165642	0.0179790	0.4582634	0.4478110	0.6718326	0.4573847	0.5798699	0.9309739	0.6398173	0.6274762	0.4622276	0.2549667	0.6742733	0.7028158	0.7120927	0.0349875	0.0496950	0.5414736	0.5807047	0.7363612	0.2127347	0.6631828	0.3645983	0.1236780	0.5260284	0.2285622	0.3285850	0.1155445	0.4295622	0.5527681	0.5858511	0.1535132	0.5926413	0.6403555
900	0.6117601	0.6103744	0.1722646	0.3147325	0.2787363	0.6495625	0.7540028	0.0868838	0.6522602	0.0410197	0.7020044	0.4522417	0.6581034	0.1099609	0.1011847	0.6162862	0.1297522	0.2023329	0.7562276	0.6669619	0.6813197	0.4640459	0.0654915	0.5529217	0.0139956	0.5588283	0.4698720	0.8135991	0.7610364	0.7293315	0.0015341	0.2165514	0.2095693	0.3574749	0.3196070	0.4212561	0.6984410	0.3846372	0.7466002	0.5823326	0.1515027	0.5179240	0.7161836	0.6088756	0.6592756	0.5561410	0.4330268	0.6742255	0.6365119	0.0586739	0.7644571	0.0236512	0.5689150	0.4679858	0.6967483	0.1916751	0.0732199	0.0222593	0.6551218	0.0460962	0.0232217	0.6284603	0.2498906	0.6423238	0.3071947	0.6525652	0.8094171	0.0252473	0.3927773	0.5531430	0.7889848	0.4770736	0.7040261	0.6818446	0.6381611	0.6070765	0.3133438	0.2522269	0.6642430	0.6821560	0.6417544	0.0874633	0.0629821	0.9962304	0.5267038	0.8335447	0.2515303	0.6481185	0.3121920	0.1352613	0.6364768	0.1751994	0.4394950	0.0847934	0.3949659	0.4091649	0.6975840	0.2514780	0.7085022	0.7551235
950	0.5652897	0.6755072	0.1390166	0.2751042	0.2710595	0.7023885	0.7102241	0.0234752	0.6031071	0.0761721	0.7585155	0.6043031	0.6755799	0.0724170	0.1108327	0.6886660	0.1348948	0.1807496	0.6333911	0.7062077	0.6823181	0.4686921	0.0739765	0.6227422	0.0097758	0.5272518	0.4091740	0.7040219	0.6685542	0.6801023	0.0081191	0.2176832	0.2378852	0.4414074	0.3195304	0.4743626	0.7205053	0.4007216	0.7419023	0.6659907	0.1324537	0.5125765	0.6867832	0.8039858	0.5715471	0.4883149	0.5119307	0.6774233	0.6341453	0.0805302	0.7221871	0.0461891	0.6100281	0.4873275	0.5870997	0.1826884	0.0651957	0.0086099	0.7211623	0.0218511	0.0213348	0.6574609	0.2541410	0.5564131	0.3414105	0.6756721	0.6506326	0.0177933	0.4469275	0.4873373	0.7691300	0.5251098	0.6200427	0.7334293	0.6840896	0.5879990	0.4292717	0.3260752	0.7038197	0.6484113	0.8477289	0.0438142	0.0283703	0.7552073	0.5102654	0.6029669	0.3268235	0.6472095	0.3796622	0.1111787	0.5081242	0.1686798	0.3267926	0.0891365	0.4515530	0.4051390	0.6606384	0.1212564	0.6378091	0.5929754
1000	0.7471272	0.5354389	0.1452384	0.3209915	0.2812766	0.6530584	0.6450100	0.0691238	0.6476441	0.0975125	0.7188553	0.5909679	0.6861667	0.0407574	0.1311353	0.6787335	0.1593478	0.1811741	0.6360354	0.7512046	0.6778536	0.4355610	0.0788263	0.5330094	0.0260965	0.4569074	0.4994764	0.7160683	0.6579037	0.6598409	0.0080167	0.2289417	0.2000408	0.3879076	0.3514476	0.4796913	0.6749971	0.3338765	0.6834094	0.5659535	0.0963053	0.4729991	0.6797276	0.6978986	0.7237061	0.5182759	0.4580851	0.5547357	0.5784688	0.0683929	0.7786157	0.0398125	0.5206110	0.5032976	0.6470467	0.1720617	0.0890848	0.0226214	0.6665397	0.0348511	0.0361714	0.7052043	0.2359722	0.5127403	0.3209686	0.8349479	0.8076518	0.0335643	0.3477514	0.5325716	0.7047545	0.4905760	0.7695534	0.7251683	0.7722460	0.5041858	0.3924036	0.2950462	0.7358012	0.7555973	0.7157497	0.0322502	0.0296512	0.6688565	0.5475124	0.7074668	0.2778531	0.5713040	0.3969148	0.1395881	0.5804783	0.2023839	0.3975709	0.1554357	0.3709570	0.4380921	0.7569168	0.1006462	0.7413520	0.6931231

0	0.5246159	0.5996876	0.1618223	0.3611465	0.2994417	0.6733670	0.7203121	0.0566862	0.7169064	0.0857545	0.6642778	0.5581116	0.6220184	0.1041270	0.1288087	0.7085579	0.1417389	0.2489788	0.7962696	0.6214245	0.7082040	0.4555301	0.0559340	0.7560831	0.0341775	0.5066865	0.6488027	0.5976066	0.7088803	0.6800258	0.0073840	0.1291394	0.2505761	0.4042777	0.3549661	0.4609496	0.6004362	0.4975817	0.6785258	0.5642622	0.0864187	0.5510701	0.6342784	0.6689281	0.6878169	0.5608614	0.4885731	0.7102837	0.8333028	0.0965778	0.5460411	0.0488795	0.6282408	0.4584713	0.5774852	0.1869072	0.0774332	0.0088963	0.6857547	0.0230475	0.0607587	0.5164841	0.2416830	0.6512074	0.2765705	0.7143712	0.6994166	0.0128527	0.4069319	0.5498265	0.6583808	0.3994071	0.6032928	0.6685946	0.7356292	0.6081753	0.3570170	0.3090366	0.6850086	0.7048383	0.7192307	0.0855965	0.0377520	0.7852629	0.4929737	0.7598657	0.2670982	0.7223369	0.3322598	0.2520418	0.5805126	0.1831861	0.4159142	0.0980441	0.5197505	0.5146703	0.6995847	0.2138835	0.6332634	0.7059656
