"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
9700	1.0765703	0.9990475	0.9811532	0.8419674	0.9664935	0.6100404	0.3113546	0.4890792	0.6706572	0.7327893	0.6113603	0.8922827	0.1369294	1.0319243	0.5715620	0.7364978	0.4191847	0.6920758	0.9588251	0.5598172	0.3015422	0.9880117	0.9166053	0.5469772	0.9565394	0.9349812	0.3955158	0.9606436	0.6673057	0.5425256	0.9676724	0.9945930	0.9568172	0.9867393	0.9094463	0.9907466	0.9718143	0.7416496	0.5276479	0.8480349	0.5982689	0.0668084	0.3732395	0.7080280	0.9272164	0.6785387	0.3007185	0.0791619	1.0400799	0.4990988	1.0069766	0.9990298	0.0545837	0.8843204	1.0715646	0.3319435	0.9871775	0.1861899	0.1247359	1.0611988	0.7528313	1.0904048	1.0698195	1.0408443	0.1713667	0.9744007	0.1066877	0.4987585	0.0657232	1.0001936	1.1546343	1.1039669	0.8462012	0.0014684	1.0318804	0.0200390	0.2083765	0.0656353	0.3651757	0.5415716	0.5445120	0.0441728	0.0452981	0.8363926	0.8750680	1.0602465	0.4758273	0.9125210	0.4617107	0.5495522	0.9788896	0.6476050	0.4199095	0.6613252	0.2849176	0.7080575	0.1812410	0.1110470	0.7754221	0.0923594	0.2917657	0.0164070	0.1626039	0.4770482	0.5160102	0.3987176	0.6139368	0.8150632	0.3621822	0.4999857	0.9105000	0.7765152	0.5097005	0.7606370	0.7321943	0.8385081	0.2074564	0.8145346	0.9525594	1.0739192	0.5143663	0.0752735	0.6407902	0.0149745	0.0181612	0.1290685	0.7840976	0.5823908	0.4798322	0.0116210	0.3953673	0.1944693	0.6711577	0.3215912	0.4692628	0.8114090	0.0256721	0.6744350	0.9186396	0.0658578	0.9625418	1.0954785	0.1606471	0.9890456	0.8478919	0.2257351	0.3597611	0.9967074	0.8130962	0.8944012
9800	1.1074064	1.0445480	0.9381005	0.7754426	1.0300629	0.6578384	0.2234731	0.5031200	0.6636461	0.7487886	0.6013895	1.0830982	0.1334998	1.0467420	0.5575509	0.7122461	0.3592119	0.6815239	0.9732173	0.7174741	0.4436053	1.0618788	1.0236783	0.5041065	1.0131434	0.9023943	0.4178771	1.0339681	0.6440350	0.6768128	0.9109510	0.9292735	0.9755436	0.9690427	1.0214621	1.0349565	1.0882066	0.7549606	0.4734489	0.8958577	0.6462862	0.0741222	0.3388274	0.6637942	0.9608341	0.7264238	0.3569656	0.0956104	1.0274055	0.5378091	0.9900629	0.9397112	0.0428926	1.0684913	0.9960626	0.2963598	1.0603182	0.1591363	0.1695893	0.9560757	0.8872987	0.9640270	0.9478683	0.9840464	0.1280294	0.9925930	0.1488569	0.5715808	0.1233177	0.9415991	0.9506328	0.8706169	0.8518955	0.0005843	1.0021496	0.0577655	0.1907382	0.0626496	0.3764959	0.4707256	0.6377937	0.0420642	0.0828989	0.9033786	0.9337820	1.0129574	0.4847372	1.1144178	0.6023614	0.6244008	0.8430037	0.5961366	0.4553236	0.6443210	0.3094367	0.6080879	0.2277071	0.1030760	0.7964453	0.0813743	0.2312953	0.0062837	0.2804472	0.5187574	0.5436402	0.4055035	0.5651627	0.7494076	0.3299667	0.4486751	0.8556827	0.7699237	0.4793286	0.6729760	0.6882856	0.7646808	0.2165199	0.8694521	1.0166040	0.9786797	0.4876592	0.0779566	0.6269127	0.0348417	0.0389785	0.1093827	0.8260590	0.5968853	0.3941440	0.0158117	0.4074921	0.3126207	0.6444668	0.2794307	0.5508083	0.8972006	0.0300376	0.6356241	0.9263448	0.0889301	0.8097748	1.1215806	0.3302203	0.8971404	0.9619273	0.2227551	0.3877889	0.9563894	0.8354423	0.8964500
9900	0.8834868	0.9821786	1.0263444	0.8481966	0.9500655	0.5733101	0.3117099	0.5413557	0.6349228	0.7889468	0.6238640	0.9696394	0.1216730	1.0416112	0.4616889	0.7894470	0.3583404	0.6673347	0.9902705	0.6184572	0.4368466	0.9168959	0.9877473	0.4889962	0.9272739	0.9714760	0.4754112	1.1653359	0.7311930	0.6160775	0.9586404	1.0021815	0.9625451	1.0307369	0.9093320	1.1006728	1.1791504	0.6415413	0.4516197	0.8768819	0.6179731	0.0696117	0.3404367	0.7547556	1.0143386	0.7638704	0.2884845	0.1091525	1.0324829	0.4823069	1.0317569	1.0232946	0.0506232	0.9484049	1.0389514	0.3304672	1.0454174	0.1673962	0.1382625	1.0411304	0.9394723	1.0137708	0.9695474	0.9344789	0.1292767	1.0655257	0.1526615	0.5338107	0.1160884	1.0486921	0.8483666	0.9411096	0.8744617	0.0011589	1.0273328	0.0484353	0.1659389	0.0423325	0.3874747	0.5068505	0.5460619	0.0529027	0.0808194	0.9562404	0.9811980	0.9994060	0.4126486	1.0570601	0.4881445	0.5366317	0.9707892	0.6011736	0.4607307	0.6253913	0.2897051	0.7297515	0.1276616	0.1099134	0.7350495	0.0722862	0.2981815	0.0153560	0.2108264	0.4183332	0.5520713	0.3644713	0.5661027	0.7564181	0.2599211	0.5533874	0.8391439	0.7884828	0.5128328	0.6533296	0.6836966	0.9378218	0.2365322	0.9518718	0.9376508	1.0428846	0.5188812	0.0875853	0.5284161	0.0211758	0.0490487	0.1262357	0.7991541	0.5968013	0.3357649	0.0056270	0.3641092	0.2681106	0.6154556	0.2591212	0.5971158	0.8916271	0.0346687	0.7044467	0.9342260	0.0767641	0.9563556	1.0790383	0.1881600	0.9135345	0.8913905	0.2749758	0.4067844	0.9425122	1.0214587	1.0857660
10000	1.0018706	0.9195098	1.0278971	0.8985392	0.9288757	0.7054911	0.2527780	0.5345372	0.6337997	0.8370504	0.6084273	0.9558725	0.1624278	0.9833430	0.5961987	0.7797043	0.3935788	0.6417142	1.0166334	0.6241754	0.3777311	0.9893146	0.9643432	0.5942298	0.9802582	1.0218623	0.4115323	0.9792070	0.7036928	0.6241207	0.8739401	1.0348865	0.9786055	0.9442966	0.9679581	0.9512651	0.9897901	0.6477355	0.5155547	0.8686267	0.5689930	0.0603590	0.3569054	0.7461545	0.9884700	0.7709428	0.4362510	0.0857162	0.9921649	0.4443456	1.0016660	1.0235267	0.0347764	0.9184526	1.0001965	0.3828282	0.9974496	0.1768557	0.1219248	0.9985075	0.8272892	0.9795821	0.9427909	0.9290940	0.0999574	0.9922027	0.1203339	0.3739241	0.0763160	0.9126074	0.9385210	1.0092780	0.7706890	0.0008858	1.0146558	0.0245537	0.1678791	0.0255490	0.3998444	0.5541122	0.6108225	0.0604787	0.0596656	0.9265252	0.8818662	0.9920400	0.4292311	1.0247548	0.4830490	0.5716998	0.8544298	0.6167136	0.5508520	0.6680341	0.2667368	0.7947924	0.2429332	0.1488364	0.7369347	0.0929073	0.2567439	0.0148304	0.1964645	0.4160367	0.6589385	0.4269583	0.6762798	0.7131526	0.2769134	0.6176633	0.8728075	0.6929635	0.5698558	0.6676522	0.7310574	0.9617485	0.1674522	0.8328938	0.9386025	1.0069160	0.4933245	0.0775469	0.5636184	0.0216188	0.0600316	0.1638831	0.7428196	0.5377993	0.2980612	0.0256371	0.3652810	0.3788180	0.6491881	0.3267976	0.5887585	0.8121761	0.0282458	0.7999093	0.9995435	0.0667251	0.8151523	1.0582415	0.2389627	0.9511276	0.9274376	0.2048978	0.4340726	0.8886744	0.9370232	0.9419647

0	1.0652688	1.0321123	1.0593252	0.8975202	0.9544272	0.7197881	0.3089068	0.6378722	0.6264133	0.8009797	0.6176095	0.9811149	0.1547909	0.9392039	0.5782753	0.8489122	0.2499890	0.5886157	1.0474763	0.6473336	0.4143075	1.1109531	0.9659470	0.5128522	1.0062705	0.9637988	0.4677760	0.9483260	0.7382411	0.8142036	1.0273640	0.9046416	0.8282643	0.9522933	0.9394022	0.9676683	0.9618783	0.7738199	0.3921074	0.9506674	0.6736058	0.0827896	0.2871013	0.8248641	0.9554442	0.6862110	0.3131716	0.0791563	1.0575690	0.5672682	0.9670081	0.9183735	0.0470296	0.9835774	0.9159786	0.3125773	1.0460896	0.1924349	0.1659513	0.9608462	0.7066528	1.1691541	1.0882753	1.0346555	0.1047934	0.9922795	0.1008890	0.5242598	0.0726559	0.9249181	1.0381348	1.0105616	0.8751852	0.0025169	0.9515020	0.0504012	0.1843817	0.0637698	0.3969954	0.5714969	0.6376064	0.0609375	0.0638986	0.9188013	1.0456191	0.9878883	0.5238571	0.9825528	0.4890980	0.5763962	1.0113007	0.6959130	0.5541293	0.6678349	0.3061521	0.6655435	0.2024103	0.1498790	0.8338969	0.1108199	0.2746029	0.0095016	0.2428140	0.4711674	0.5639738	0.3917349	0.5923212	0.8814631	0.3480885	0.5982026	0.8551488	0.7732668	0.6739009	0.6768856	0.7544369	0.8332932	0.2373202	0.8746997	0.9456117	1.0143036	0.4727196	0.0716882	0.6314624	0.0220647	0.0891315	0.1339995	0.8198284	0.4714699	0.4450820	0.0174634	0.3561206	0.3380206	0.6828309	0.3823458	0.4668799	0.8693783	0.0357251	0.7543965	1.0179646	0.0832908	0.8300361	0.9630617	0.1863481	0.9648838	0.9094990	0.2431163	0.4276971	0.9885301	0.8962778	1.0458245
100	0.9390185	1.0354333	0.5505192	0.9017155	1.0164567	0.5661967	0.3458720	0.4155443	0.7985268	0.6587800	0.6421142	1.0429989	0.0988557	0.8706414	0.4750568	0.8273946	0.4385126	0.4061266	0.8932847	0.7221809	0.5709837	0.8853195	0.9728479	0.5107936	0.9797889	0.9769513	0.2923129	1.0753798	0.5149485	0.5288200	0.9776085	0.9184301	0.9455566	0.4979186	0.8779033	0.9069676	1.0053855	0.5915503	0.6214200	0.7727432	0.6404448	0.0598262	0.2520089	0.6334367	0.9350144	0.6770460	0.3284385	0.0818727	1.0230665	0.5203657	1.0295546	0.9442443	0.0456744	1.1371928	1.0376964	0.0555246	0.7300063	0.1614774	0.1841005	0.5914613	0.9987980	1.0389874	0.2140149	0.9714348	0.1095780	0.9257822	0.0938052	0.3795468	0.0530291	0.9232343	1.0898995	0.8303002	0.7329083	0.0000000	1.0963749	0.1270929	0.1739322	0.0704042	0.3801802	0.2089767	0.6287253	0.0299545	0.0776641	0.3765656	0.9061219	0.9659390	0.4366289	0.9814531	0.5672426	0.6240597	0.9534892	0.6535684	0.2144667	0.6384560	0.3290498	0.5200165	0.2435622	0.2336735	0.8098879	0.2724009	0.2948820	0.0061811	0.1508065	0.6519342	0.5736857	0.4223011	0.6022891	0.3378024	0.3393460	0.5907495	0.9220755	0.7164699	0.6078328	0.7904456	0.6443253	0.7965587	0.5030214	0.7609263	0.8551845	1.0437009	0.5023705	0.0232716	0.6303098	0.0305195	0.0810560	0.1495254	0.4686710	0.5767141	0.4868279	0.0231755	0.3805153	0.4542122	0.4928210	0.2635752	0.4859272	0.7616945	0.0229876	0.5206848	1.0524101	0.2362927	0.9500253	1.0352286	0.2761304	0.8786504	0.9754626	0.2057185	0.3649759	0.9552853	0.9124917	0.9836954
200	0.8834864	0.9477988	0.3906600	0.5390998	0.8213437	0.1788567	0.4592932	0.1183305	0.7814036	0.5366356	0.5165015	1.1241249	0.0285595	0.3810369	0.2004573	0.4366551	0.6112303	0.2728622	0.9065321	0.6588004	0.3834246	1.0553413	1.0203314	0.4978621	0.8837252	1.0370738	0.2302527	1.0512391	0.2367954	0.0795345	0.9816854	0.9165648	0.7018955	0.3644890	1.1111897	0.8721985	1.0045668	0.4832749	0.7995112	0.3714700	0.6328242	0.0294802	0.4026431	0.4990250	0.8801376	0.6818855	0.4178037	0.0979684	1.0619974	0.3943684	0.9114655	1.0594795	0.0494167	0.9612661	0.8992840	0.0049477	0.5654611	0.2063791	0.4811949	0.6048394	0.9832183	0.9577139	0.0760736	0.8539122	0.1659586	1.0715590	0.1438635	0.5034133	0.0601601	1.0079469	0.9996471	0.8480385	0.8232421	0.0016273	0.9394550	0.1199248	0.1915195	0.0545612	0.4848206	0.2086185	0.5237482	0.0079516	0.0450215	0.2770851	0.9075041	0.9716021	0.3648932	0.9125617	0.4800004	0.5072210	0.9971102	0.6396607	0.0574183	0.6772640	0.3029754	0.7047083	0.2177774	0.3529349	0.8268480	0.4045841	0.1450512	0.0137442	0.0843511	0.5599633	0.5954251	0.3695636	0.5103863	0.2137446	0.3846640	0.6163984	0.7305386	0.6588221	0.3058544	1.0001318	0.6625686	0.6347496	0.4609371	0.6566059	0.9598417	1.0829477	0.6335396	0.0156255	0.6222583	0.0186729	0.0593083	0.2675411	0.2407805	0.7368269	0.3242129	0.0224660	0.1899883	0.3865143	0.3980087	0.3247622	0.5497996	0.5130135	0.0241281	0.2508109	0.9586265	0.3786420	0.6977488	1.0779715	0.1441699	0.7570062	0.8667055	0.2155448	0.3335776	0.8447167	0.8433089	1.0148414
300	1.0364569	0.9046185	0.4026109	0.4800380	0.6359494	0.1084614	0.4279894	0.0623527	0.6970626	0.5410018	0.4319755	1.0485324	0.0597116	0.1825001	0.1312921	0.2293335	0.6699217	0.3168342	0.9521557	0.6872874	0.2944659	0.9357458	0.9657988	0.4758773	0.7743796	0.9301909	0.2299388	1.0608456	0.2100559	0.0191093	1.0605842	0.9282586	0.5697699	0.3673563	1.0781030	0.9531281	0.9540356	0.4618118	0.9932356	0.1814657	0.5105055	0.0195799	0.4357278	0.3854313	1.0477909	0.6503423	0.3990303	0.1458147	0.9498315	0.3687422	0.9772876	1.0150922	0.0527021	0.9228857	0.9421418	0.0017718	0.5606929	0.1836242	0.5767496	0.6319028	0.9149594	1.0046263	0.0516955	0.9931285	0.1412677	0.9768815	0.1991497	0.6117556	0.0779119	0.9383823	0.9969965	0.9332334	0.7622639	0.0007817	0.9564338	0.1410237	0.1980970	0.0650033	0.4518795	0.2275704	0.5687069	0.0182609	0.0231406	0.3196859	1.0058984	0.9717847	0.4866591	0.9558696	0.4708866	0.4336600	0.9905228	0.6376883	0.0164403	0.6844482	0.4713411	0.6735018	0.2290027	0.3882579	0.8509975	0.5621130	0.0810257	0.0216444	0.0439026	0.5743515	0.5787056	0.3475757	0.5606752	0.1626483	0.3456561	0.7232251	0.7759012	0.7264122	0.1016981	0.9987221	0.5581657	0.6160967	0.3715487	0.5018706	0.9154997	0.9886100	0.8008081	0.1765411	0.5731390	0.0185071	0.4037394	0.4386607	0.2089551	0.8325949	0.3626199	0.0284442	0.1908481	0.4259619	0.4290303	0.3951861	0.5012289	0.3639283	0.0110330	0.1014407	1.1085803	0.4564312	0.3880871	0.9842807	0.1277642	0.8651151	0.7187608	0.2406449	0.3458801	0.4998237	0.6534249	0.8615792
400	0.9749447	0.9072515	0.3901369	0.3809971	0.5878915	0.1042376	0.4987368	0.0797306	0.7077448	0.5701802	0.4356659	0.9327204	0.0551734	0.0492435	0.1077033	0.1708778	0.6366631	0.2985380	0.9671056	0.6967622	0.3018817	0.9592376	1.0835083	0.4174234	0.7793880	0.9685162	0.2662478	1.0015173	0.1963867	0.0122689	1.0933312	1.1459524	0.6538644	0.4064915	0.9879157	0.9059392	0.8991154	0.4738938	0.9094790	0.1378213	0.4694249	0.0146378	0.4366013	0.3914924	1.0619050	0.7104078	0.6030983	0.1280871	0.9170944	0.3307094	1.0332356	0.9437567	0.0851781	1.0461130	1.0098679	0.0016111	0.6272698	0.1549890	0.6693594	0.6636537	0.7688187	0.8916268	0.0835450	0.9702468	0.1329812	1.0248206	0.1454911	0.6142759	0.0821504	0.9132504	0.9378188	0.8029414	0.7560713	0.0000516	0.9452566	0.0795259	0.1864184	0.0493808	0.5390802	0.3392245	0.6604308	0.0266830	0.0258293	0.2797684	0.9500644	0.9487758	0.4495353	0.8376612	0.4682313	0.4657850	1.0992297	0.5369170	0.0062703	0.7123365	0.5570146	0.7495011	0.2790614	0.4219759	0.7985683	0.7352192	0.1114612	0.0239895	0.0568915	0.5657628	0.5632506	0.3977759	0.5415880	0.1654074	0.3846221	0.7873808	0.6643018	0.6647657	0.0350521	1.0597989	0.5702587	0.7733804	0.4482253	0.5142544	0.9089382	0.8991622	0.7473376	0.6540818	0.4912507	0.0050227	0.4915372	0.5521026	0.1854268	0.7909605	0.4909122	0.0160590	0.2528303	0.3849102	0.3887060	0.4219328	0.6112929	0.2772761	0.0172917	0.0488953	1.0110399	0.4313074	0.3183341	0.9213749	0.1037906	0.8677522	0.7732975	0.2700729	0.3645560	0.4155909	0.6119657	1.0053050
500	1.0214765	0.9874695	0.3758644	0.3266890	0.5594740	0.0655568	0.5629256	0.0600601	0.7882129	0.5997728	0.4241629	0.9812102	0.0397135	0.0278766	0.1092681	0.1742835	0.6087468	0.3896493	0.9338416	0.6979083	0.3276630	0.9470422	0.9772605	0.5144059	0.6624327	1.0166509	0.2579169	1.0922847	0.1590808	0.0115392	1.0012302	1.0123200	0.6698782	0.3815562	1.0269282	0.9201458	1.0166205	0.4451437	1.0044272	0.1581207	0.4403391	0.0232222	0.4411156	0.4031350	0.9808645	0.6922516	0.5448280	0.2126643	0.9812568	0.2621081	1.0660181	0.9077195	0.0813916	1.0764755	1.0600552	0.0005972	0.6400569	0.1984268	0.6804792	0.5510903	0.9797620	0.9464854	0.0445118	0.9642449	0.0818022	1.0356494	0.1607676	0.5647728	0.0963868	0.9545691	1.0740607	0.8227842	0.7755545	0.0027013	0.9520180	0.1053096	0.1288314	0.0569895	0.5554099	0.3787624	0.6386514	0.0411704	0.0228590	0.3193302	0.8745731	1.0458389	0.4362084	0.9213171	0.4071326	0.4575112	0.9431422	0.5880713	0.0028396	0.5816786	0.5909722	0.7754274	0.3093401	0.4046708	0.8074597	0.6916328	0.0580722	0.0247376	0.0615292	0.6534893	0.5201155	0.3751855	0.6521798	0.1617198	0.3772796	0.6950690	0.6578374	0.7036558	0.0392556	0.9139797	0.5308158	0.5579269	0.4998314	0.5174453	0.9820667	0.9909831	0.7448386	0.7170457	0.5133626	0.0094344	0.4496748	0.6788632	0.2345189	0.8449042	0.4017299	0.0231023	0.2368554	0.5696308	0.4514798	0.3639642	0.4894730	0.2803936	0.0143587	0.0566430	0.8536225	0.4152604	0.3013730	0.9000897	0.1128121	1.0519591	0.6719317	0.2821690	0.3865288	0.3760763	0.6742315	1.0516649
600	0.9409840	1.0024483	0.3797819	0.3369008	0.4897050	0.0870580	0.5099877	0.0957504	0.7460612	0.6184146	0.4055611	0.9696102	0.1028557	0.0514488	0.0937926	0.1642195	0.6897053	0.3669183	0.9839358	0.6489664	0.3788412	0.9753843	0.9621972	0.5315817	0.6259101	1.0134277	0.2912974	0.9857890	0.1583935	0.0147080	1.0517555	1.1237692	0.5829447	0.3216187	0.8701233	1.0113919	1.0278162	0.4168317	0.9390896	0.1208719	0.4307796	0.0180546	0.4109341	0.3922488	0.9290123	0.7460519	0.4206661	0.1945595	0.9023585	0.3115573	0.9671238	0.9340707	0.0848572	0.9999061	1.1358148	0.0058074	0.6580884	0.1796694	0.6036004	0.5039654	0.8627313	0.9163298	0.0513715	1.0785154	0.1175625	1.1438820	0.2027078	0.6539239	0.1097332	0.9467322	0.9759708	0.8904921	0.6367749	0.0001765	1.0057801	0.0722255	0.1550334	0.0696411	0.4921954	0.3660725	0.6024502	0.0296449	0.0166000	0.3216910	0.8803351	0.9848755	0.4183432	0.9744558	0.4179152	0.5361939	0.9530213	0.6031865	0.0083747	0.7515761	0.5782380	0.7104731	0.2755817	0.4954857	0.8194113	0.6955268	0.0357691	0.0622101	0.0508877	0.5858532	0.5649863	0.3642533	0.6757543	0.1296926	0.3250298	0.6853355	0.6352073	0.7087330	0.0306672	1.0535731	0.5727143	0.5868066	0.4651644	0.4702750	0.9783601	1.0098852	0.7050900	0.6623441	0.6261766	0.0138680	0.4280880	0.6373704	0.1824586	0.8763114	0.4064751	0.0145645	0.2495073	0.5811837	0.3571599	0.4150031	0.4527024	0.2755792	0.0189760	0.0578947	1.0239025	0.3787559	0.3362688	0.9009677	0.1107101	0.9456926	0.8094911	0.2226345	0.3104502	0.4201038	0.6816645	1.0317032
700	0.9560374	0.9120735	0.4810109	0.3618358	0.4962106	0.1136087	0.5462595	0.0730013	0.7132148	0.5617997	0.4560695	1.0537474	0.0766253	0.0409134	0.1345220	0.1989141	0.6856661	0.3297513	0.9458059	0.6681796	0.3142743	1.0677043	1.0003024	0.5365152	0.7050034	1.0721903	0.1842477	0.8985421	0.2502345	0.0306095	0.9803334	1.0036435	0.6531497	0.3344730	1.0472793	0.9707108	0.9825184	0.4711219	0.8649888	0.2228533	0.4989856	0.0181078	0.4532005	0.3511149	1.0036757	0.7193349	0.4434031	0.1507180	1.0593755	0.3678390	0.9745963	0.9460394	0.0529891	1.0552889	1.0081641	0.0032674	0.6169009	0.2207604	0.5620562	0.5297223	0.9110853	1.0512933	0.0467294	1.0373276	0.1248530	0.9176936	0.1697429	0.6774630	0.1113575	0.9206790	1.0523214	0.7571764	0.6732580	0.0023504	1.0970953	0.0609121	0.1707387	0.0653761	0.4623856	0.2204512	0.6151947	0.0408100	0.0228408	0.3288642	0.9133950	0.9586163	0.4557783	0.9741601	0.4167747	0.5601605	0.9921027	0.5233435	0.0034779	0.6904342	0.3191175	0.8906010	0.2696209	0.4275896	0.7553442	0.5853918	0.0799828	0.0348794	0.0707301	0.5609514	0.5207722	0.4347387	0.6316746	0.1484893	0.3506887	0.6817987	0.6904878	0.6490921	0.0418732	0.9861001	0.5594976	0.6241722	0.5088045	0.4896207	0.7618269	1.0530645	0.7457424	0.6382141	0.5614171	0.0105416	0.4795741	0.6727219	0.2081377	0.8843206	0.5091535	0.0083233	0.2381095	0.5416088	0.3522303	0.3335689	0.4230668	0.2952377	0.0369472	0.0466371	1.0238964	0.4720709	0.2986001	0.9260071	0.1384525	0.9128616	0.7883724	0.2436566	0.2551572	0.4689181	0.6293424	0.9689018
800	0.9581575	1.0758742	0.3484335	0.3714919	0.5356447	0.0859163	0.4811131	0.0789361	0.7948415	0.6079072	0.5032538	1.0107772	0.0574882	0.0490441	0.1044686	0.1577632	0.6779703	0.2899228	0.9696287	0.6670406	0.2578694	0.9843169	0.9023745	0.4335470	0.6657832	0.9802074	0.1952659	0.8662767	0.1970928	0.0209748	0.9279192	0.9992301	0.6399933	0.3973564	1.0419437	0.9087078	1.0804171	0.5078688	0.9065918	0.1574439	0.5335379	0.0196943	0.4380443	0.4193873	0.9814596	0.8216976	0.3643276	0.1247572	0.9501660	0.3210687	1.0125448	1.0848889	0.0509441	1.0486819	1.0197008	0.0092668	0.5348674	0.1664034	0.6825293	0.5283772	0.9302763	1.1226456	0.0592335	0.9365832	0.1253803	1.0457879	0.1807429	0.7663419	0.0940131	0.8548865	0.9268925	0.7622771	0.7877872	0.0007904	1.0591713	0.1273886	0.2439045	0.0612656	0.4822445	0.2255766	0.6485928	0.0320757	0.0190575	0.2839417	0.8873263	0.9347558	0.4737653	0.9409949	0.3505712	0.5816130	0.9802199	0.5326739	0.0159148	0.6602405	0.3554243	0.7989135	0.2786207	0.4525180	0.8744886	0.5887064	0.0768024	0.0379895	0.0537465	0.5402605	0.6140025	0.4845765	0.6662549	0.2027571	0.3709876	0.5984370	0.6597490	0.6462286	0.0416260	0.8984906	0.6323554	0.6495477	0.4908011	0.5376925	0.9172905	0.9671973	0.7134615	0.3911808	0.5490298	0.0162970	0.4902671	0.5513075	0.1918268	0.8482757	0.5941981	0.0210383	0.2509511	0.4689665	0.4519417	0.3767200	0.5029739	0.2994512	0.0137400	0.0466781	1.0663667	0.3879063	0.3148872	0.9503208	0.1452109	0.9166621	0.8189504	0.2213327	0.2944186	0.4515558	0.6108165	0.9551118
900	0.9959690	1.0419611	0.4049387	0.3215599	0.6091411	0.0964131	0.5897522	0.0889097	0.7345620	0.6446330	0.4349491	0.9739378	0.0890379	0.0244045	0.0898461	0.1338470	0.7431897	0.3048024	0.9680654	0.6451996	0.3080152	0.8480910	0.9626426	0.4183754	0.8026799	0.9801194	0.2847811	1.0049939	0.2352194	0.0079996	1.0153507	1.0078326	0.6808406	0.4596808	0.9462830	0.9498405	1.0839813	0.4544870	0.8547242	0.1353327	0.4796366	0.0258893	0.4612859	0.3427503	1.0214451	0.7181536	0.4283745	0.1087799	0.9472358	0.3533606	0.9169944	1.0527690	0.0628171	1.0391894	0.9126828	0.0024948	0.6001788	0.2427213	0.6278566	0.5403644	0.8999688	0.9992162	0.0548576	0.8975518	0.1003047	0.9413081	0.1548278	0.4754478	0.0673409	0.9939722	0.9316056	0.7573188	0.6406192	0.0003557	0.9563490	0.0825379	0.1951251	0.0554217	0.5462673	0.2494044	0.5677727	0.0163744	0.0090483	0.3082611	0.8692500	1.0061315	0.4551566	0.8832797	0.4321138	0.5595548	0.9771336	0.6100261	0.0096758	0.6544109	0.4080943	0.7704625	0.2844642	0.4189608	0.8022464	0.6191599	0.0759783	0.0073965	0.0585214	0.5350150	0.5663132	0.3671735	0.6277251	0.1698346	0.3713425	0.6058368	0.6611142	0.6797038	0.0200400	0.8657490	0.6405853	0.6013782	0.4580758	0.4488671	0.8526878	1.0622054	0.8171974	0.6657858	0.5884693	0.0075470	0.4564872	0.6163107	0.1744743	0.8096383	0.4907616	0.0298957	0.2402368	0.5290628	0.3341733	0.3344006	0.5546324	0.2705677	0.0210662	0.0593685	0.9193954	0.4195016	0.3260143	0.8287184	0.1428944	0.9139052	0.7622143	0.2660780	0.2688848	0.4391153	0.6159625	0.9444881
