"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
6100	0.7684279	0.6489034	0.6968329	0.6065665	0.7189385	0.4515332	0.2341750	0.4903401	0.4021528	0.4764642	0.4189813	0.7792202	0.0796261	0.7353292	0.3242099	0.5336244	0.2049780	0.3985607	0.6235517	0.4038189	0.2353003	0.6052573	0.7273673	0.3199092	0.6363809	0.6120001	0.2858919	0.5202170	0.5371417	0.4256283	0.7990925	0.7042758	0.5962204	0.6179062	0.5089071	0.6187214	0.6905539	0.4470402	0.2275260	0.6139314	0.4991769	0.0271039	0.1978636	0.3983073	0.6561977	0.4749333	0.2124842	0.0526790	0.8438361	0.3164468	0.6232351	0.6501225	0.0270466	0.6799615	0.6075802	0.2166931	0.6075277	0.1357550	0.0835831	0.6524449	0.4641284	0.6587421	0.6605403	0.6647285	0.0784786	0.6610561	0.0837928	0.3404505	0.0749659	0.6631353	0.7842530	0.6235460	0.6283309	0.0001115	0.6270728	0.0406241	0.0792998	0.0333734	0.1639931	0.3030620	0.4078486	0.0532172	0.0567223	0.6252415	0.5674432	0.5606335	0.3608371	0.6384702	0.2905960	0.3656506	0.5893780	0.3991618	0.3191823	0.5107918	0.1592915	0.3540353	0.1318122	0.0699443	0.4780413	0.0469433	0.1391890	0.0033078	0.1585092	0.2612264	0.3762472	0.2269843	0.3809965	0.4536368	0.2144188	0.3192489	0.6897037	0.5078925	0.3527205	0.3666195	0.4794929	0.5834488	0.1455836	0.5424646	0.5954038	0.5304465	0.3067017	0.0474681	0.3185255	0.0095077	0.0587790	0.0603322	0.5974290	0.3816881	0.2901953	0.0157773	0.2182703	0.2265693	0.3823601	0.1427466	0.3269872	0.5522844	0.0144597	0.5724775	0.7261066	0.0971556	0.5544664	0.6902454	0.0955656	0.5686636	0.5570128	0.1593311	0.3254561	0.7110817	0.6001243	0.5361377
6200	0.5981019	0.5661505	0.6869592	0.5263247	0.4624569	0.4271672	0.1694026	0.3180431	0.3658301	0.5457990	0.4184127	0.5979389	0.1033150	0.5720512	0.3444508	0.6418774	0.1987476	0.5084655	0.7331369	0.4884227	0.3151544	0.7451592	0.5418072	0.2766037	0.6045611	0.7031796	0.3305760	0.5809965	0.3916495	0.4906863	0.7341975	0.6808301	0.6041029	0.7383178	0.6378086	0.6914345	0.7356041	0.4701812	0.4088423	0.6827682	0.4669721	0.0327186	0.1610201	0.5616316	0.7891784	0.5239735	0.2247373	0.1074262	0.6383089	0.3054312	0.6155209	0.6549567	0.0366973	0.6913098	0.7502457	0.2680622	0.5831970	0.1256472	0.0507216	0.6419791	0.6575046	0.6464411	0.6912355	0.6264731	0.0533868	0.6089535	0.0687882	0.2891065	0.0685390	0.5839908	0.7209586	0.6173213	0.4839499	0.0006151	0.6082419	0.0602971	0.0981780	0.0233854	0.2961864	0.3962039	0.3278306	0.0218627	0.0364011	0.5606964	0.5596142	0.5896239	0.2672271	0.5821481	0.3390745	0.4453236	0.6381699	0.4026399	0.3449281	0.5314175	0.1721108	0.5001201	0.1175177	0.0831015	0.4917009	0.0450190	0.1583931	0.0070178	0.1405985	0.2519304	0.4161766	0.2597468	0.3394046	0.4998981	0.3503877	0.3477119	0.4626233	0.5150633	0.4156382	0.5069141	0.4568278	0.6377090	0.1906696	0.6799653	0.4936134	0.6673155	0.3431909	0.0604211	0.4023285	0.0173771	0.0521274	0.1295528	0.6084704	0.3643810	0.2714110	0.0245062	0.2577053	0.2835802	0.3176080	0.1950853	0.2849606	0.4905269	0.0075858	0.4044505	0.6798481	0.0592105	0.5293450	0.6829692	0.1347635	0.5805568	0.5856756	0.1406457	0.2592852	0.7230905	0.6737185	0.6667827
6300	0.6083319	0.5965187	0.6540410	0.5332026	0.6371582	0.4279569	0.2040864	0.4931754	0.4858477	0.5997560	0.3353132	0.6478392	0.0922247	0.6140504	0.3527012	0.4890423	0.2676114	0.3379412	0.7310621	0.4262055	0.3483988	0.6331992	0.6375030	0.3513410	0.5172009	0.6012030	0.2856951	0.6581049	0.4326000	0.4091632	0.7183811	0.6484123	0.5515061	0.5609126	0.5775778	0.6554088	0.7291336	0.4154351	0.2688877	0.6325931	0.4733443	0.0192298	0.1870397	0.4688968	0.5991886	0.4445462	0.2670617	0.0947906	0.5909325	0.3134200	0.6747053	0.6160086	0.0302435	0.6952002	0.8032401	0.2302131	0.6203996	0.1137846	0.0847300	0.7735107	0.5669079	0.6504756	0.6556051	0.6564014	0.0853119	0.5998253	0.1010100	0.2921975	0.0473096	0.6445994	0.6863346	0.6997582	0.4377255	0.0000641	0.5303695	0.0437447	0.0991581	0.0405516	0.3904638	0.3981165	0.4014254	0.0432819	0.0645986	0.6076255	0.6689036	0.6568292	0.3370853	0.6107129	0.3075178	0.4108190	0.6198557	0.4086735	0.2580942	0.3854962	0.1936763	0.4262520	0.1747103	0.0887157	0.5675758	0.0424959	0.2555060	0.0067491	0.1692301	0.2759695	0.4003593	0.2702064	0.4045756	0.5031243	0.2588477	0.3459105	0.5727636	0.4915389	0.3496087	0.5230866	0.5973822	0.6571472	0.1433743	0.5798263	0.5000795	0.7406510	0.3568324	0.0936989	0.4145498	0.0174828	0.0193730	0.0903894	0.5520031	0.3838317	0.2633554	0.0174233	0.2935320	0.1682955	0.4202423	0.2232363	0.3020405	0.5195549	0.0152812	0.4920081	0.5673980	0.0641195	0.5828901	0.6396090	0.1193308	0.5010079	0.5432310	0.2214426	0.1956940	0.6159528	0.5633464	0.6942095
6400	0.6216043	0.6582102	0.6190934	0.5992363	0.6828684	0.4828236	0.1197414	0.4013412	0.5144407	0.4856149	0.4503081	0.6656827	0.0728022	0.6440540	0.4595576	0.5238364	0.2114516	0.4615856	0.5568084	0.4395691	0.3372204	0.5725044	0.6585395	0.3377203	0.6190927	0.7258146	0.2844751	0.6175046	0.4940708	0.4946100	0.7051682	0.6875402	0.5887804	0.7037426	0.6781346	0.6872430	0.7137515	0.5461165	0.2862080	0.6882682	0.4529430	0.0259031	0.1418765	0.5662409	0.6290080	0.5940718	0.1714301	0.0798143	0.6346058	0.2965253	0.6996365	0.7247471	0.0286699	0.6222693	0.6989440	0.1529097	0.6629080	0.1172528	0.0491770	0.8684451	0.5228497	0.5841376	0.6264457	0.6213799	0.0691878	0.6547709	0.0975275	0.3290257	0.0338127	0.5576893	0.6291221	0.7116023	0.4641448	0.0000355	0.6027920	0.0293787	0.1779206	0.0248996	0.3043156	0.3798212	0.4477064	0.0371650	0.0515663	0.6358395	0.6311430	0.5920322	0.3026211	0.7758549	0.3400811	0.3162134	0.5372385	0.4544770	0.3213348	0.3951300	0.1845753	0.3224221	0.1126262	0.1253581	0.4198587	0.0554869	0.2379810	0.0078511	0.1412016	0.3057455	0.3851009	0.2645071	0.3307620	0.4829565	0.2170122	0.3621058	0.4783563	0.4883578	0.4273661	0.4448019	0.5644238	0.5207469	0.1750011	0.5582737	0.7156757	0.6723950	0.3014745	0.0490204	0.4524828	0.0181088	0.0248517	0.0805634	0.5721567	0.3168344	0.3170113	0.0111661	0.2426550	0.1455569	0.4452101	0.2271929	0.2842114	0.4742861	0.0102466	0.5125099	0.6508830	0.0524276	0.6556101	0.6762318	0.1483086	0.6592680	0.6180511	0.1330034	0.2366029	0.5896860	0.6077895	0.7027547
6500	0.6278681	0.7315440	0.6142589	0.5243613	0.7384148	0.4349464	0.1633971	0.3386420	0.4198953	0.6250533	0.3357167	0.6814184	0.0458137	0.5848589	0.4017202	0.5547577	0.2216061	0.4616622	0.7093030	0.3587626	0.3221589	0.5951982	0.6412652	0.3435883	0.5954819	0.5477755	0.2615413	0.5957627	0.4945617	0.3855661	0.6547954	0.6711377	0.5509980	0.8448731	0.6949765	0.6969472	0.6343173	0.4082533	0.2992744	0.6341524	0.3809682	0.0198104	0.1463154	0.3758234	0.5603720	0.5876467	0.2169172	0.0302405	0.6031228	0.3322405	0.6041376	0.5797292	0.0507936	0.5330854	0.6080569	0.3372887	0.6798492	0.0976145	0.0821311	0.6840570	0.5763598	0.6081264	0.7614890	0.5775339	0.1188978	0.6214146	0.0762291	0.3356828	0.0648337	0.6436827	0.5781583	0.6865092	0.5015677	0.0006268	0.7071038	0.0452421	0.1159482	0.0359683	0.2428273	0.3100372	0.4795517	0.0628188	0.0410659	0.6219169	0.5388683	0.7269581	0.2910292	0.5612214	0.3630886	0.3198352	0.8203430	0.3771582	0.3251842	0.4274191	0.1149557	0.4319253	0.1569290	0.0834563	0.6543701	0.0521761	0.1523746	0.0111350	0.1191435	0.2953230	0.3236586	0.3305330	0.4214207	0.4774082	0.1958579	0.3961437	0.5403821	0.4923766	0.4344394	0.5033818	0.5642893	0.6363460	0.1084644	0.7414862	0.6317195	0.7515797	0.3686894	0.0518387	0.4445448	0.0285409	0.0511630	0.0654584	0.5770484	0.2793403	0.2458268	0.0146443	0.3326054	0.2671054	0.2976824	0.2116917	0.3454865	0.5820476	0.0060756	0.4285717	0.5970919	0.0622970	0.6211335	0.6391395	0.0968492	0.5243993	0.7081460	0.1674206	0.2414547	0.7125809	0.6219305	0.6028525
6600	0.6410657	0.5980155	0.6585598	0.6036689	0.6284483	0.4029251	0.2076463	0.3184106	0.4075569	0.5669122	0.4231101	0.6281942	0.0628184	0.6146879	0.4434885	0.5755745	0.2281297	0.4575319	0.7420619	0.5100635	0.2877685	0.6727884	0.5700668	0.4044208	0.7426101	0.6611555	0.2080874	0.6374942	0.5021670	0.4609140	0.6158860	0.7230021	0.5805143	0.5416906	0.7393291	0.6239016	0.5251728	0.3806491	0.2782507	0.4991025	0.3774388	0.0177163	0.1610640	0.4309164	0.7017418	0.5250586	0.3094773	0.0281103	0.7282086	0.4209020	0.6968889	0.6125520	0.0476544	0.6599128	0.6074052	0.3081249	0.5524406	0.0950101	0.1207116	0.6059907	0.6141870	0.7633000	0.7045107	0.6356093	0.0646724	0.6439448	0.1283816	0.2664311	0.0370181	0.6242003	0.7323881	0.8083079	0.5662958	0.0003064	0.6123114	0.0534013	0.1656243	0.0308889	0.2128349	0.3799905	0.4200919	0.0327983	0.0539112	0.5299220	0.6121579	0.7315792	0.3756885	0.5808841	0.2612282	0.2988673	0.7088590	0.5104816	0.2696421	0.4344244	0.2435769	0.5618728	0.2236638	0.0510387	0.4900445	0.0538412	0.1761908	0.0147951	0.1971481	0.3584060	0.3857727	0.2660867	0.4984013	0.5930246	0.2177449	0.4761554	0.5580433	0.5124251	0.3890904	0.4563386	0.3872839	0.6247803	0.1435423	0.6599611	0.5785883	0.5827429	0.3690245	0.0759630	0.4169386	0.0191692	0.0379072	0.1030772	0.5578186	0.3528306	0.1875333	0.0052557	0.2621081	0.2398420	0.4184390	0.2982470	0.3598515	0.6402741	0.0226105	0.4280418	0.5576972	0.1151224	0.5820037	0.6929519	0.1721239	0.6293073	0.5588540	0.1449911	0.1967130	0.8449289	0.6815699	0.5345443
6700	0.6696768	0.6686570	0.5174415	0.5483101	0.5580888	0.4453460	0.2475110	0.3024747	0.3183342	0.5634812	0.2889781	0.6218556	0.1049280	0.6283370	0.2923094	0.5494736	0.1564077	0.5505868	0.6696906	0.4892287	0.2740461	0.6093081	0.6205286	0.3516757	0.6574312	0.6036443	0.2878850	0.6698843	0.3773968	0.5104327	0.5402545	0.6222741	0.5978639	0.5006405	0.6679194	0.6088549	0.7068770	0.4575268	0.2978397	0.5672230	0.4081977	0.0698383	0.3078278	0.5829347	0.6122592	0.4901770	0.1982139	0.0480434	0.6374956	0.3943249	0.6487771	0.6803663	0.0468800	0.6568847	0.6090155	0.2771998	0.7930765	0.1594668	0.0908264	0.5643845	0.5407430	0.6229234	0.7215391	0.6300342	0.0421763	0.6295114	0.0993522	0.4311067	0.0427332	0.6668548	0.7037979	0.6215696	0.5805905	0.0000911	0.8410595	0.0451798	0.0821843	0.0165949	0.2359371	0.4256721	0.3517607	0.0243747	0.0439631	0.6548846	0.6833305	0.7247646	0.3574016	0.7330244	0.2943216	0.3904035	0.5660727	0.4441360	0.4103398	0.4248836	0.2563193	0.4974193	0.1194485	0.1140148	0.5383184	0.0695369	0.2213059	0.0092610	0.1102666	0.2938549	0.3015232	0.2095976	0.3003476	0.4790525	0.2579007	0.4185680	0.6750012	0.4312467	0.3870461	0.6021399	0.4808316	0.6014061	0.1703983	0.6259510	0.6476829	0.7312637	0.3810841	0.0710924	0.3098978	0.0139187	0.0538329	0.0986845	0.5136116	0.3255023	0.2038729	0.0284857	0.3005785	0.2647385	0.3910541	0.2923161	0.3761941	0.5778014	0.0039900	0.4897858	0.6800397	0.0911439	0.5787538	0.6317786	0.1502426	0.5190265	0.6104193	0.1875880	0.2377338	0.6690518	0.5977566	0.5925201
6800	0.6244680	0.6565036	0.7054262	0.5311680	0.6957856	0.3556003	0.1919853	0.2684302	0.4725408	0.5607785	0.3110115	0.5703959	0.0792999	0.6609122	0.3026665	0.5194006	0.2028682	0.4289011	0.6235357	0.4158827	0.3429981	0.5821266	0.6793055	0.3885781	0.5557769	0.6184939	0.2985756	0.6659363	0.3690873	0.4294441	0.6788458	0.6432466	0.5425170	0.6452326	0.5675666	0.8675108	0.6389303	0.4474502	0.3047399	0.5464226	0.4843215	0.0428755	0.3150331	0.4415230	0.6179384	0.5532317	0.2639420	0.0846127	0.5962790	0.3842283	0.6231596	0.7754037	0.0361035	0.6328597	0.5697388	0.1984871	0.8364458	0.1797508	0.1370216	0.7191306	0.5488934	0.6126878	0.6247378	0.6196657	0.0735581	0.6370965	0.1042282	0.5106607	0.0604441	0.6020230	0.7541377	0.6665996	0.5750873	0.0001914	0.6573106	0.0282747	0.2055202	0.0270074	0.3023329	0.3155367	0.3516757	0.0222692	0.0580340	0.6068313	0.6981644	0.6270746	0.2719077	0.6225088	0.3193356	0.3158555	0.6199054	0.3543580	0.3266909	0.4832809	0.1819745	0.3379754	0.2727033	0.0982094	0.5944832	0.0571642	0.2001210	0.0045623	0.1533171	0.2534579	0.3615877	0.2190598	0.3942667	0.5036109	0.1866601	0.3174799	0.5090363	0.4278738	0.4268239	0.5090283	0.4823056	0.7162521	0.1450877	0.5544203	0.6600145	0.4948955	0.4383256	0.0495719	0.3056968	0.0128606	0.0480478	0.1202465	0.5449076	0.4046623	0.2321889	0.0211154	0.2155874	0.2665187	0.3556910	0.2992268	0.2572334	0.5196696	0.0179801	0.6177409	0.6201311	0.0581712	0.5760936	0.7283806	0.1725742	0.6017000	0.5886805	0.1188120	0.2362401	0.5857275	0.5466259	0.6309802
6900	0.6978821	0.6598168	0.7144360	0.6442183	0.7119835	0.4569167	0.2197822	0.4143201	0.4159381	0.5809418	0.4129467	0.7156281	0.1118514	0.6904277	0.4034029	0.5290349	0.2470054	0.4107792	0.7285960	0.4274206	0.1621580	0.6692750	0.5360826	0.4067328	0.6602380	0.7181872	0.2744957	0.6521505	0.4127642	0.4903899	0.6101173	0.5889658	0.7490894	0.5834028	0.6562972	0.5997648	0.7020447	0.3808302	0.2401425	0.5069502	0.4768454	0.0301517	0.2289670	0.4784120	0.8188514	0.5421472	0.2366269	0.0677846	0.6199610	0.3786729	0.6747575	0.6646244	0.0391075	0.5874824	0.7138649	0.1807763	0.5715820	0.1304758	0.0902941	0.8302788	0.6764091	0.7312244	0.6256745	0.6062316	0.0826042	0.6336251	0.0927081	0.3822250	0.0618490	0.6461701	0.8381150	0.6741939	0.5620673	0.0045478	0.6082997	0.0289236	0.1236050	0.0220489	0.3008438	0.3333283	0.4282947	0.0099665	0.0371276	0.6646816	0.6207640	0.6769369	0.2483886	0.5400169	0.2954161	0.2930628	0.4671770	0.4087979	0.3371576	0.4574030	0.2621385	0.4877013	0.2481056	0.1292938	0.5921581	0.0800762	0.1507575	0.0046582	0.1429460	0.3577852	0.3493766	0.2440085	0.3545372	0.6652147	0.2507793	0.4216646	0.5883443	0.5053021	0.3650567	0.5687833	0.3665898	0.7379752	0.1112727	0.6868585	0.6296374	0.6652196	0.3729416	0.0366903	0.4479825	0.0064553	0.0276958	0.1222309	0.5976189	0.3436773	0.2640012	0.0060650	0.2373818	0.2932299	0.2722260	0.3322388	0.4043825	0.5235078	0.0368150	0.4506901	0.6815706	0.0355392	0.6039955	0.7198827	0.1317510	0.5939412	0.6342584	0.1839683	0.2970057	0.5715922	0.5478697	0.5482811
7000	0.7353281	0.7146411	0.6843561	0.6200420	0.7946401	0.4374120	0.1791825	0.3334460	0.4698446	0.5288225	0.3116883	0.7087213	0.0624788	0.6584557	0.3553041	0.5364666	0.2334230	0.5269708	0.6182693	0.4280229	0.2035115	0.6057957	0.7485364	0.3754913	0.5805979	0.6932980	0.2736459	0.6375648	0.4104030	0.4433745	0.6317005	0.5820907	0.6478371	0.6930857	0.5371367	0.6772898	0.6434291	0.4709846	0.3105274	0.7335518	0.4156531	0.0553685	0.2545260	0.5696795	0.6821003	0.4690689	0.2359991	0.0564780	0.6368399	0.5014085	0.5951999	0.7437945	0.0395264	0.6153136	0.7123135	0.1829471	0.6236828	0.1423952	0.0974402	0.5494097	0.6352907	0.7195798	0.7063783	0.6464224	0.0842341	0.6624683	0.0462858	0.3581459	0.0935625	0.6103164	0.6029642	0.7220972	0.3953092	0.0000475	0.7012905	0.0391371	0.1134365	0.0271152	0.2631845	0.3474828	0.4353371	0.0310601	0.0775005	0.6362651	0.6559844	0.6274744	0.3279456	0.5907265	0.3818839	0.4097784	0.6367047	0.3940620	0.3975534	0.4872788	0.2539137	0.3372482	0.1371217	0.1563149	0.5744840	0.1878255	0.1782140	0.0056010	0.1710838	0.3583303	0.3258111	0.2080234	0.3706274	0.4611563	0.2435508	0.3873414	0.5281812	0.4077834	0.4929926	0.4397860	0.4186129	0.6453701	0.1840410	0.6325097	0.6470341	0.7342811	0.3218182	0.0554744	0.4141675	0.0167294	0.0973161	0.0995563	0.5031972	0.4591614	0.2498323	0.0111646	0.2333447	0.2243724	0.5184662	0.2156698	0.3724034	0.6528186	0.0086836	0.4575874	0.6422253	0.0851705	0.6493425	0.6738280	0.1854984	0.5798139	0.6437705	0.1506701	0.2947242	0.6792687	0.5640764	0.7179831
7100	0.7013167	0.6260072	0.5416234	0.5336323	0.6945265	0.3231534	0.2330236	0.3444655	0.4008571	0.5340315	0.4511193	0.7718189	0.0353573	0.6083260	0.4471042	0.6220193	0.2329571	0.4180207	0.6729915	0.3406726	0.2788200	0.6935338	0.8136637	0.3388662	0.6123671	0.6190404	0.2536716	0.6591432	0.4103814	0.4233590	0.5946772	0.6763310	0.5914897	0.7712552	0.5501133	0.7936990	0.6354937	0.3961124	0.3385000	0.7242204	0.3653581	0.0271363	0.2538370	0.5159030	0.7608219	0.4865085	0.1751343	0.0701093	0.6553090	0.3118443	0.7076252	0.7028415	0.0513414	0.6354175	0.6779503	0.2194839	0.5685662	0.1387032	0.0997444	0.7551068	0.6226712	0.6702833	0.7136625	0.7550504	0.1118489	0.7113928	0.1215166	0.2699653	0.0600979	0.6138003	0.7469569	0.7792609	0.4926065	0.0035013	0.7747202	0.0350818	0.1519663	0.0619345	0.2422512	0.4477265	0.4013016	0.0175463	0.0421115	0.5033617	0.5950035	0.6669043	0.2878525	0.6326792	0.3535714	0.3991049	0.5987069	0.4843550	0.2946731	0.4144147	0.1518721	0.4545271	0.1224484	0.0783870	0.5108063	0.0538594	0.1878351	0.0093761	0.1369864	0.3450951	0.4935887	0.1977339	0.3523155	0.6793465	0.2632219	0.3252620	0.3870387	0.4864170	0.4196313	0.5010001	0.4313959	0.5449898	0.1306090	0.5027624	0.7836366	0.6623429	0.4193398	0.0623399	0.3830604	0.0118863	0.0315313	0.0485188	0.5175992	0.3565209	0.2572138	0.0143354	0.2074278	0.1305334	0.4259470	0.1312544	0.2456978	0.5607508	0.0191387	0.4475256	0.5655407	0.0516420	0.5429672	0.7056382	0.1606534	0.6355094	0.6235805	0.1978637	0.3096199	0.6071185	0.5142008	0.5560336
7200	0.7143784	0.7435711	0.6443497	0.5164519	0.7964206	0.4789926	0.2229421	0.4105886	0.4407519	0.4777800	0.3761305	0.6930743	0.1090656	0.6420337	0.4242622	0.4414060	0.1906810	0.5020530	0.7056458	0.3943666	0.2485672	0.6448128	0.7248318	0.3791999	0.5737427	0.7133441	0.2961843	0.7121657	0.3716785	0.3438552	0.5876670	0.5822987	0.5299448	0.6922216	0.6378302	0.6513200	0.7611419	0.4865481	0.3305133	0.6260184	0.3865648	0.0535470	0.1730703	0.4182368	0.5989607	0.5032930	0.2590657	0.0366559	0.6933441	0.4083881	0.6920380	0.7121121	0.0223048	0.7221496	0.6457498	0.2789211	0.6277229	0.0855351	0.1036774	0.4974381	0.5487797	0.5699052	0.6523154	0.6686222	0.0939057	0.8116192	0.0783585	0.3940484	0.0636262	0.6432672	0.6790850	0.6658055	0.5367975	0.0023975	0.7527742	0.0412610	0.1773086	0.0453030	0.3412962	0.4670683	0.2849780	0.0524372	0.0372733	0.5151461	0.6778058	0.5402329	0.3154589	0.7395504	0.3744344	0.3198158	0.5753192	0.4541477	0.3576631	0.4172313	0.2036348	0.4216614	0.1442098	0.0546624	0.4982304	0.0561755	0.2368689	0.0118323	0.1522210	0.2714343	0.3657400	0.2526440	0.3600748	0.5908264	0.2490413	0.3731175	0.5983215	0.4217492	0.3702845	0.4953986	0.4609592	0.6217744	0.1591740	0.4903738	0.6004183	0.8502822	0.2958840	0.0257051	0.3798373	0.0128071	0.0309988	0.1046578	0.5631405	0.3681372	0.2859501	0.0098365	0.2096956	0.2362923	0.4761378	0.2110394	0.3695410	0.6044117	0.0026556	0.5565406	0.6567600	0.0745159	0.5743962	0.6364388	0.1511820	0.6188419	0.5066796	0.1303202	0.3349528	0.6672051	0.4487603	0.6330440
7300	0.6213135	0.6425040	0.7523441	0.5202254	0.6705747	0.4491153	0.1712042	0.3943212	0.4009201	0.5347101	0.4033967	0.6843668	0.0835877	0.7814849	0.3553729	0.5441966	0.2693340	0.3855944	0.5768001	0.4742026	0.2398224	0.6887483	0.7283482	0.3778319	0.5093256	0.6204222	0.1788370	0.6358006	0.4688472	0.5606274	0.7956991	0.6086793	0.6141794	0.6890378	0.6166607	0.7376048	0.6401034	0.4506457	0.3553091	0.6541297	0.4212264	0.0190016	0.2227655	0.3954846	0.5775469	0.6317207	0.1886299	0.0848264	0.6163396	0.3462365	0.6942668	0.5924120	0.0500104	0.6803051	0.7063520	0.2442162	0.7628339	0.1637160	0.0612676	0.6375021	0.5297952	0.6565088	0.6636323	0.7271349	0.0653423	0.6361786	0.1719628	0.3815400	0.0960526	0.5746101	0.6696853	0.6004443	0.4840270	0.0001719	0.5750192	0.0482515	0.1190912	0.0351307	0.3412253	0.3762927	0.5221038	0.0347463	0.0686945	0.6030167	0.5048503	0.6288914	0.3181824	0.6029510	0.2327679	0.4057954	0.5376031	0.4661331	0.2403950	0.5009986	0.1451940	0.3923786	0.1437396	0.0901789	0.4562399	0.0413319	0.1728362	0.0069091	0.1219552	0.3006520	0.3888169	0.1891046	0.4597546	0.4821092	0.2391059	0.3019110	0.5897823	0.4288101	0.3606263	0.4762103	0.4816393	0.5539412	0.1244144	0.5524683	0.5490194	0.6411850	0.2299610	0.0377868	0.4104343	0.0090109	0.0356730	0.0775506	0.4083502	0.3256891	0.2728734	0.0171913	0.2623714	0.2217169	0.4731948	0.2288238	0.4221607	0.5308880	0.0036006	0.4574335	0.5786982	0.0688129	0.4648229	0.6580458	0.1176522	0.4899071	0.5404023	0.1122352	0.2735748	0.6273723	0.6433329	0.6324487
7400	0.6912836	0.6318266	0.8507653	0.5305586	0.6854270	0.4990678	0.1529188	0.3545324	0.3820917	0.5762982	0.4721265	0.7997893	0.0695706	0.6613504	0.4949431	0.5267933	0.2226718	0.3491064	0.6072651	0.4343575	0.1691189	0.6600891	0.7590202	0.3462859	0.5628854	0.6758296	0.3664795	0.4724338	0.4885318	0.4123493	0.7406623	0.6226126	0.6240563	0.6514690	0.7574711	0.6318252	0.6943279	0.4483665	0.3181434	0.5943867	0.3862356	0.0376759	0.2012580	0.4581293	0.5878891	0.4576091	0.1651605	0.0886634	0.6394382	0.3230002	0.6318464	0.6026420	0.0489636	0.6443641	0.6582614	0.2300181	0.6927452	0.1236935	0.1331656	0.6444938	0.5498275	0.6969614	0.6643687	0.7673412	0.1028772	0.6091140	0.0920886	0.3652007	0.0409525	0.5479406	0.7343903	0.6173170	0.5129269	0.0000000	0.7130242	0.0316281	0.1249472	0.0638045	0.2379264	0.3758514	0.3851244	0.0441875	0.0658594	0.6718097	0.5254291	0.6776544	0.3267073	0.6753890	0.2686402	0.3800666	0.7006909	0.4706624	0.3239643	0.4255223	0.2240358	0.3880615	0.1100398	0.0631606	0.4591452	0.0778021	0.1815844	0.0146020	0.1111689	0.2950612	0.3272891	0.2203463	0.3893326	0.5614243	0.2169233	0.2995151	0.5130975	0.4510036	0.4724763	0.3876894	0.4833745	0.5869061	0.1191269	0.5390332	0.5729431	0.6457076	0.2510388	0.0679411	0.3762221	0.0255842	0.0585504	0.0754068	0.4617449	0.3941034	0.2817139	0.0103163	0.2526465	0.1174301	0.3789302	0.1693758	0.3883322	0.5367508	0.0143626	0.5349763	0.7094612	0.0959346	0.6509591	0.7534245	0.1460220	0.6176864	0.5579057	0.1452152	0.2791139	0.5920469	0.6183004	0.6270982
