"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
1000	1.0207817	1.1304148	0.9403428	0.8649513	0.9858586	0.7470161	0.0457436	0.6667144	0.6846216	0.8269037	0.6093147	0.8156704	0.1615431	1.0660976	0.6278262	0.9829103	0.1215588	0.6570451	1.0313817	0.5739811	0.5317134	0.9449006	0.9680212	0.6260542	1.0258477	0.9755157	0.3639324	0.9761231	0.7258974	0.6886298	0.8843443	0.9825937	1.0068767	0.9836697	1.0581859	1.0104021	0.9702315	0.7212264	0.3737815	0.8980599	0.6109712	0.0444425	0.1036560	0.8578939	0.9934985	0.6068461	0.5409893	0.1965624	0.9092583	0.5806175	0.5337371	1.0381325	0.6729756	1.0377628	0.9653226	0.6321895	0.9552581	0.1706200	0.0901664	0.9736358	0.8055080	1.0586256	0.9698200	0.9522929	0.1045651	1.0975063	0.1114847	0.2005916	0.7028448	0.0313564	0.7955132	0.5298003	0.8234762	0.0000000	1.0665109	0.0395798	0.5017456	0.0781818	0.8718388	0.8798132	0.5471885	0.0276411	0.0871430	0.9041112	0.9987182	0.9964900	0.2655462	1.0107845	0.8480741	0.0186908	1.0495743	0.7209357	0.6283432	0.6360871	0.6847824	0.0230211	0.8083021	0.0564781	0.7549506	0.6566508	0.5733188	0.0101580	0.4300574	0.8307792	0.7093413	0.8828127	0.7772037	0.8514186	0.2979331	0.6042471	0.9115873	0.7594153	0.8283771	0.7455677	0.8220792	0.1084131	0.9049477	0.9601022	0.8563171	0.9598406	0.0013374	0.0569500	0.6106919	0.1631611	0.4725117	0.1171135	0.8903616	0.5154392	0.3755679	0.5068309	0.8670171	0.3487145	0.6185171	0.8048338	0.2663941	0.8818485	0.0273247	0.7244755	0.8370003	0.1110962	0.9605438	0.9922305	0.1478918	0.9891024	0.8399037	0.2525696	0.3537363	0.9222152	1.0675534	0.9833885
1100	0.9614597	1.0197275	0.9995579	0.9575763	0.9731071	0.7569247	0.0413388	0.5614356	0.6729147	0.7932628	0.6462569	0.7127059	0.1253094	1.1129984	0.6126168	0.9275541	0.1347078	0.6186692	1.0327106	0.5514021	0.5478795	1.0266021	0.9717962	0.5580405	0.9270426	0.9056756	0.3752112	1.0319103	0.5734860	0.6852664	1.0058089	0.9709054	0.9292126	0.9679537	0.9615512	0.9134725	0.8982107	0.8322998	0.4786465	0.9544297	0.6569269	0.0274530	0.0876769	1.0117573	1.0489947	0.5990077	0.4790355	0.2285159	1.0009282	0.5213176	0.5506923	0.9603810	0.7461754	0.9984539	1.0135399	0.7582781	0.9722296	0.1708930	0.0661597	1.0911896	0.7854607	0.9902173	0.9209547	1.0156627	0.1104501	0.9389219	0.1224539	0.2138386	0.6333344	0.0289992	0.8224880	0.4907292	0.7216811	0.0004958	0.9876661	0.0654337	0.4429622	0.1043452	0.8138830	0.9502671	0.5984509	0.0278368	0.0682656	0.8793744	0.9284702	0.9869691	0.2007051	1.0773148	0.8288225	0.0233168	0.9445126	0.7261687	0.5307035	0.6440028	0.6607564	0.0156543	0.8170833	0.0796745	0.7447039	0.6846557	0.5223459	0.0070176	0.4827281	0.8186335	0.6981669	0.7640590	0.8478399	0.7655406	0.3152813	0.5766922	0.8623701	0.7732124	0.7187584	0.6694446	0.6963053	0.1314265	0.8705412	0.9315669	0.8939654	0.9370461	0.0034137	0.0809005	0.7010328	0.0963169	0.4667753	0.1050273	0.8690370	0.4518664	0.3405262	0.5259803	0.8582655	0.4574240	0.6663168	0.8111687	0.3005057	0.8798247	0.0242226	0.6929022	0.9437736	0.1114105	0.9352417	0.9253265	0.1742502	0.9234027	0.8752814	0.2767272	0.3707572	1.0156111	1.0716198	0.9959629
1200	0.9972318	1.0294721	1.0143013	0.9912296	0.9959004	0.6453741	0.0494703	0.5060465	0.6210090	0.8225274	0.6170874	0.7259870	0.1258652	1.0832609	0.5679078	0.9151523	0.1067628	0.6622862	1.0756124	0.5216476	0.5399397	0.9133595	0.9624597	0.5341591	0.9463799	0.9517763	0.5215972	0.9903451	0.6996188	0.6528038	0.9338440	0.9891673	0.9132172	1.0026480	1.0319418	1.0301642	0.9767642	0.6399614	0.4456914	0.9296029	0.6611793	0.0464593	0.1361926	0.8734238	1.0066522	0.6780630	0.4464210	0.1185534	1.0331493	0.5877809	0.5240758	0.9999786	0.6589839	0.9864526	0.9740408	0.7532073	1.0423445	0.1449513	0.1037234	1.0668961	0.8172472	1.0423120	1.0412326	1.0135612	0.1008652	1.0525365	0.1381890	0.3106781	0.6744802	0.0546340	0.7367989	0.4963905	0.8198263	0.0003092	1.0102954	0.0364726	0.5209938	0.1128097	0.8915565	0.9277287	0.6048679	0.0321482	0.0521221	0.9294543	0.9242688	1.0269702	0.3724050	0.9812507	0.7935516	0.0185484	0.9942415	0.6914607	0.4770838	0.6223555	0.7028661	0.0167437	0.8775462	0.0725437	0.7771257	0.6756757	0.5650828	0.0079673	0.4739402	0.7875030	0.6717425	0.9041870	0.8074348	0.7688058	0.3344394	0.6216010	0.8007094	0.7420144	0.6257570	0.7417787	0.7509726	0.1257797	0.9125787	0.8373435	0.8804311	1.0193029	0.0126195	0.0771848	0.6478280	0.0732181	0.3800868	0.1147608	0.8594490	0.5742362	0.3472884	0.5973579	0.7866516	0.4562068	0.7060832	0.8637486	0.2614244	0.9561741	0.0206483	0.6814904	0.9338497	0.0876097	0.8920715	0.9854760	0.1372749	0.8755953	0.8731314	0.2221921	0.3009585	1.0260868	1.0388230	1.0358376
1300	0.9742612	1.0095484	1.1180642	0.9791133	1.0137115	0.6724851	0.0491177	0.5437283	0.5836623	0.7249827	0.6022265	0.7211954	0.1340800	0.9144314	0.5633301	0.9388678	0.1336275	0.6081555	0.9886221	0.5852290	0.5864913	1.0052761	1.0105805	0.5880016	0.9164198	0.9490210	0.3923165	0.9989929	0.6419365	0.6403025	1.0118858	0.9854363	0.9695422	1.0468734	0.9013825	1.0364930	0.9573367	0.7207703	0.4857884	0.9871285	0.6503729	0.0678720	0.1410331	0.8401105	1.0637009	0.6323837	0.6038868	0.2483562	0.9659974	0.5472533	0.5161834	1.0359485	0.6722783	0.8579379	0.9586292	0.7507369	0.9790071	0.2042731	0.0519585	1.0643986	0.7650114	1.0479239	1.0142510	0.9883705	0.1365059	1.0898150	0.1405103	0.2131574	0.6948452	0.0388955	0.7716303	0.4625390	0.8566839	0.0000081	1.0449236	0.0359927	0.4341858	0.0896036	0.8779648	0.8735179	0.6456481	0.0528975	0.0867117	0.9499283	1.0226930	1.0024870	0.2778726	1.0358979	0.7979242	0.0341188	1.0553670	0.6537239	0.5654524	0.6481887	0.7122077	0.0248870	0.9138192	0.0760299	0.8142670	0.7052480	0.4745674	0.0147871	0.4737334	0.8646644	0.7485218	0.8844938	0.7795447	0.8636830	0.3803455	0.5842564	0.9106621	0.7015817	0.7184332	0.7382409	0.6716165	0.1168048	0.8746513	0.8995468	0.8473381	0.9920658	0.0112530	0.0695335	0.6890442	0.1071378	0.5297793	0.1380124	0.8550526	0.5374006	0.3571172	0.4827297	0.7572062	0.5362102	0.7488691	0.7278281	0.2742883	0.8465376	0.0217890	0.7027037	0.7842133	0.1028476	0.8918333	1.0231434	0.1012845	0.8483537	0.8615554	0.2321495	0.3601828	0.9762274	0.9904119	0.9354248
1400	1.0141644	1.0316151	0.9283962	1.0145980	1.0102705	0.6584788	0.0512965	0.4791185	0.6306665	0.8231226	0.6605412	0.7843447	0.0988839	1.0183390	0.5216800	1.0126916	0.1443899	0.5708105	0.9780504	0.5405375	0.4734640	0.9837172	1.0381455	0.5447106	0.9534137	0.9401845	0.3938619	1.0126941	0.6513292	0.6285901	0.9850538	1.0187655	0.9822424	0.9860343	0.9519331	1.0638776	0.9839946	0.7163275	0.5232730	0.9873633	0.6032386	0.0661612	0.1769343	0.8471263	1.0127531	0.6161172	0.5407946	0.2396944	0.9910502	0.5351044	0.5453050	1.0168500	0.7055884	0.9920817	0.9680947	0.7250675	1.0264366	0.1627037	0.0567234	1.0095493	0.8988292	0.9665553	0.9754402	1.0014065	0.1304179	1.0033784	0.1196078	0.2071117	0.7730907	0.0359890	0.6956015	0.5176129	0.8120743	0.0000000	1.0224235	0.0515071	0.4684390	0.1550427	0.8934875	0.8586176	0.5747787	0.0608607	0.0827628	1.0194500	1.0103101	1.1135149	0.2278695	0.9606346	0.8154307	0.0529073	1.0166743	0.6658905	0.5367604	0.6371566	0.8273368	0.0251431	0.8398924	0.0816520	0.8639509	0.6446360	0.5553265	0.0146183	0.4526184	0.8610342	0.7765896	0.8364512	0.8174053	0.8022901	0.2850246	0.6299832	0.8423577	0.7466920	0.7708269	0.7864520	0.7924342	0.1658960	0.9317952	0.8507645	0.8194901	0.9921185	0.0071177	0.0678393	0.6447830	0.1133858	0.5861358	0.1064680	0.8131090	0.4988040	0.3132613	0.4953985	0.7782889	0.5618565	0.7340879	0.7717387	0.2565810	0.8497000	0.0357555	0.6652320	0.8996437	0.1046574	0.9140545	0.9506837	0.1507533	0.8930137	0.8696759	0.2175432	0.3848303	0.9751225	0.9269350	0.9354414
1500	1.0045437	1.0277612	1.0186323	0.9266968	0.9764694	0.6839239	0.0456071	0.4866972	0.6606549	0.7721945	0.6688937	0.7784563	0.1358781	0.9951665	0.5152854	0.9978786	0.1394204	0.6685960	0.9701155	0.5251143	0.6271619	0.9476428	1.0225138	0.5412939	0.9476374	1.0514666	0.3681584	1.0108750	0.6466104	0.5918041	0.9173675	0.9624660	0.9113870	0.9313576	0.9500912	1.0245007	0.9198820	0.7749249	0.3704843	0.9912970	0.6333404	0.0425121	0.1584851	0.8102961	0.9345340	0.6219568	0.5144134	0.2793755	1.0324206	0.5802565	0.5351314	1.0592724	0.7200024	1.1034332	1.0350223	0.7391383	0.9254150	0.1350939	0.0816524	0.9579551	0.8120419	0.9690267	1.0281281	1.0126819	0.1214399	0.9608984	0.1563925	0.2532156	0.6574712	0.0316257	0.8557077	0.5066736	0.7936039	0.0002188	0.8745012	0.0435440	0.4773648	0.1116399	0.8401897	0.9258411	0.6138831	0.0249777	0.0838904	1.0479416	0.9147073	1.0724829	0.2447170	1.0077993	0.7535143	0.0459289	1.0504424	0.6817833	0.4663932	0.7137403	0.7610498	0.0237223	0.8292909	0.0770099	0.8268221	0.6582117	0.5476796	0.0089636	0.3749124	0.8358837	0.7505708	0.9310820	0.8175938	0.8337682	0.3582321	0.6376149	0.9263440	0.7348530	0.7593550	0.6837992	0.7126930	0.1153291	0.8517703	0.8699802	0.8469735	0.9741106	0.0083913	0.0814515	0.6279127	0.1122654	0.4436630	0.1190576	0.7854663	0.4121636	0.3385561	0.4577586	0.7914614	0.6470413	0.6314724	0.8438295	0.2820001	0.8769530	0.0191982	0.8074201	0.9052042	0.1142187	0.8961333	0.8960602	0.1224067	0.8938475	0.9072042	0.2157446	0.4257641	1.0127613	0.9688366	0.9545334
1600	1.0897446	0.9492803	1.0595778	0.9744739	1.0931234	0.6670957	0.0261868	0.5332158	0.6343229	0.7748448	0.6742292	0.7086940	0.1044549	0.9826418	0.5334511	0.9060707	0.1153162	0.6267518	1.0252576	0.6036434	0.5127243	0.9786523	1.0377613	0.5504553	0.9010515	1.0099664	0.4406333	1.0187891	0.5741672	0.6538329	0.9570659	1.0147583	1.0064591	0.9787532	0.9794574	0.8858023	0.9628913	0.7788180	0.4755008	0.9529036	0.6717553	0.0649938	0.1577885	0.8833632	0.9377194	0.6440160	0.4674333	0.2102906	1.0780130	0.5635341	0.5488475	1.0390295	0.6818306	1.0068969	1.0653427	0.8041697	0.9570134	0.1529397	0.0613975	0.9997390	0.9722548	1.0860686	0.9743790	0.9708124	0.1208869	0.9257077	0.1288030	0.3495709	0.6915286	0.0405842	0.7537615	0.4113540	0.8262508	0.0000899	0.9514896	0.0390110	0.4582143	0.1413417	0.9223181	0.8818158	0.6042426	0.0326733	0.0683347	0.9682838	0.9836548	1.0127107	0.1692689	1.0469134	0.7891895	0.0350682	0.9246114	0.7968566	0.4653106	0.6708364	0.6982749	0.0246128	0.9344271	0.0536836	0.8014437	0.7319301	0.5416330	0.0092461	0.3994437	0.7494063	0.6976648	0.8234287	0.8717708	0.8677399	0.3307851	0.6407702	0.8671078	0.7045342	0.7802083	0.7396873	0.7451407	0.1357887	0.8428503	0.9172609	0.9116851	0.9369463	0.0104703	0.0734741	0.6655553	0.1174863	0.4739119	0.1061815	0.7485847	0.4213535	0.3734376	0.4979791	0.8229329	0.5714530	0.7566309	0.8183816	0.3268603	0.9726616	0.0264310	0.7164020	0.8618700	0.1044884	0.7988915	1.0512087	0.1091613	0.9375915	0.8214456	0.2960773	0.4374378	0.9512408	1.0952306	1.0223613
1700	1.0312869	1.0468077	1.0094153	0.9862202	1.1069414	0.6913034	0.0436364	0.4827245	0.6461510	0.7829434	0.6291036	0.7803511	0.1377777	0.9561817	0.5597716	0.8995221	0.1212356	0.6583428	0.9725427	0.5767657	0.6455880	1.0441000	0.9778414	0.5790257	0.9595330	1.0356936	0.3307723	0.9888500	0.6688858	0.5816955	0.9746283	1.0394145	0.9455378	0.9835242	0.9485812	1.0004778	1.0260199	0.6504381	0.4468621	0.8940515	0.6590166	0.0661206	0.1069181	0.8357445	0.9070163	0.5939703	0.4681312	0.2031907	0.9815809	0.5742025	0.5328529	1.0033454	0.6553599	0.9691635	1.0419413	0.7432397	0.9141091	0.1975138	0.0519114	1.0014995	0.8446513	0.8945623	1.0716927	1.0119501	0.1389408	0.9452676	0.1184932	0.2340936	0.6429078	0.0266498	0.6916379	0.4938090	0.8523706	0.0004877	0.9381883	0.0440763	0.3917724	0.1249324	0.9141588	0.8358260	0.6884159	0.0244792	0.0860401	0.8667616	0.9504104	0.9923651	0.2380817	0.9747641	0.7955356	0.0223702	1.0804712	0.6922481	0.4549868	0.6418474	0.8224376	0.0312600	0.8659844	0.0669396	0.8069026	0.5680213	0.5448682	0.0092902	0.4902456	0.7944192	0.6761864	0.8885757	0.7336472	0.7930226	0.3380526	0.7124684	0.8726406	0.7925791	0.6455980	0.6564586	0.7038173	0.1262770	0.8694562	0.9530465	0.9559723	0.9291025	0.0058176	0.0833727	0.6518112	0.1210986	0.4281973	0.1017084	0.7743768	0.4560915	0.3265325	0.5224364	0.8480247	0.6184141	0.7740296	0.8158739	0.2766372	0.9676165	0.0188274	0.7014612	0.8907183	0.1055009	0.9914249	0.9089393	0.1398703	0.9009422	0.8419533	0.2396977	0.4350774	0.9430728	0.9423004	0.9819771
1800	0.9578411	0.9585371	1.0201001	0.9695220	0.9973288	0.6067197	0.0434962	0.4874065	0.6230275	0.7730799	0.6446339	0.7100675	0.1356836	1.0462472	0.5399928	0.9454609	0.1141775	0.5481392	0.9679877	0.5029178	0.5492201	1.0302477	1.0157927	0.5359263	0.9313234	1.0338074	0.4183479	1.0806775	0.6578672	0.6244666	1.0970551	0.9979063	0.9629114	1.0092823	0.9271928	0.9748262	1.0135852	0.7655557	0.4339173	0.9174424	0.6151292	0.0361868	0.1299445	0.9280668	0.9579142	0.7119670	0.6281525	0.1565565	0.9590028	0.4959232	0.5589588	0.9891273	0.6756152	1.0034572	0.9112445	0.7726074	1.0323074	0.1835060	0.0894243	1.0608499	0.8385103	1.0536062	1.0030237	1.0921627	0.1200322	1.0419520	0.1228427	0.1551622	0.7225791	0.0367021	0.7626830	0.5625458	0.8675119	0.0001496	0.9781035	0.0414401	0.4510381	0.1050824	0.7976637	0.9159339	0.5798781	0.0209649	0.0697320	0.9261889	0.9456826	0.9499756	0.1845694	1.0103255	0.8049636	0.0237456	1.0130617	0.7929554	0.5434725	0.6544113	0.7139256	0.0154218	0.9331801	0.0556422	0.8115758	0.6556836	0.5332482	0.0024206	0.4675674	0.8669547	0.7449133	0.9459932	0.7495929	0.8170154	0.3398911	0.5644196	0.7599782	0.7508460	0.7282599	0.6945742	0.6826298	0.1326879	0.8994055	0.9336516	0.8800715	1.0448373	0.0104582	0.0767174	0.6374341	0.1348803	0.4810894	0.1192857	0.7798827	0.4393606	0.2941393	0.5603347	0.7806995	0.4882734	0.6738538	0.7673833	0.2798195	0.8153077	0.0248285	0.7217005	0.8362127	0.1072950	0.9230096	0.9863229	0.1534783	0.9490816	0.9190032	0.2628537	0.3960284	0.8836755	0.9966252	0.9940494
1900	1.0181536	0.8936116	1.0474086	0.9632552	0.9688014	0.7002610	0.0302130	0.5868128	0.6190089	0.7894037	0.5827019	0.8188160	0.1843277	1.0417354	0.5743972	0.9590057	0.1032829	0.6372714	0.9610697	0.5941956	0.4650790	1.0322302	1.0175323	0.6037023	0.9572226	0.9480070	0.4329348	1.0575161	0.6950710	0.6687809	0.8671859	0.9955889	0.9389410	1.0221236	0.9619310	1.0375023	1.0227659	0.7519842	0.4287741	0.9824279	0.5814185	0.0453224	0.1116709	0.9172783	0.9951682	0.6250908	0.4635586	0.2286390	1.0132508	0.5300672	0.5180201	0.9709910	0.7166208	0.9707424	1.0125210	0.8106477	1.0520640	0.1677432	0.1327790	0.9764832	0.8554359	1.0139477	1.0709077	0.9834922	0.1466227	0.9777728	0.1265323	0.2405126	0.6525645	0.0206332	0.7278151	0.5073915	0.8515369	0.0007162	0.9186016	0.0424494	0.4318385	0.0817042	0.7704410	0.8234811	0.5770805	0.0272746	0.0685199	0.8744726	0.8921971	0.9771191	0.3500418	0.9409129	0.8935826	0.0336181	1.0219723	0.7019103	0.5432150	0.6526931	0.7422486	0.0232508	0.7639212	0.0585847	0.7967201	0.6724767	0.4705111	0.0188409	0.4670247	0.8012656	0.6453968	0.9025506	0.7503211	0.8173305	0.3400054	0.6354255	0.8243899	0.8144286	0.8070903	0.6786040	0.6800028	0.1280814	0.9066183	0.8527861	0.8706407	0.9578549	0.0060545	0.0807412	0.5560797	0.2166686	0.5110368	0.0913226	0.7885857	0.4662253	0.3512645	0.4329324	0.8566642	0.5799856	0.6907998	0.8033598	0.2589486	0.9414340	0.0261019	0.7228651	0.9340971	0.0708311	0.9980505	1.0230239	0.1281089	0.9684517	0.9043407	0.2294575	0.3682001	0.9730197	0.9156053	1.0068299
2000	1.1081653	0.9772618	0.9920989	0.9415027	1.0195763	0.6506433	0.0415899	0.4843712	0.6442925	0.7905359	0.6136763	0.8101349	0.1364914	0.9892446	0.5652993	0.9318360	0.1397212	0.6027458	0.9944489	0.6071451	0.6658381	1.1197102	1.0063203	0.5311859	1.1174121	0.9716457	0.4415176	0.9870524	0.6375449	0.6080856	0.9862787	0.9613513	0.9216325	1.0493976	1.0441914	1.1886558	1.0931427	0.7067385	0.4262157	0.9696858	0.6874467	0.0351922	0.1206889	0.9606179	1.0075984	0.6317684	0.4445598	0.1605760	0.9894538	0.6068694	0.5243264	0.9763103	0.6316899	1.0127659	1.0164266	0.7216282	0.9956589	0.1962722	0.1124654	1.0065545	0.8343220	0.9586758	1.0298700	1.0167610	0.1215096	0.9456959	0.1071882	0.2363140	0.7219316	0.0281308	0.8268435	0.5525371	0.8489268	0.0008608	0.9278841	0.0466458	0.4746390	0.0816012	0.9145840	0.8353232	0.6400414	0.0222265	0.0527089	0.8880354	1.0115552	1.0637659	0.4225487	0.9522311	0.8441159	0.0200837	0.9827704	0.7511769	0.5129369	0.6308286	0.6749384	0.0244272	0.8661790	0.0565765	0.7516144	0.6775530	0.5443532	0.0158917	0.4875004	0.8627352	0.6746834	0.8125114	0.8073457	0.7819532	0.3653266	0.6378339	0.8726763	0.8269204	0.6897704	0.6710358	0.8095762	0.1080595	0.8655446	0.8462244	0.8103276	0.9765376	0.0112596	0.0647405	0.5710188	0.2092212	0.5047724	0.1030425	0.8028434	0.5197098	0.3635223	0.4655460	0.8760284	0.5219240	0.7410461	0.7569050	0.2669640	0.9639707	0.0220678	0.7520129	0.8263208	0.0860707	0.8548172	0.9989770	0.1428442	0.9408187	0.8431887	0.2407784	0.4164559	0.9419973	0.9681389	0.9673135
2100	0.9875813	0.9670475	0.9929766	1.0096026	1.0629550	0.5711367	0.0488383	0.5361338	0.6128446	0.8047310	0.7236338	0.7446809	0.1250397	0.9848805	0.5986971	0.9812626	0.0885305	0.6549955	1.0147033	0.5324671	0.5705031	0.9753129	1.0740930	0.5729943	0.8491095	0.9981729	0.3894705	0.9571242	0.6403442	0.7281526	1.0539415	1.0150182	0.8150366	1.0429187	0.9870976	1.1116159	1.0398202	0.7212105	0.3896782	1.0804494	0.5563037	0.0439853	0.1470790	0.8984111	0.9567715	0.6661972	0.4969707	0.2034390	0.8980217	0.4979722	0.5064700	1.0479326	0.7219838	1.0566287	1.0556823	0.7375288	1.0377967	0.1520114	0.0396888	1.0464786	0.8520047	0.9865162	1.0208643	0.9797516	0.1296870	0.9992471	0.1106958	0.1680232	0.7574945	0.0238689	0.7514548	0.5393977	0.8577648	0.0004247	1.0751466	0.0574047	0.4986151	0.1140252	1.0231692	0.8505284	0.6048263	0.0315040	0.0579737	0.8775049	0.9236968	0.9491440	0.2180411	0.9128375	0.8510793	0.0267108	0.9920033	0.7691084	0.5603651	0.6968515	0.7341568	0.0305395	0.9257972	0.0910985	0.8811604	0.5807853	0.5454359	0.0050353	0.4896376	0.7361128	0.7255368	0.8626159	0.7607488	0.7728847	0.3243899	0.6020499	0.8523877	0.8248542	0.7117245	0.6814884	0.7554989	0.1395880	0.9594035	0.8871642	0.8727513	0.9779227	0.0129759	0.0764139	0.6515097	0.1386240	0.4319593	0.1168305	0.8055501	0.5602560	0.3567701	0.5060376	0.7627661	0.6313673	0.6812041	0.7408972	0.2265236	0.8022387	0.0335846	0.7412980	0.7697267	0.0751154	0.9634603	0.9799096	0.0816096	0.9388193	1.0002026	0.2437984	0.4571721	1.0049827	1.1054091	0.9166132
2200	0.9187203	1.0219967	0.9611610	1.0061977	1.0931941	0.5635205	0.0520366	0.4071194	0.6018894	0.7592317	0.6573664	0.7983159	0.1049581	0.9891831	0.5896219	0.9128332	0.1269588	0.6252260	1.0191043	0.5691558	0.5212775	0.9524548	0.9913227	0.5508486	1.0352456	0.9627792	0.4314103	1.0375773	0.5767860	0.5028887	0.9123770	1.0152493	1.0174206	0.9311624	1.1028734	1.0421631	0.9702311	0.6823485	0.5294382	0.9366230	0.6108884	0.0651299	0.2087231	0.8932706	1.0658416	0.6038744	0.4823656	0.2601993	0.9295019	0.4883449	0.5309375	0.9757943	0.7180433	0.9955328	1.0605947	0.6124620	0.9520196	0.1595805	0.1373094	0.9772474	0.8918288	1.0409682	1.0000007	1.0805235	0.1265759	0.9925260	0.1094641	0.1585638	0.6627066	0.0159419	0.6331883	0.5252705	0.8775423	0.0000000	1.0446832	0.0770244	0.4861426	0.1465274	0.9570788	0.9145421	0.5771443	0.0286755	0.0496828	0.9405389	0.9246432	0.9188884	0.2822127	0.9277100	0.9022833	0.0188178	0.9728087	0.7569315	0.4712850	0.7115793	0.8072521	0.0344208	0.8716369	0.0960424	0.7860721	0.7436365	0.5705411	0.0063839	0.5098835	0.8278093	0.6325932	0.7882533	0.7624143	0.7995527	0.3058929	0.7058551	0.8671514	0.7079458	0.7429053	0.7211457	0.7589478	0.1368352	0.8745817	0.8488816	0.8434213	0.9920128	0.0160137	0.0918763	0.6115742	0.1390130	0.5143295	0.1358898	0.8481588	0.4485868	0.3129797	0.4822209	0.8208460	0.5943938	0.7018313	0.7885102	0.2612036	0.9266087	0.0352773	0.7295357	0.8795513	0.0956166	0.8218844	0.9990173	0.1322890	0.9103648	0.8225031	0.2893263	0.4101755	0.9913734	0.9694366	1.0016927
2300	1.0434416	1.0657580	0.9870111	0.9651132	1.0090277	0.6754331	0.0480735	0.3916506	0.6941644	0.7393136	0.6380207	0.8039251	0.1000597	1.0654032	0.5870554	0.9340117	0.1321276	0.6169469	1.0362248	0.5882613	0.4530739	0.9856981	1.0219436	0.5864902	0.9054379	0.9672351	0.3523896	1.0413009	0.5871621	0.5783492	1.0468853	1.0400954	0.8540811	0.9924263	1.0527833	1.0225436	0.9846236	0.6914495	0.4651679	0.8517649	0.6445944	0.0642003	0.1627718	0.8098573	0.9433037	0.6350613	0.5508127	0.1700581	0.9902234	0.5252017	0.5165290	0.9295533	0.8006353	1.0242680	1.0313373	0.7312384	1.0820510	0.1793753	0.0840456	1.0063577	0.8777705	1.0109334	0.9646984	1.1209485	0.1238946	0.9218525	0.0994225	0.1356546	0.6119325	0.0278762	0.7737433	0.5654420	0.7858407	0.0000485	0.9641306	0.0544757	0.4439986	0.1045911	0.8075443	0.8599301	0.6101139	0.0530398	0.0654915	0.9105836	0.8554131	0.9560195	0.3160368	1.0050827	0.8700136	0.0251469	0.9741157	0.7721242	0.4803002	0.6885764	0.7925911	0.0493514	0.9049948	0.0900541	0.7801079	0.7806706	0.5329883	0.0202691	0.4177828	0.7884171	0.5574812	0.8430784	0.8541395	0.8325345	0.3124558	0.6723523	0.8617112	0.6717465	0.6654580	0.8708066	0.7140282	0.1260614	0.8954061	0.8814034	0.8993453	0.9971664	0.0157470	0.0669051	0.6860382	0.0818956	0.4255528	0.1628852	0.7199529	0.4542456	0.2916333	0.5322595	0.8138789	0.4911440	0.7540061	0.7476777	0.2761641	0.7926775	0.0222179	0.7329192	0.8892386	0.0954042	0.8724503	0.9828361	0.1172042	0.8714681	0.9072574	0.2438096	0.4100664	0.9828444	1.0195360	0.9993413
