"Time"	uhpA	uhpT	crp	rhaR	rhaS	zraR	malI	melR	feaR	mtlR	prpR	ascG	marR	rbsR	fucR	chbR	nagC	uxuR	exuR	gutM	srlR	glcC	xylR	idnR	lsrR	galS	galR	dcuR	glpR	dgsA	malT	araC	tdcA	tdcR	hupB	hupA	gntR	cytR	yiaJ	hyfR	caiF	csgD	ompR	bolA	rstA	rob	marA	putA	pdhR	oxyR	rcsB	rcsA	gadE	ydeO	evgA	gadW	rutR	nemR	gadX	torR	soxS	soxR	fhlA	phoP	treR	fruR	glnG	cbl	nac	asnC	cysB	cpxR	baeR	flhC	hdfR	csgG	csgF	csgE	mdtE	mdtF	galK	galT	galM	galE	marB	micF	yhiD	hdeA	hdeB	galP	ygiB	manX	manY	ygiA	ygiC	manZ	tolC	gadA	fumC	gadC	mglB	gadB	mglA	mglC	acrA	acrB	idnD	uxuA	uxuB	nfo	xylA	malS	chbF	ptsI	idnK	gntK	xylB	gntU	acrD	nagA	ppiA	ptsH	idnO	chbC	chbG	crr	idnT	dctR	chbB	nupC	chbA	inaA	slp	zwf	rutB	focB	mtlD	hyfE	srlB	rutE	hyfF	hyfG	srlD	rutF	hyfB	hypF	mtlA	hyfI	hyfC	hyfH
1500	0.6517050	0.6985614	0.6719673	0.6670535	0.6120064	0.4013308	0.0377156	0.3932458	0.3863853	0.5143036	0.4377266	0.5777064	0.0633065	0.6127256	0.3185165	0.6754971	0.0957317	0.3862344	0.6426317	0.3555090	0.3666706	0.7100381	0.6832320	0.2868063	0.6461862	0.5699815	0.2382628	0.6090251	0.4970785	0.4888038	0.6782338	0.5223789	0.6496277	0.7057325	0.5970727	0.7794243	0.7282689	0.5964584	0.2924508	0.6294478	0.3648085	0.0432634	0.1196910	0.5210795	0.5801036	0.4452984	0.3249789	0.1572088	0.5632708	0.2981446	0.4588253	0.7029643	0.4133329	0.6430390	0.6061580	0.4821878	0.7357402	0.0850630	0.0741844	0.6605486	0.5471059	0.8522144	0.6468827	0.7250880	0.0687685	0.6654641	0.0810861	0.0961185	0.4460234	0.0064707	0.5244611	0.3265581	0.5365701	0.0000964	0.7447383	0.0548338	0.3246713	0.0927819	0.5503523	0.6243538	0.4558756	0.0157821	0.0480406	0.6803768	0.7255835	0.5854312	0.1275831	0.5926320	0.5877719	0.0191709	0.6810138	0.4627914	0.4040595	0.4452459	0.6153996	0.0186208	0.7334930	0.0583762	0.5299640	0.5102446	0.3481352	0.0061926	0.2897251	0.4914929	0.4781752	0.5196099	0.6305890	0.5933979	0.1710763	0.3464366	0.5262361	0.4496099	0.4747440	0.5328561	0.4709769	0.0629726	0.5816872	0.6530772	0.5275753	0.7435305	0.0081774	0.0316061	0.3480414	0.0919853	0.2542989	0.0866515	0.5127221	0.2938726	0.2638411	0.2660536	0.5156739	0.4994574	0.4764185	0.5486555	0.2178746	0.5932580	0.0274481	0.5655551	0.5697515	0.0655416	0.5280837	0.5812532	0.1302159	0.5887748	0.5287050	0.1255915	0.2966381	0.6589418	0.7128097	0.6705538
1600	0.8034550	0.6008660	0.6713601	0.5426297	0.6888071	0.4670684	0.0099803	0.3703322	0.3977708	0.4953262	0.4644417	0.5516095	0.0668200	0.6115596	0.3125183	0.6540280	0.0653216	0.4038086	0.6818258	0.3344197	0.3741954	0.7408726	0.6389749	0.3077438	0.5806688	0.7090055	0.2608280	0.6930174	0.4788651	0.4039945	0.6030447	0.6581388	0.6570055	0.5887443	0.6896131	0.7872567	0.5966404	0.4830145	0.2747265	0.5941014	0.4600459	0.0565904	0.0741374	0.6642600	0.6606810	0.3932155	0.3482917	0.2162299	0.5205326	0.3732036	0.4112793	0.5965785	0.4803619	0.6783646	0.7415943	0.5739978	0.6125987	0.1846860	0.0509217	0.7138044	0.5723346	0.7531023	0.6201353	0.5994337	0.0752731	0.5911200	0.1073099	0.2297090	0.4113968	0.0105362	0.5370120	0.3330881	0.4633900	0.0000000	0.5599330	0.0364343	0.2869941	0.0784806	0.5748861	0.5513708	0.4114902	0.0122185	0.0242278	0.5927129	0.6176776	0.6722289	0.1183649	0.6489339	0.6208032	0.0427578	0.6503624	0.6345113	0.3175674	0.3967158	0.4554693	0.0293178	0.6035602	0.0374897	0.3940987	0.3984102	0.4508950	0.0057624	0.3321369	0.4611964	0.4330758	0.6304593	0.5625663	0.5735853	0.2331430	0.3253565	0.6657678	0.4716045	0.4943155	0.5458771	0.3826807	0.1365531	0.6226918	0.5544248	0.5565223	0.5616117	0.0010263	0.0316333	0.3511623	0.0614986	0.2995243	0.0478271	0.4143097	0.3133157	0.3055090	0.3489382	0.5303230	0.3177004	0.3829278	0.4830253	0.2896609	0.6254146	0.0065947	0.4984057	0.6276661	0.1198390	0.5500258	0.7399608	0.0673164	0.8268697	0.5184615	0.1716342	0.2511112	0.6677465	0.7723892	0.6959384
1700	0.7007808	0.6391784	0.5595106	0.6872332	0.6574438	0.5813242	0.0189875	0.4604003	0.4561028	0.4869246	0.3491358	0.6264908	0.1080216	0.6383399	0.3867998	0.5761617	0.0969280	0.4074964	0.6613309	0.5722766	0.3867694	0.6136446	0.6891326	0.3610718	0.5064701	0.7612294	0.2576808	0.6426982	0.4644713	0.3960252	0.7787908	0.7214678	0.6249728	0.5247301	0.6652340	0.6424405	0.6781143	0.4380913	0.2447900	0.7140893	0.4839506	0.0441914	0.1246249	0.4986839	0.5295357	0.3479854	0.3572750	0.1402581	0.5791423	0.3098645	0.4050687	0.6786505	0.4136019	0.6955407	0.7581039	0.4700432	0.6213513	0.1118565	0.0348794	0.5996528	0.8453056	0.6516507	0.6440043	0.6687201	0.0815720	0.8925000	0.0766681	0.1480279	0.4637204	0.0111919	0.5312710	0.2184883	0.5088507	0.0000823	0.5196486	0.0461247	0.3098593	0.0581083	0.6493681	0.5727599	0.4643951	0.0310103	0.0315682	0.5325882	0.7656695	0.5861395	0.1666360	0.5981610	0.5545748	0.0096636	0.6515258	0.6096402	0.3225953	0.4591064	0.5433864	0.0367391	0.5607734	0.0465873	0.5440636	0.4226858	0.4030697	0.0009439	0.3212808	0.4969466	0.5319597	0.5873939	0.5803383	0.4493788	0.2158684	0.3572467	0.4946435	0.5044285	0.4275243	0.6101453	0.5689253	0.1015505	0.6073066	0.6156797	0.6302047	0.6462190	0.0039155	0.0925276	0.3888295	0.1195465	0.2786309	0.0681122	0.6094928	0.2602139	0.2857737	0.3606885	0.5699296	0.4850891	0.6014923	0.4580746	0.2016665	0.4947576	0.0311497	0.4367947	0.5842950	0.0738903	0.5891086	0.6505710	0.1313773	0.5363902	0.5767137	0.1762634	0.2947283	0.5250670	0.6385025	0.5451134
1800	0.6778590	0.5560914	0.5714054	0.6348301	0.7583780	0.4310791	0.0156461	0.2310406	0.3589156	0.4678113	0.4086534	0.5346474	0.0653198	0.6904697	0.4272758	0.5766516	0.0690442	0.3254151	0.6892411	0.3349639	0.4092592	0.6802585	0.7490725	0.3837944	0.6864210	0.5335238	0.2254158	0.7027484	0.4755454	0.3582567	0.7001619	0.7076805	0.6585763	0.6576450	0.6259187	0.7009465	0.7171244	0.3882727	0.3322023	0.7043024	0.3940609	0.0573307	0.1043517	0.6232649	0.6135509	0.5357220	0.3191509	0.1662630	0.5667013	0.3435908	0.3609776	0.6135858	0.5250661	0.5814743	0.5568227	0.6076156	0.6259100	0.1268295	0.0386065	0.5595792	0.5715074	0.7044686	0.5326437	0.5539293	0.0840395	0.5370415	0.0573367	0.1993328	0.4585403	0.0224557	0.4504188	0.2912083	0.5164372	0.0001101	0.6231533	0.0226020	0.3736855	0.0737098	0.5872224	0.5674932	0.3953594	0.0070270	0.0555577	0.5737903	0.5875674	0.7217148	0.1016028	0.6231712	0.4407849	0.0151943	0.7429806	0.5621895	0.3669494	0.3958202	0.4060102	0.0228025	0.5926251	0.0263194	0.5147743	0.4046162	0.3016564	0.0013621	0.3452064	0.6196034	0.4457688	0.5130865	0.5317155	0.5842461	0.1999891	0.4010384	0.4513728	0.5844134	0.4022946	0.5361739	0.4585734	0.1168496	0.5658670	0.5677651	0.6162587	0.7514961	0.0046786	0.0334772	0.4052356	0.0632077	0.3572011	0.0807692	0.4493905	0.3098965	0.2427653	0.4372051	0.4605109	0.3018131	0.4817915	0.4511528	0.1796904	0.5979464	0.0101251	0.4800237	0.5640124	0.0754210	0.6621850	0.5192612	0.0838572	0.5399118	0.6808905	0.1417940	0.2045633	0.7041522	0.6711417	0.6113624
1900	0.6551773	0.5483204	0.6890104	0.6512962	0.5247159	0.4446331	0.0362882	0.3702019	0.4275412	0.5221022	0.5508963	0.5647014	0.1228057	0.7456762	0.4262154	0.6204684	0.0625275	0.3483212	0.5392579	0.3532782	0.3090427	0.7060903	0.6844426	0.3817676	0.7216175	0.6573867	0.2694791	0.7433731	0.4113700	0.3935902	0.5791602	0.7210505	0.6051768	0.7448409	0.6461394	0.7340564	0.6752811	0.4930951	0.3430621	0.4909822	0.3864887	0.0405781	0.1154142	0.5429992	0.6471187	0.4012495	0.3095009	0.1373405	0.5958226	0.3112856	0.4010573	0.6388175	0.6160415	0.6730623	0.5359995	0.5144921	0.7973440	0.1137319	0.0778760	0.5414901	0.5709483	0.6553375	0.7488056	0.6497949	0.1071902	0.8173005	0.1046412	0.1357072	0.5225711	0.0136296	0.5603805	0.4458742	0.5682206	0.0003499	0.5976128	0.0119784	0.3490092	0.0601124	0.5078878	0.5202529	0.4986568	0.0242242	0.0535281	0.6406618	0.5442785	0.6170277	0.2292824	0.6284873	0.6342506	0.0268172	0.5821832	0.3936015	0.4227098	0.4160878	0.5562268	0.0269189	0.5956926	0.0408168	0.5340028	0.5270147	0.3849132	0.0105605	0.2928072	0.4579651	0.3752777	0.4890787	0.5104409	0.6427346	0.2115551	0.4419627	0.6665425	0.4705975	0.5860622	0.4336542	0.5062663	0.0550762	0.6066321	0.5726184	0.5661341	0.6511189	0.0032613	0.1228119	0.4560527	0.1110341	0.2976441	0.1060346	0.5396928	0.3047074	0.1880094	0.4283531	0.4870744	0.3528834	0.4537819	0.4450962	0.1298356	0.6521157	0.0154351	0.5935257	0.7008365	0.0410085	0.6896809	0.6334431	0.1051488	0.6485113	0.5787914	0.1100589	0.2746996	0.5492961	0.6246633	0.7307627
2000	0.7301201	0.6274112	0.6815672	0.5593199	0.5669141	0.4178851	0.0377661	0.3522768	0.4328576	0.5025688	0.4371820	0.5897348	0.0966805	0.7658399	0.3605574	0.6335658	0.0894444	0.4531008	0.7204108	0.4165295	0.4655913	0.6157445	0.6856030	0.3173343	0.6695134	0.6349433	0.3530594	0.7131719	0.5000782	0.4265331	0.5647862	0.5820559	0.6086939	0.6456984	0.7030484	0.8038681	0.7139931	0.3899681	0.2391715	0.7111779	0.5478916	0.0162092	0.0932681	0.6274837	0.6602258	0.4195025	0.2990911	0.0751071	0.6178053	0.3395123	0.3437626	0.7153791	0.4677674	0.6199915	0.6544290	0.5665820	0.5601545	0.1372608	0.1330210	0.6933883	0.5491152	0.7082088	0.7421883	0.6816482	0.0704924	0.6634658	0.0715167	0.1286854	0.4910464	0.0254764	0.5940783	0.4483337	0.6211384	0.0015601	0.6187477	0.0320262	0.2384831	0.0479231	0.6483224	0.4698723	0.4588158	0.0126227	0.0369802	0.4980112	0.6143291	0.7355280	0.2748428	0.5920675	0.6072424	0.0078658	0.5783568	0.4751786	0.3469513	0.3566536	0.5430206	0.0139597	0.4556576	0.0443854	0.6585834	0.4756353	0.4038042	0.0044602	0.3652578	0.5780355	0.4327236	0.5274820	0.5939062	0.4129506	0.2019358	0.4303727	0.5060586	0.5745113	0.5612011	0.4446707	0.4205209	0.0753186	0.7031038	0.6217445	0.4721443	0.6984076	0.0065647	0.0560443	0.3694315	0.1639750	0.4027880	0.0730939	0.5623867	0.3992355	0.2275886	0.3583671	0.5832015	0.3823704	0.6149699	0.4083175	0.1470384	0.6329446	0.0087560	0.5312516	0.5184177	0.0643241	0.5658281	0.5681045	0.0829352	0.6175084	0.5211813	0.1500868	0.2475432	0.6020388	0.7276389	0.5365117
2100	0.7544605	0.5186006	0.7298633	0.7066903	0.7884866	0.4662083	0.0303195	0.3440977	0.4371991	0.5505506	0.4952173	0.4149833	0.1382251	0.7827840	0.3109293	0.6050416	0.0837193	0.3769414	0.6734497	0.3250153	0.4140170	0.6651546	0.7159105	0.3411773	0.6905223	0.5991113	0.2041801	0.5879005	0.4424900	0.3712031	0.6614181	0.7413598	0.6140909	0.6229159	0.7131074	0.7311338	0.7182982	0.4851443	0.2989825	0.6041387	0.4459592	0.0156113	0.0579335	0.5731931	0.5917186	0.4295502	0.3734551	0.1073906	0.7158536	0.3322460	0.2443177	0.6297655	0.4176529	0.6357893	0.7181002	0.5466650	0.6393469	0.0787581	0.0407221	0.6636999	0.5411791	0.6211892	0.6511013	0.5142756	0.0613262	0.5441987	0.0599940	0.1345667	0.5296220	0.0368808	0.5218608	0.3710593	0.6574438	0.0014340	0.6127343	0.0474528	0.3520389	0.0471357	0.5425071	0.5878518	0.4229893	0.0285028	0.0452941	0.5783445	0.6776101	0.6684472	0.2464688	0.6634511	0.6307155	0.0105854	0.6788474	0.5703233	0.3448080	0.4059886	0.5198326	0.0448653	0.4998028	0.0360783	0.5003313	0.4465537	0.3847308	0.0150867	0.3035315	0.4568171	0.4162420	0.6335835	0.4419111	0.4763721	0.2051487	0.3512982	0.6042310	0.5577087	0.4377911	0.4300490	0.4622889	0.1064864	0.5178225	0.5303825	0.5954398	0.5760130	0.0114143	0.0344737	0.3291334	0.1109195	0.2081516	0.1261437	0.5584292	0.4419228	0.1917163	0.3362519	0.5199643	0.4315075	0.5611368	0.4619792	0.2053735	0.6353081	0.0247547	0.4795260	0.5517375	0.0320279	0.6323091	0.6802677	0.0683595	0.6563806	0.6795365	0.2236043	0.2843742	0.5416352	0.7256403	0.6902467
2200	0.5654675	0.6618470	0.5185501	0.6987037	0.7638051	0.4250763	0.0650154	0.4209945	0.4419715	0.4915512	0.4226643	0.3960106	0.0750147	0.6678377	0.2661127	0.4672023	0.0714538	0.3941352	0.6518864	0.3442152	0.3210079	0.6641712	0.5892398	0.4355176	0.6457631	0.6448991	0.2638429	0.7198707	0.3615062	0.4550996	0.6676382	0.5761728	0.7882726	0.5920650	0.7373665	0.6640832	0.5844292	0.5187987	0.2516433	0.6183675	0.4078818	0.0461671	0.1371221	0.6140496	0.6597917	0.4502348	0.3151019	0.1696188	0.7912712	0.2085267	0.2972684	0.6175466	0.4806677	0.6055649	0.7812575	0.3555963	0.6533645	0.0941441	0.0823575	0.5203770	0.5357725	0.7710655	0.7202037	0.6428317	0.0740520	0.6379968	0.0593380	0.0706761	0.4910970	0.0226805	0.5407169	0.3421382	0.4352270	0.0067015	0.7799556	0.0457603	0.3855153	0.1591142	0.6704499	0.6563927	0.3429280	0.0288546	0.0586892	0.7157190	0.5546292	0.6753754	0.1254515	0.6560401	0.5830371	0.0244416	0.6438106	0.6637453	0.4354785	0.3300743	0.4770993	0.0288163	0.6470072	0.0940181	0.5395717	0.4766717	0.4062486	0.0072297	0.3142322	0.5071679	0.4592709	0.5788491	0.5570297	0.5550702	0.1882875	0.4546715	0.5409993	0.5285339	0.5110870	0.4997548	0.5876038	0.0999497	0.5576557	0.6892504	0.5505372	0.6180099	0.0111237	0.0754963	0.4656318	0.0835059	0.2834164	0.0744064	0.5342783	0.3084517	0.1917399	0.3516629	0.6608863	0.4230526	0.5277046	0.5082086	0.1821142	0.5933924	0.0422296	0.3854340	0.4689764	0.0580835	0.4948461	0.6582579	0.0939066	0.6732076	0.4700994	0.1438160	0.2612674	0.5441561	0.6885536	0.6678393
2300	0.6420163	0.6365033	0.5984656	0.5500785	0.6571744	0.3243084	0.0479505	0.2700809	0.3957297	0.5334789	0.4057512	0.4826193	0.0863566	0.7026239	0.3619122	0.5169461	0.1235695	0.3519510	0.8483273	0.3784114	0.3164761	0.6842614	0.6041165	0.4113524	0.6660190	0.6778371	0.1886097	0.5779055	0.3623168	0.3103439	0.7422637	0.6583462	0.6793715	0.6189222	0.5782968	0.7575991	0.5678745	0.6043805	0.2530383	0.5820391	0.4295276	0.0787867	0.0924104	0.5499574	0.6139745	0.4786630	0.3632047	0.1065712	0.7205846	0.3449890	0.3332381	0.6255104	0.5873368	0.6493092	0.5794065	0.5354867	0.6253231	0.1308157	0.0605649	0.6542429	0.6881504	0.8039000	0.6111775	0.6735106	0.0949278	0.5943716	0.0627473	0.0578288	0.4171225	0.0332412	0.3850298	0.4226389	0.5062969	0.0000031	0.6465372	0.0341421	0.3155352	0.0721159	0.5341676	0.5825763	0.4935416	0.0350794	0.0356832	0.5037976	0.6854558	0.6532097	0.2237816	0.6705098	0.5990117	0.0159012	0.6013638	0.5106292	0.3535155	0.4497081	0.5231394	0.0317159	0.4989955	0.0567040	0.4887244	0.5642266	0.3522226	0.0141591	0.3022484	0.6066964	0.4219709	0.4908561	0.5152214	0.4801743	0.1579213	0.3670127	0.7448971	0.4442859	0.5565038	0.5273920	0.4892202	0.0847534	0.5962479	0.5892642	0.6705125	0.6892517	0.0216395	0.1008813	0.3910087	0.0510877	0.3004952	0.1083140	0.6559617	0.3207480	0.1658401	0.3962314	0.4946103	0.3565842	0.4875736	0.4951066	0.1726867	0.5091721	0.0213591	0.4547662	0.5917357	0.1020671	0.5578533	0.5707543	0.0681989	0.6990451	0.5813472	0.2517415	0.3766828	0.6529754	0.6346968	0.7465447
2400	0.7119352	0.6621556	0.6114777	0.6589806	0.6780907	0.3713595	0.0392765	0.2926082	0.4513037	0.5673900	0.4137323	0.5093263	0.1083341	0.8135409	0.2441756	0.6526580	0.0713841	0.3339475	0.8537581	0.4727152	0.3530389	0.5903268	0.7404275	0.3383073	0.6218327	0.5868821	0.2810442	0.7982465	0.4399571	0.3364164	0.6981396	0.6560290	0.5669266	0.6951203	0.6082497	0.5854551	0.7113019	0.4980836	0.4212918	0.5344965	0.4383246	0.0739320	0.0833610	0.5731556	0.5811780	0.4464564	0.2535472	0.1360094	0.6125224	0.3809051	0.3192491	0.7186958	0.5113411	0.7780031	0.6690269	0.5032956	0.5881533	0.0671180	0.0587058	0.5795504	0.6593591	0.6413184	0.6898604	0.6013135	0.0694640	0.8218545	0.0440911	0.1295557	0.4134999	0.0150622	0.4988703	0.3078894	0.4599294	0.0016271	0.7587830	0.0225641	0.2949544	0.0784957	0.5844752	0.4450314	0.4257333	0.0313547	0.0442914	0.5514263	0.6337612	0.5607710	0.1978096	0.6714115	0.4050147	0.0006166	0.6243258	0.5257869	0.3409179	0.4835380	0.4206266	0.0310376	0.5206708	0.0565207	0.5328870	0.3904273	0.3758700	0.0139820	0.3575721	0.5128140	0.4043232	0.5639610	0.5319471	0.6564756	0.1780022	0.4194069	0.6180206	0.5497435	0.5314578	0.5272266	0.4116286	0.0558968	0.6893679	0.5771870	0.6090194	0.5932765	0.0096645	0.0154028	0.3901076	0.0754687	0.3398878	0.0920310	0.5260842	0.3209751	0.2373713	0.2970879	0.4799900	0.3883595	0.4621706	0.3861030	0.1598027	0.5241207	0.0131985	0.5149605	0.6349467	0.0523945	0.5839141	0.7125391	0.1636371	0.6264588	0.6169045	0.1805307	0.2237628	0.6003059	0.5375405	0.6898225
2500	0.7447741	0.7068630	0.7800444	0.6245991	0.6284969	0.5416114	0.0244014	0.4692340	0.4335204	0.4994047	0.4640594	0.5989397	0.1160788	0.6981232	0.5210210	0.7141065	0.0743293	0.3688117	0.6674688	0.2655824	0.3280529	0.6422091	0.6974882	0.4071602	0.7606972	0.5127596	0.2247999	0.6361893	0.4311648	0.5082149	0.5550232	0.5805777	0.6927452	0.5902527	0.6216836	0.7628649	0.6485981	0.3591374	0.2057935	0.6246417	0.4486171	0.0749855	0.0780232	0.4928876	0.6675733	0.3374970	0.3334346	0.1034137	0.6254876	0.3869957	0.3079301	0.6810047	0.5523575	0.6769384	0.5949511	0.4125290	0.8424463	0.0823854	0.1020560	0.6117994	0.5729067	0.6319499	0.6451446	0.7276201	0.1006761	0.6432733	0.0972792	0.1080673	0.4060413	0.0273267	0.4941178	0.2917422	0.5270641	0.0001647	0.5978294	0.0275606	0.4059950	0.0623350	0.6017251	0.5412751	0.4010776	0.0225951	0.0378954	0.5945105	0.5743030	0.6856138	0.1621888	0.6547358	0.5516916	0.0330190	0.7113775	0.5312707	0.3792421	0.4549589	0.3832322	0.0103752	0.6788023	0.0688829	0.5146860	0.3951845	0.4533060	0.0033317	0.4029571	0.5982626	0.4835041	0.6018748	0.5757279	0.5734116	0.2512645	0.3852281	0.5988823	0.5620189	0.5554661	0.4958025	0.5290303	0.0453608	0.6740381	0.4794767	0.6370844	0.6698067	0.0068079	0.0500790	0.4981268	0.0962310	0.3362298	0.0940532	0.5847389	0.3216260	0.2044534	0.3363352	0.4736562	0.3008765	0.5074368	0.5253924	0.1961145	0.5975607	0.0107050	0.5430246	0.6006919	0.0344514	0.7495186	0.5608639	0.0980919	0.6304194	0.6210192	0.1896144	0.2500115	0.6220766	0.5613620	0.7227812
2600	0.7569871	0.6139427	0.6122916	0.5860865	0.6926189	0.4546497	0.0234853	0.4434733	0.4469433	0.6280822	0.3359848	0.4099406	0.0911021	0.7464747	0.3986942	0.6770246	0.0957309	0.4164164	0.5829765	0.3568669	0.4200420	0.7137125	0.6169503	0.3931224	0.7753511	0.6240289	0.3329908	0.6238994	0.4133899	0.4893323	0.6704396	0.6560369	0.6208553	0.7056371	0.6946690	0.6994564	0.7644235	0.5017988	0.2881159	0.6593821	0.3800462	0.0299645	0.0540399	0.6376394	0.8041967	0.4128531	0.5272860	0.1486196	0.7186863	0.4131147	0.3990754	0.6911021	0.3336015	0.7461336	0.6070744	0.5378435	0.6791721	0.1313926	0.0622502	0.7635668	0.4929820	0.6567275	0.5686377	0.6619350	0.0456545	0.6569660	0.0520781	0.1223339	0.5208201	0.0312132	0.5547719	0.3235947	0.5465890	0.0007468	0.7496357	0.0402888	0.2344482	0.0813693	0.5538516	0.6214516	0.4214697	0.0029942	0.0341082	0.5640148	0.6870204	0.8153416	0.1062140	0.6236867	0.5746903	0.0197490	0.7732146	0.5719725	0.3994552	0.5194129	0.4920694	0.0274068	0.6616661	0.0511237	0.6050436	0.4037257	0.3664802	0.0030673	0.2954785	0.5311167	0.5618090	0.5317667	0.5058769	0.6037774	0.2105447	0.3481872	0.6314264	0.3882075	0.4618472	0.4694317	0.3775471	0.0394790	0.7276400	0.6933376	0.5947104	0.7509032	0.0008667	0.0401979	0.3901792	0.0908118	0.3496273	0.0525258	0.5246621	0.2673255	0.2929934	0.3320281	0.5829830	0.4591152	0.4477511	0.5394268	0.1742860	0.4919784	0.0082863	0.4452468	0.5775728	0.0601735	0.6177114	0.7128780	0.0787762	0.5199795	0.6314199	0.2319034	0.2041839	0.5692810	0.6025713	0.6469629
2700	0.6751389	0.8332057	0.7305566	0.5941204	0.6409203	0.4051271	0.0142241	0.3968356	0.4613343	0.6310710	0.5005179	0.5187213	0.0788666	0.7777018	0.3483909	0.5006189	0.0867622	0.4207415	0.6783128	0.3755867	0.4301669	0.7820495	0.6912366	0.4350694	0.6761317	0.5383407	0.2684456	0.6264724	0.4547957	0.5530520	0.6062081	0.5801495	0.8555042	0.6325998	0.7051633	0.7328999	0.6895236	0.4108812	0.2525610	0.6856195	0.4137196	0.0233412	0.1104839	0.5660113	0.6870154	0.4340189	0.3931639	0.1162987	0.6875454	0.4417945	0.2931849	0.5853957	0.4658924	0.6448929	0.7528834	0.6386178	0.7105040	0.1264376	0.0553543	0.7722083	0.4721898	0.6849745	0.7173666	0.6577007	0.0847482	0.7142914	0.0877051	0.0819389	0.4200701	0.0543704	0.4813406	0.2695706	0.5665897	0.0000367	0.6142190	0.0293397	0.3512916	0.0549068	0.6772260	0.7143441	0.3547015	0.0158069	0.0591685	0.7042548	0.6481722	0.5955978	0.1209949	0.6151263	0.6293116	0.0254069	0.5535844	0.5385475	0.4320957	0.4832928	0.5024115	0.0053284	0.5765220	0.0253318	0.5577337	0.3990201	0.3134121	0.0091888	0.3433257	0.6309339	0.5337529	0.5673645	0.5103216	0.5056765	0.1845618	0.3643373	0.6239585	0.4035181	0.5387659	0.4130139	0.4419152	0.0627974	0.5501990	0.5214954	0.6674651	0.6100495	0.0029529	0.0469959	0.4580369	0.1048902	0.4224949	0.0709947	0.6618962	0.3003390	0.2103790	0.3151322	0.5959656	0.3680543	0.4945369	0.6368289	0.1773959	0.6215517	0.0144265	0.4474133	0.4832415	0.0438980	0.5404225	0.6240058	0.0651106	0.6817213	0.5769588	0.1025323	0.2273561	0.6697115	0.7771950	0.6356216
2800	0.6116985	0.6584887	0.8289611	0.6388688	0.6363193	0.5428042	0.0268518	0.3585181	0.4364916	0.4514281	0.3934003	0.4846241	0.0941634	0.6400267	0.3152912	0.5673215	0.1008113	0.4803934	0.6592407	0.3649662	0.3870016	0.6946927	0.7475851	0.3606312	0.6872505	0.6443606	0.2306913	0.7058242	0.4897639	0.5152275	0.5922562	0.6263054	0.6505965	0.7571502	0.6507708	0.7067893	0.6776560	0.5237977	0.3440733	0.6614825	0.4263173	0.0365272	0.0827016	0.6924772	0.6894820	0.5259595	0.3606062	0.1111344	0.6124743	0.3645202	0.5438032	0.7291093	0.5340956	0.5891084	0.6867511	0.5803146	0.7158515	0.0847924	0.0701351	0.6515967	0.5276576	0.5232405	0.6154490	0.6995609	0.1004523	0.7553686	0.0643881	0.0629918	0.5312324	0.0178130	0.6086092	0.3728138	0.5407014	0.0000000	0.6646459	0.0338820	0.2882175	0.0656755	0.5756827	0.5270636	0.4381596	0.0258132	0.0866402	0.5895812	0.6748502	0.7296834	0.1791710	0.6564791	0.6110849	0.0137930	0.6531008	0.4991807	0.3818359	0.5157516	0.5827663	0.0219764	0.5844394	0.0336426	0.6473635	0.4231974	0.3894108	0.0067941	0.3331546	0.4483556	0.4556417	0.5480705	0.5589915	0.5625185	0.1739938	0.4247282	0.5087045	0.5803956	0.6756122	0.4478948	0.4330814	0.1346741	0.9273756	0.5719213	0.4646027	0.6605529	0.0170319	0.0387492	0.3676018	0.1658315	0.3763248	0.0879424	0.6578595	0.2412008	0.2382389	0.3029008	0.6094426	0.3342108	0.4725378	0.5518040	0.2054247	0.6534557	0.0073000	0.4930748	0.5516788	0.0545825	0.5508556	0.7230404	0.0774805	0.5858942	0.6875682	0.2011207	0.3145765	0.6693215	0.6487282	0.6463982
