"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.6442628	0.9728256	1.0375253	0.5838659	0.3494886	0.0405931	0.1003185	0.0599723	0.8170155	0.9946169	1.0290722	0.4855939	0.9388658	0.6042278	0.8771642	1.0180796	0.6106873	0.9475688	0.0043465	0.3774471	0.9941089	0.7581047	0.2178292	0.1664932	0.9372778	0.5748654	1.0384344	0.0335446	0.9866148	0.7906879	0.0295929	1.0118664	0.9521800	1.0467930	0.3851309	0.2404212	1.1481010	0.9657595	1.0166962	0.4937645	0.6750172	0.8598007	0.7132434	0.4894449	0.3860614	0.1853277	0.1033274	0.3100454	0.0093764	0.9237309
100	0.7004191	1.0043945	1.0283665	0.6079255	0.3310925	0.8293585	0.0685998	0.0407129	0.7020416	0.1848782	0.4434730	0.5372782	0.9920789	0.5425652	0.8978858	0.9733857	0.6173169	1.1249206	0.0005940	0.3692862	0.9693415	0.7859326	0.2249336	0.2489102	1.0053246	0.7881780	0.9475696	0.0000254	0.1830929	0.8201551	0.0339162	0.9083603	0.5243670	1.0036689	0.1924165	0.1276697	1.0627551	1.0444515	0.7675554	0.4479342	0.7619662	0.8170330	0.8014470	0.4100100	0.3504846	0.1746479	0.2201583	0.2740758	0.0114450	0.8179530
200	0.7206233	0.9373269	1.0319119	0.6719297	0.2261038	0.9741366	0.0297178	0.0226069	0.7615242	0.1035875	0.3647252	0.7018349	0.9899119	0.5472427	0.8402028	0.9994024	0.5400126	1.0158041	0.0022018	0.3621005	1.0351972	0.7675122	0.2231769	0.3746831	0.9422397	0.7816272	1.0399933	0.0005689	0.1845291	0.7728097	0.0630847	0.9716844	0.3967700	0.8830954	0.2040192	0.1238156	1.0002661	1.0393509	0.7241982	0.4753472	0.6785243	0.7449861	0.8644126	0.4200562	0.3735794	0.1528174	0.3753070	0.2233474	0.0211569	0.7438388
300	0.7554293	0.9596830	0.9944116	0.5555528	0.2279149	1.0545912	0.0501098	0.0605991	0.8436473	0.0914763	0.3400564	0.7058826	1.0057788	0.5306546	0.8992619	0.8775379	0.5631223	1.0934996	0.0007795	0.4219010	0.9786085	0.7413815	0.2502203	0.3711587	0.9809483	0.7956472	0.9837805	0.0003348	0.1879026	0.7762096	0.0626290	0.8483205	0.3679618	1.0315157	0.1777835	0.0779486	1.0275919	1.0338747	0.8066997	0.5023838	0.6424622	0.8411630	0.9143561	0.4879802	0.3761278	0.1775654	0.3088935	0.2092538	0.0175418	0.6609154
400	0.6843669	1.0127460	0.9941208	0.6173114	0.2610839	0.9696312	0.0425522	0.0398315	0.8066440	0.0721307	0.3862763	0.7594644	0.9688351	0.5149348	0.9131594	0.9602074	0.5824022	1.0465017	0.0000000	0.3606979	1.0241053	0.8076010	0.2144625	0.4137409	0.9968258	0.8922763	0.9643826	0.0002273	0.1942632	0.7732680	0.0601885	0.8467030	0.4123777	0.9819789	0.2180321	0.0700376	0.9873429	1.0697399	0.7492844	0.4739221	0.6388902	0.8263217	0.8326280	0.4094623	0.4006540	0.1238307	0.2922896	0.1905546	0.0561141	0.8801659
500	0.6854926	1.0275377	1.0449780	0.5551202	0.2108230	0.9905620	0.0390543	0.0400464	0.8315740	0.1051779	0.3441883	0.6698842	1.0254291	0.5871054	1.0536051	1.0026856	0.5009394	1.0328059	0.0000000	0.3729870	1.0172817	0.8511272	0.2403206	0.3901538	0.9979608	0.8093181	1.0167912	0.0003376	0.1443146	0.7652471	0.0748933	0.9454710	0.3583380	0.9534389	0.2166686	0.1186309	0.9673562	0.9875235	0.7841441	0.4852045	0.6306459	0.9619761	0.8780799	0.4724256	0.3291038	0.1658699	0.3012620	0.2444737	0.0343699	0.7233227
600	0.7408651	1.0545632	1.0891255	0.5972658	0.2064343	0.1088403	0.0737479	0.0345597	0.7684976	0.3767865	0.8046486	0.8164631	1.0035149	0.5410250	0.9472803	1.0532891	0.4462247	1.0257477	0.0094435	0.3549188	0.9490545	0.7506784	0.2525637	0.2548384	0.9862901	0.5768638	1.0475917	0.0353019	1.0321503	0.7672309	0.0490854	0.9305842	0.9088296	0.9777603	0.2808507	0.1397424	0.9968891	0.9706717	1.0610726	0.5070913	0.7600822	0.9282270	0.6965916	0.4055205	0.3540174	0.1933071	0.1687639	0.2981054	0.0259370	0.9218154
700	0.7483027	1.0388981	1.0087296	0.5845393	0.2404629	0.0478761	0.0833896	0.0556536	0.6951707	0.8631349	0.9704608	0.6206592	1.0188435	0.5625664	0.9667059	1.0131550	0.5215551	1.1333178	0.0043391	0.3587738	1.0278232	0.7107661	0.2003002	0.1340304	0.9261106	0.6170951	1.0340875	0.0506813	0.9938260	0.7321611	0.0351191	0.8915713	0.9950374	0.9648970	0.2612051	0.2005933	0.9905316	1.0183974	0.9659879	0.5782361	0.7632394	0.8233435	0.6494062	0.4414056	0.3667103	0.1745031	0.1545073	0.1895984	0.0133824	0.8877227
800	0.6769118	1.0308547	1.0461182	0.6083782	0.2963531	0.0562283	0.1124839	0.0669774	0.6499763	1.0175544	0.9984007	0.5501820	0.9574657	0.5683493	0.8045850	1.0358007	0.6062108	1.0032965	0.0134075	0.3389858	0.9912183	0.8199477	0.2173476	0.1232694	1.0517135	0.5756216	0.8993144	0.0461456	1.0231128	0.7404994	0.0216245	0.8871693	0.9370978	1.0267923	0.3052180	0.1539213	1.0994640	0.9826443	0.9589208	0.4910363	0.6981225	0.7948895	0.6225154	0.4620267	0.3641671	0.2064515	0.1099739	0.2329901	0.0127537	0.8258759
900	0.7611161	1.0017307	1.0364296	0.6448395	0.2447469	0.0322780	0.0766072	0.0481808	0.5406250	0.9501065	0.9891699	0.4856963	1.0281865	0.5658648	0.8014766	1.0063477	0.5575180	1.0455199	0.0086662	0.3740324	1.0054915	0.7006881	0.2336076	0.1565715	0.9687809	0.6071730	0.9961360	0.0270309	1.0431094	0.7991934	0.0259314	0.8645683	0.9402004	0.9769168	0.2766723	0.2388866	1.1009604	0.9586834	1.0214466	0.4842950	0.6303124	0.8010592	0.6683189	0.4538427	0.3603583	0.1884924	0.1177017	0.2241234	0.0017357	0.8621544
1000	0.7237135	0.9589857	1.0400375	0.4996591	0.2723279	0.0292793	0.0465383	0.0567916	0.6714625	0.9870650	1.0637268	0.5014981	1.0401817	0.5611859	0.7464253	0.9592007	0.5425314	1.1154426	0.0025072	0.4018973	1.0142448	0.6187939	0.2361187	0.1676895	0.9260093	0.5895348	0.9705790	0.0486087	1.1192762	0.8075181	0.0401009	0.8934302	1.0132447	0.9746113	0.3707945	0.3280265	0.9598122	1.0174236	0.9134160	0.4970584	0.7524839	0.8145624	0.6800011	0.4306723	0.3625732	0.1915468	0.1071741	0.1955254	0.0104323	0.8769565

0	0.6442628	0.9728256	1.0375253	0.5838659	0.3494886	0.0405931	0.1003185	0.0599723	0.8170155	0.9946169	1.0290722	0.4855939	0.9388658	0.6042278	0.8771642	1.0180796	0.6106873	0.9475688	0.0043465	0.3774471	0.9941089	0.7581047	0.2178292	0.1664932	0.9372778	0.5748654	1.0384344	0.0335446	0.9866148	0.7906879	0.0295929	1.0118664	0.9521800	1.0467930	0.3851309	0.2404212	1.1481010	0.9657595	1.0166962	0.4937645	0.6750172	0.8598007	0.7132434	0.4894449	0.3860614	0.1853277	0.1033274	0.3100454	0.0093764	0.9237309
100	0.5828387	0.3890235	0.9963906	0.5498655	0.3009746	0.0420847	0.0104171	0.0410874	0.6649262	0.9602918	1.0446768	0.4522186	0.9728619	0.3148187	0.9040273	1.0468512	0.5855563	1.0349084	0.0053811	0.2697555	1.0041781	0.9205801	0.0146796	0.0797439	1.0921188	0.6142730	0.9780225	0.0549460	0.9472304	0.5855382	0.0628442	0.8703103	1.0452495	0.2559737	0.2937642	0.2519749	0.2621016	0.0824037	1.0517837	0.7060858	0.7937653	0.4888464	0.7776469	0.9325757	0.3396899	0.1764670	0.1123117	0.2302986	0.0154976	0.9251523
200	0.6611781	0.3884634	1.0155882	0.6196909	0.2815531	0.0405074	0.0146205	0.0298996	0.8608648	1.0369852	0.9572412	0.4409370	0.9827521	0.3084270	0.8354180	0.9742899	0.6318880	0.9861782	0.0042829	0.1880984	1.0013485	0.9693804	0.0076912	0.1608942	1.0487285	0.5878918	1.0039514	0.0369575	0.9748656	0.5986153	0.1724334	0.8745440	0.9471075	0.2214153	0.3908643	0.2510332	0.1563481	0.0269886	0.9741939	0.6382462	0.9018565	0.3430265	0.7979734	1.0234881	0.2580321	0.0476815	0.1024316	0.2692691	0.0192197	0.9904161
300	0.6561312	0.3827737	1.0284675	0.5972143	0.2886496	0.0559187	0.0392049	0.0393338	0.6650525	1.1307442	0.9285693	0.6111663	1.0194741	0.3011414	0.9164172	1.0371347	0.6244415	0.9556279	0.0040120	0.1837359	1.0415388	0.9632697	0.0113018	0.2748191	1.0470497	0.5865807	1.0001668	0.0320829	0.9097652	0.6572299	0.1544821	0.7258949	0.9918766	0.2034026	0.3623182	0.2635319	0.1633065	0.0246069	1.0376397	0.5603146	0.8641724	0.3252610	0.8422544	1.0348337	0.2549836	0.0406593	0.1016299	0.2761121	0.0119431	0.8934486
400	0.6407703	0.3308415	1.0818923	0.5871286	0.2729333	0.0434017	0.0123742	0.0342784	0.9105359	1.0568627	0.9264636	0.4669919	0.9512283	0.3313367	0.9003375	0.9537396	0.5795277	1.0586868	0.0085375	0.1897516	1.0438089	1.0398968	0.0053130	0.2211979	0.9393290	0.5649164	0.8815028	0.0339291	1.0133088	0.6369609	0.1608861	0.7563740	1.0651330	0.2214678	0.2764999	0.2942445	0.1762156	0.0267033	0.9901230	0.7265132	0.9189892	0.2611075	0.8766055	1.0187984	0.2879934	0.0221226	0.0804183	0.3141353	0.0130716	0.8028126
500	0.6577120	0.3797591	0.9497758	0.6233432	0.2687971	0.0368541	0.0347125	0.0384221	0.9719402	0.8582912	0.9868317	0.6139977	1.0221439	0.3522949	0.9654532	0.9924712	0.5576920	1.0065027	0.0097152	0.1560693	0.9709862	1.0040136	0.0113833	0.3337156	0.9243060	0.5899515	0.9691746	0.0306477	1.0365574	0.6416787	0.1728561	0.7295935	0.9820136	0.2322147	0.3717086	0.2025412	0.1900137	0.0283694	0.9696051	0.7632847	0.8821486	0.1793286	0.8904257	1.0025835	0.2697459	0.0304925	0.0991356	0.2458121	0.0072078	0.9202612
600	0.6338679	1.0149240	1.0039494	0.6314361	0.3118803	0.0445055	0.1038715	0.0526494	0.9750825	1.0577309	0.9861847	0.5334684	0.9425908	0.6278263	0.9086396	0.9709812	0.5341769	1.0193623	0.0071330	0.2540117	1.0443511	0.9207100	0.2401367	0.2331311	0.9411797	0.5808976	1.0066129	0.0475634	0.9684542	0.7223796	0.0769734	0.8828979	1.0571951	0.9515817	0.2635517	0.2082774	0.9254210	0.9244072	0.9427248	0.3711176	0.7559275	0.7442128	0.8202841	0.7331210	0.4244448	0.3003668	0.0558439	0.2633374	0.0142518	0.8889083
700	0.6916388	1.0788622	1.0157151	0.5353949	0.3505805	0.0309835	0.0888244	0.0356476	0.9154466	0.9152899	1.0248526	0.4172978	0.9024779	0.5609535	0.7886177	0.9940209	0.5715963	0.9447843	0.0034665	0.3739313	1.0588226	0.7826471	0.2863031	0.1206933	1.0830483	0.6652894	0.9225003	0.0547567	1.0081099	0.8694527	0.0539202	0.9388828	0.9975396	1.0029027	0.3005186	0.2374922	0.9566224	1.0433990	1.0171447	0.4546868	0.6744538	1.0196698	0.7493964	0.4427864	0.3500838	0.2113734	0.1033894	0.3284584	0.0146268	0.8442885
800	0.7676978	0.9387032	1.0826097	0.5970542	0.2584163	0.0321742	0.0556909	0.0407867	0.7514563	0.8962366	0.9178483	0.4922427	0.9574482	0.6537827	0.8999031	1.0218061	0.5389818	1.0043312	0.0073435	0.3012734	1.0129384	0.7914034	0.2344185	0.1335666	1.0542743	0.4968440	1.0670429	0.0487680	1.0119070	0.7396183	0.0488195	0.9068123	0.9982825	0.9826493	0.4072187	0.1510274	0.8880427	1.0110977	1.0135363	0.5089812	0.7327219	0.8204955	0.6446969	0.4215440	0.3357270	0.1979732	0.1386554	0.2379189	0.0051300	0.8664758
900	0.6592018	0.9063073	1.0190867	0.5470358	0.2035877	0.0389581	0.0864819	0.0435016	0.6924275	0.9956095	0.9971940	0.5329218	1.0139161	0.6201215	0.8071319	0.9853980	0.5236000	0.9532179	0.0030400	0.3496621	0.9473866	0.7309683	0.2056057	0.1135698	1.0258044	0.5991025	0.9545353	0.0286000	0.9993563	0.7254760	0.0422111	0.9388028	0.9839195	1.0985230	0.3304348	0.2821053	1.0034736	1.0907255	1.0077066	0.5639698	0.7772742	0.7179903	0.7333933	0.4518036	0.4585518	0.1833455	0.1540568	0.2463360	0.0058327	0.8588529
1000	0.7018693	1.0073771	0.9303014	0.5542630	0.3348845	0.0635397	0.1071446	0.0339512	0.9262653	0.9511636	0.9110654	0.4856182	0.9420649	0.5877822	0.7958526	0.9148023	0.5561588	1.0027961	0.0025127	0.3730322	0.9377597	0.8022694	0.2485482	0.1877480	1.0159977	0.5796085	0.9594471	0.0231834	1.0355946	0.7096500	0.0338421	0.8865613	0.9863190	1.0364113	0.3188537	0.2044629	0.9399217	1.0526442	1.0117743	0.4630900	0.7363921	0.7911043	0.6887181	0.3878630	0.4336935	0.2117620	0.1238037	0.1929663	0.0127955	0.8439301
