"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.5311271	0.6683644	0.5929584	0.3824645	0.1950086	0.0300961	0.0574790	0.0230261	0.5663283	0.8071848	0.7309640	0.3284894	0.8740520	0.3863419	0.6680782	0.7593599	0.4478713	0.7754301	0.0078959	0.2384069	0.6922518	0.5227021	0.1361748	0.0996911	0.7487196	0.4215814	0.6897092	0.0237584	0.7028761	0.5497892	0.0178682	0.7042990	0.6292018	0.7675962	0.2906623	0.2139660	0.9122543	0.8506652	0.8152853	0.3401324	0.4440017	0.6199723	0.4493159	0.3266033	0.2371457	0.1098335	0.0641087	0.2242073	0.0047578	0.6097485
100	0.5977930	0.7116831	0.7389850	0.3647304	0.1894250	0.5519419	0.0733775	0.0325611	0.4327248	0.1277057	0.4080795	0.4240338	0.6281286	0.3983618	0.5516659	0.6500610	0.4639238	0.6839111	0.0003442	0.1876684	0.6147658	0.5882835	0.2521720	0.2018963	0.6749855	0.5765698	0.7727857	0.0000198	0.1495976	0.6027755	0.0351629	0.5522155	0.3393467	0.7711538	0.1445747	0.0782716	0.7200118	0.7435891	0.5528795	0.3477238	0.5854629	0.5787167	0.6254181	0.2585261	0.3029154	0.1099025	0.1429615	0.1785838	0.0141838	0.6388281
200	0.5324380	0.6740790	0.7248949	0.4279796	0.2360927	0.7386817	0.0248231	0.0188787	0.5348207	0.0691892	0.2583357	0.3985209	0.8088003	0.3679429	0.6271832	0.7809500	0.4117419	0.7034754	0.0027417	0.2460364	0.6816742	0.5599601	0.1854665	0.2953682	0.6296161	0.4776826	0.8387098	0.0001184	0.1217709	0.5288353	0.0407637	0.6727916	0.2649899	0.7067408	0.1351360	0.1138023	0.6426330	0.6821607	0.5154156	0.3334052	0.4934750	0.5274735	0.6953471	0.2624202	0.2807578	0.1066462	0.2581729	0.1437322	0.0064083	0.5893966
300	0.5086642	0.6723833	0.7741458	0.4328787	0.1574555	0.7146942	0.0539837	0.0326108	0.5509418	0.0627144	0.2100738	0.4755160	0.7366355	0.4287884	0.7273501	0.5939373	0.3584328	0.5715974	0.0016372	0.2800781	0.6663333	0.4774966	0.1964935	0.2854325	0.6345293	0.6636564	0.6875913	0.0000707	0.1540644	0.6431205	0.0568607	0.5496285	0.2792838	0.6568941	0.1198229	0.0944906	0.6781143	0.7722367	0.5903140	0.3338131	0.4684003	0.6153643	0.6343077	0.3316458	0.2273776	0.1674347	0.2514610	0.1225569	0.0123282	0.4092769
400	0.4337357	0.6112959	0.6417624	0.4595823	0.2354560	0.6896944	0.0375314	0.0307802	0.5462113	0.0350776	0.2569746	0.5210472	0.5988469	0.3203787	0.7711585	0.6531793	0.5014992	0.7154213	0.0000000	0.2674971	0.8089909	0.5444729	0.1517284	0.2785862	0.7307472	0.5893603	0.7031270	0.0000302	0.2001009	0.7192956	0.0323538	0.5036844	0.3790554	0.6696100	0.1782143	0.0537200	0.6662688	0.8403357	0.5148406	0.3353491	0.5054404	0.6324490	0.5570494	0.3435912	0.3234719	0.1092990	0.2116471	0.1007418	0.0212723	0.6925370
500	0.5577666	0.6870337	0.7279913	0.3919495	0.1965848	0.6039614	0.0291371	0.0313838	0.5515211	0.1106112	0.3339457	0.4801307	0.8855712	0.4249893	0.6786662	0.7049529	0.3359365	0.7483153	0.0000000	0.2436944	0.8233187	0.8429151	0.1654738	0.2340873	0.7852443	0.6048166	0.6440355	0.0001780	0.1356576	0.5224167	0.0639193	0.7275474	0.2582034	0.7332321	0.2416589	0.0603114	0.7383429	0.6653740	0.4834026	0.4444873	0.4560096	0.5760924	0.5995414	0.3635118	0.2428936	0.1342064	0.2139871	0.1666987	0.0305210	0.4603817
600	0.4528515	0.7328522	0.8340823	0.4537346	0.1164852	0.0392099	0.0446849	0.0144233	0.5221366	0.3176938	0.4625084	0.4556862	0.6318765	0.3820719	0.6571327	0.8024865	0.3416465	0.7504547	0.0081479	0.3008336	0.7527008	0.4907762	0.1629434	0.1653541	0.7555207	0.4382153	0.7588469	0.0300312	0.6712011	0.6379523	0.0384267	0.6208568	0.6113156	0.7707418	0.1760054	0.1035549	0.6699072	0.7084791	0.8144495	0.3332176	0.5654136	0.7384573	0.5081234	0.2929036	0.2071518	0.1434218	0.1221111	0.2580401	0.0110288	0.6619717
700	0.4989435	0.7437920	0.6807299	0.4330514	0.1633852	0.0349653	0.0597777	0.0374532	0.4831572	0.6852389	0.7286952	0.4150471	0.6626445	0.3835137	0.7138412	0.7515423	0.3187560	0.8564145	0.0024235	0.2443216	0.7340693	0.4786297	0.1102129	0.0665080	0.6416143	0.3956909	0.7431920	0.0267533	0.6629515	0.5065588	0.0321991	0.7375994	0.6706316	0.6897699	0.1717690	0.1101039	0.6313567	0.7294701	0.7321806	0.4546278	0.6104397	0.5768976	0.5178628	0.2849247	0.2891479	0.1227469	0.0932647	0.2065913	0.0062756	0.6348335
800	0.4149882	0.7698685	0.7431688	0.4196103	0.1670158	0.0375318	0.1438486	0.0794195	0.4170791	0.6900009	0.7323923	0.3682225	0.7178247	0.5108304	0.6426661	0.7912778	0.5261474	0.7620514	0.0049103	0.1933044	0.7485128	0.6223916	0.1850600	0.1150899	0.7753515	0.4516860	0.6921923	0.0336061	0.6495803	0.6515576	0.0206045	0.5862976	0.7369500	0.8004858	0.1525082	0.1101592	0.7516542	0.6860197	0.7061546	0.3511957	0.5415748	0.5633714	0.4139701	0.3221555	0.2878869	0.1605609	0.1099894	0.1602936	0.0078957	0.5037221
900	0.6545140	0.5757468	0.7922974	0.3477181	0.1877585	0.0235240	0.0593429	0.0373904	0.3301087	0.6498399	0.8292098	0.2887256	0.7326609	0.3754676	0.5903638	0.7304937	0.4299224	0.7887795	0.0060268	0.2591074	0.7166235	0.5587819	0.1507823	0.1186597	0.8260095	0.4245085	0.6595757	0.0317860	0.7328002	0.5437648	0.0282062	0.6056304	0.6616532	0.6707472	0.2080831	0.1811314	0.8145741	0.5636519	0.7027635	0.3637532	0.3926113	0.5179421	0.5126257	0.3098424	0.2032712	0.1338601	0.0517463	0.1232164	0.0018585	0.6598765
1000	0.5911475	0.6830132	0.7214216	0.3997744	0.2160918	0.0270737	0.0178794	0.0505886	0.4652229	0.6739464	0.7420065	0.2985938	0.7852682	0.4060614	0.5325268	0.6925010	0.3314018	0.6844624	0.0006859	0.2762208	0.6582742	0.4058816	0.1868548	0.1195744	0.6275671	0.4437432	0.7345645	0.0398683	0.7507562	0.6206218	0.0493213	0.5923114	0.6562401	0.6654951	0.2980332	0.3009195	0.6672955	0.6979398	0.6676683	0.3698907	0.5954511	0.5282791	0.5676405	0.3056795	0.2471999	0.1743857	0.0808841	0.1280289	0.0061135	0.6571508

0	0.5996277	0.6829351	0.7907459	0.4160094	0.2321435	0.0181338	0.0816641	0.0410280	0.6332104	0.7960539	0.7592500	0.3944361	0.7625158	0.3689135	0.6064026	0.7651401	0.4029460	0.6059649	0.0204261	0.2370875	0.6815430	0.5505361	0.1574246	0.1242937	0.6138291	0.3766828	0.6949238	0.0194222	0.7054094	0.5433626	0.0174593	0.8398440	0.7063707	0.6663583	0.1886446	0.1555064	0.7983486	0.6778541	0.8421317	0.3329575	0.5309586	0.6374139	0.4672935	0.3552862	0.3006884	0.1318308	0.0809130	0.2130967	0.0038535	0.7205884
100	0.4036054	0.2813984	0.7751640	0.3618293	0.1938333	0.0393501	0.0037140	0.0269863	0.4034664	0.7630412	0.8342934	0.3025046	0.8145704	0.2180281	0.6408619	0.7880166	0.4389192	0.7613817	0.0014545	0.1894464	0.7524830	0.6166918	0.0145766	0.0518186	0.7329966	0.3495595	0.7004900	0.0386402	0.7136037	0.3762942	0.0299131	0.5851486	0.7471202	0.1777626	0.2554905	0.1734757	0.1957428	0.0728037	0.6351291	0.4848325	0.5548240	0.3331367	0.6579660	0.7114721	0.2912599	0.1268382	0.1022004	0.1772562	0.0114981	0.7076420
200	0.3783916	0.2678325	0.7290866	0.5023623	0.1966825	0.0468472	0.0102471	0.0212857	0.6919825	0.7533106	0.6874847	0.3804513	0.8523062	0.2857368	0.6075664	0.6386534	0.4774524	0.7228440	0.0033601	0.1019084	0.8315484	0.6257588	0.0028753	0.1255921	0.7958668	0.4111252	0.6281382	0.0187887	0.7062840	0.4389137	0.1272755	0.6338505	0.7150435	0.1764167	0.2621803	0.1673558	0.0884938	0.0194439	0.6894171	0.4577323	0.5735064	0.2036086	0.6033268	0.8102976	0.1530640	0.0315319	0.0710779	0.2294857	0.0171100	0.6849561
300	0.4194843	0.2731560	0.6497274	0.3514489	0.2067085	0.0432265	0.0228127	0.0665580	0.3676815	0.8060388	0.6097809	0.3800674	0.7251609	0.1921596	0.6501101	0.8769637	0.4448541	0.6165630	0.0015161	0.1479925	0.6714950	0.6876939	0.0048638	0.2169852	0.7453386	0.3865745	0.6552468	0.0136344	0.5415055	0.4412811	0.1577095	0.5129388	0.8563962	0.1565767	0.2491910	0.2564146	0.1158436	0.0266400	0.6452188	0.3951988	0.7274593	0.2647956	0.6380085	0.7637120	0.1557455	0.0239807	0.0593650	0.1821370	0.0188089	0.5904522
400	0.4086533	0.2749493	0.8549555	0.3288871	0.2081151	0.0321250	0.0075351	0.0216773	0.6693529	0.6972835	0.6105471	0.4207090	0.5918100	0.2194212	0.6148292	0.5609739	0.4433193	0.6974237	0.0029207	0.0997065	0.8366881	0.7804983	0.0051188	0.1846282	0.7232841	0.3803422	0.7131631	0.0199131	0.7358710	0.4516395	0.0979973	0.5052986	0.6978620	0.1658102	0.2020234	0.1919298	0.1158951	0.0134510	0.7576886	0.5392696	0.5606636	0.1422915	0.7435473	0.6695468	0.1984184	0.0162836	0.0785632	0.1983584	0.0037157	0.6058877
500	0.5012078	0.3635286	0.6433336	0.3877761	0.2034514	0.0455360	0.0166778	0.0250656	0.6605836	0.5665891	0.7248169	0.3946624	0.6995175	0.2217351	0.7588803	0.8471733	0.3973698	0.6532666	0.0123222	0.1156648	0.7340132	0.8198810	0.0158176	0.3195111	0.5563717	0.4067487	0.7237088	0.0348034	0.7503966	0.4899199	0.1660722	0.4299045	0.5695352	0.1451647	0.3037342	0.1407959	0.1341213	0.0175695	0.6439764	0.5301198	0.6154868	0.1694528	0.6314893	0.7319971	0.1943510	0.0132944	0.1231593	0.1641004	0.0075784	0.6799408
600	0.4111726	0.7147364	0.8032214	0.3752979	0.2861062	0.0267788	0.0850014	0.0249842	0.6621613	0.6911028	0.7112968	0.3917144	0.7173211	0.3750411	0.6158867	0.7735388	0.4545803	0.7437348	0.0056614	0.1879789	0.8096779	0.6702849	0.1674978	0.2416424	0.7326958	0.3363933	0.7612900	0.0367653	0.7293779	0.6046548	0.0481873	0.5845571	0.6529893	0.6457301	0.1872786	0.1655299	0.6541496	0.6216045	0.7575205	0.2621565	0.6300628	0.5935699	0.5355675	0.5491079	0.2887207	0.2273852	0.0366730	0.2165770	0.0218339	0.6170610
700	0.4974896	0.7554050	0.6969275	0.4213680	0.2401454	0.0158960	0.0742435	0.0177030	0.6272084	0.5922222	0.6974539	0.2569897	0.5699524	0.3541485	0.5618523	0.7028376	0.3870575	0.6686843	0.0012199	0.3214024	0.6983199	0.6070835	0.2295862	0.0557125	0.7262527	0.4586020	0.7087659	0.0416840	0.7289423	0.6260175	0.0317309	0.6701946	0.7103603	0.8098843	0.1669310	0.1412567	0.7078636	0.6690838	0.6132740	0.2818506	0.4876592	0.7037463	0.5222539	0.3786421	0.2751453	0.1225781	0.0757086	0.2662274	0.0055718	0.5669331
800	0.4702067	0.6604624	0.8168475	0.4656635	0.1704034	0.0149658	0.0409524	0.0241716	0.5711459	0.6918871	0.6864684	0.3320919	0.7487973	0.4735475	0.5524582	0.8700533	0.4014091	0.7778066	0.0053925	0.2081243	0.8190086	0.5596904	0.1724210	0.0999406	0.8042330	0.2535218	0.8121804	0.0342406	0.7916000	0.4461445	0.0705472	0.6887708	0.6400968	0.5873076	0.2383483	0.0725462	0.7374421	0.7398748	0.7315363	0.3683584	0.5859050	0.6876726	0.4504752	0.2530667	0.2739958	0.1314326	0.0834530	0.1761532	0.0060157	0.6320453
900	0.4577400	0.5624509	0.7234169	0.4074977	0.1529734	0.0331303	0.0439178	0.0338443	0.4208300	0.7167182	0.6870046	0.3069344	0.6557614	0.3824133	0.5257064	0.7458500	0.3577041	0.6590197	0.0101316	0.2236549	0.5828130	0.5871900	0.1425009	0.0869643	0.7014987	0.3927418	0.5906915	0.0526665	0.6624194	0.5292102	0.0268366	0.7841935	0.7342857	0.6137639	0.2308704	0.1921743	0.7321531	0.6940688	0.6556201	0.3881428	0.5610008	0.4890691	0.5796308	0.3224472	0.3588647	0.0968020	0.1091790	0.1532072	0.0014997	0.6666270
1000	0.4898677	0.6587324	0.6780020	0.3893862	0.2311204	0.0426812	0.0401833	0.0263482	0.5969760	0.6409177	0.6702987	0.3454560	0.7137633	0.4016966	0.5958623	0.6877330	0.3670309	0.6767326	0.0015130	0.3131508	0.7669447	0.5875925	0.1870030	0.1431286	0.7232083	0.4570290	0.6281564	0.0068634	0.7111385	0.4397469	0.0316107	0.5637651	0.6558438	0.7766090	0.2796071	0.1811847	0.7209172	0.5782208	0.7178289	0.3288130	0.4821168	0.4869671	0.5237151	0.2633633	0.2813833	0.1222408	0.0998923	0.1007913	0.0149868	0.6454255
