"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.4416664	0.6981015	0.6981348	0.4132315	0.2961854	0.0126228	0.0706281	0.0260799	0.6523561	0.6882260	0.7148941	0.3306609	0.6324235	0.4371159	0.5472130	0.6885125	0.4426890	0.7710942	0.0011320	0.2454763	0.7354990	0.5414965	0.1755538	0.0952127	0.6669989	0.5148525	0.6566142	0.0233819	0.6428723	0.5787709	0.0176879	0.6637301	0.7044465	0.6821710	0.2588457	0.1291577	0.8411024	0.6745160	0.6801595	0.3317096	0.5075992	0.5589677	0.5261881	0.3184619	0.3341508	0.1499460	0.0453335	0.1740146	0.0050458	0.5800293
100	0.4834108	0.7090191	0.7372560	0.3894256	0.1701306	0.5319417	0.0991323	0.0297896	0.5210351	0.1720954	0.4467234	0.3403112	0.6681803	0.3858528	0.6453636	0.6455619	0.5012555	0.6153042	0.0009738	0.2661877	0.8452060	0.5392687	0.1619725	0.1813820	0.6376103	0.5902980	0.6662619	0.0040939	0.1963960	0.6550362	0.0579973	0.6501315	0.3860698	0.6804133	0.1243908	0.1199403	0.7486622	0.6961289	0.6738782	0.3403652	0.4828019	0.6901744	0.5983818	0.3779398	0.2448985	0.1293839	0.1067782	0.1430052	0.0167455	0.5758945
200	0.4467573	0.6742641	0.8014896	0.4728739	0.1974872	0.6828670	0.0307670	0.0248741	0.4889576	0.0912714	0.2945642	0.4362746	0.7339879	0.4627949	0.5079085	0.6129159	0.4385321	0.7339834	0.0020768	0.1784022	0.7904517	0.4603559	0.1334760	0.2504316	0.5590282	0.5966013	0.6305948	0.0022787	0.1212829	0.4745744	0.0694323	0.5855196	0.3211272	0.7281482	0.1417410	0.1078327	0.6248865	0.6695708	0.4651108	0.4107041	0.4755713	0.5225706	0.6037135	0.3317722	0.3341916	0.1639963	0.2638953	0.1187392	0.0223280	0.5826313
300	0.5363228	0.5596357	0.7152960	0.3316494	0.1222979	0.6423191	0.0519115	0.0743503	0.6672536	0.0678385	0.2140610	0.4513075	0.6650830	0.3641316	0.6386040	0.5909168	0.4072239	0.7738219	0.0150217	0.2648707	0.7967768	0.6257387	0.1552992	0.3439136	0.6951050	0.5180758	0.8066418	0.0015647	0.1502277	0.6037819	0.0401747	0.8172125	0.2445887	0.7167624	0.1083089	0.0579279	0.6949057	0.8070553	0.5604843	0.3943937	0.5289288	0.4748556	0.6250258	0.2904392	0.3413318	0.1178711	0.2461092	0.1342327	0.0217868	0.5165371
400	0.4821862	0.7806664	0.6938832	0.4548265	0.3169514	0.6204480	0.0250784	0.0191573	0.5373505	0.0482706	0.2633687	0.5339558	0.6992839	0.4632450	0.5967836	0.6404252	0.3991809	0.6697357	0.0003690	0.2948860	0.7272538	0.6767226	0.1662538	0.2785173	0.7846507	0.5685712	0.7639301	0.0001071	0.1456415	0.5298206	0.0202171	0.6331651	0.2515599	0.7917561	0.1437749	0.0544857	0.7170419	0.8826690	0.5304824	0.3611676	0.4696498	0.6144432	0.5562365	0.3669495	0.3523909	0.1073411	0.2445559	0.1520154	0.0192288	0.6654383
500	0.6582358	0.7903572	0.8047233	0.3396382	0.2084672	0.6953975	0.0248533	0.0187246	0.6597841	0.0538801	0.1981093	0.4135383	0.7232145	0.2922801	0.6704087	0.7904300	0.3949603	0.7693427	0.0002763	0.2385676	0.7404482	0.5174003	0.1555162	0.2646811	0.7283501	0.7122443	0.6166419	0.0008749	0.1690065	0.5308272	0.0774979	0.6621032	0.2087900	0.7672994	0.1406107	0.0220710	0.7629736	0.7586214	0.5259908	0.2783932	0.4570791	0.6782505	0.6288407	0.2721164	0.2808494	0.1089567	0.2128858	0.1471147	0.0192484	0.5182477
600	0.4703754	0.8376540	0.8467137	0.4311478	0.1492579	0.2397356	0.0757975	0.0183805	0.4421742	0.1849117	0.6469400	0.5475535	0.7596957	0.2977540	0.6543515	0.8103306	0.2584327	0.6736067	0.0095575	0.2619998	0.8991622	0.5332851	0.1790743	0.1575234	0.8294377	0.3454473	0.6659106	0.0110842	0.7623628	0.5447764	0.0238537	0.6588167	0.4412070	0.7310260	0.1328617	0.1047264	0.5452840	0.6893057	0.6054647	0.3509259	0.4343031	0.5278655	0.4226197	0.3330119	0.2484982	0.1195418	0.1648767	0.1437395	0.0207442	0.6162249
700	0.5856284	0.6828738	0.6700523	0.5491630	0.1198525	0.0740779	0.0562596	0.0301086	0.5690444	0.5694209	0.6774806	0.5592918	0.6345917	0.3780045	0.8211858	0.6769122	0.4083723	0.6901523	0.0032099	0.3352456	0.8083456	0.4405816	0.3244714	0.0810854	0.6083672	0.4548884	0.6870087	0.0291763	0.6730147	0.6351004	0.0385062	0.7303207	0.6505420	0.7790364	0.1837005	0.1746815	0.7672114	0.6525421	0.6484641	0.4196574	0.5044623	0.6047684	0.4544629	0.3605266	0.1970971	0.0950480	0.1162095	0.2469416	0.0057975	0.5668241
800	0.4777958	0.6139802	0.7180168	0.2609422	0.2277466	0.0507708	0.0830361	0.0472976	0.5167371	0.6873503	0.6827283	0.4185789	0.7632585	0.3965303	0.6124181	0.6984236	0.4097725	0.7660103	0.0033243	0.2631852	0.6023373	0.4758827	0.1443661	0.1331418	0.7615820	0.4353550	0.7110072	0.0288849	0.6177664	0.6656070	0.0356189	0.6403934	0.7172393	0.8001357	0.2193896	0.1597151	0.6984582	0.7682221	0.6719489	0.3850891	0.5366999	0.5230633	0.4036501	0.2199231	0.2152162	0.2283380	0.0952030	0.1542316	0.0171261	0.6189897
900	0.6217299	0.6514321	0.6763972	0.4184253	0.1308557	0.0160861	0.0623908	0.0650207	0.3741397	0.7982576	0.6523938	0.3573451	0.6408341	0.4260825	0.5831396	0.6139998	0.5134790	0.8211573	0.0063247	0.2975310	0.8412412	0.6263693	0.2329938	0.0905735	0.8193870	0.5568378	0.7304241	0.0269719	0.6874125	0.6618251	0.0563519	0.5042108	0.5798652	0.6757493	0.1657531	0.1444570	0.5660111	0.7289483	0.7588048	0.3690085	0.4757589	0.5439764	0.5463408	0.3124742	0.2874924	0.1512167	0.0776647	0.1449429	0.0059410	0.7068285
1000	0.5341398	0.7025581	0.6761209	0.4054936	0.2033593	0.0202996	0.0826811	0.0894985	0.4799987	0.6319013	0.6247157	0.3200872	0.6862569	0.5236727	0.5565243	0.5258807	0.3674097	0.7415035	0.0044432	0.3022870	0.7646118	0.4784394	0.2268684	0.1232927	0.6419804	0.4177379	0.6420629	0.0155910	0.6801492	0.6389350	0.0247332	0.5432984	0.5782052	0.6418336	0.2905043	0.2134353	0.5447820	0.8557429	0.5808421	0.2911950	0.4334542	0.5758691	0.4927567	0.3134513	0.2333691	0.1745594	0.0670939	0.1600945	0.0424923	0.7061355

0	0.4182280	0.5959613	0.7093968	0.3958349	0.2870244	0.0153754	0.0757817	0.0380287	0.5381698	0.8068500	0.6151170	0.3383402	0.6776331	0.5319724	0.6138627	0.6858271	0.4232206	0.7377508	0.0010951	0.2424175	0.6609884	0.6214544	0.1353463	0.1321009	0.5847531	0.3834980	0.6430947	0.0423516	0.7777693	0.6043376	0.0055242	0.7523936	0.7379364	0.6938235	0.2731022	0.1677592	0.6142135	0.7309964	0.6824983	0.3905805	0.4537558	0.6084984	0.4067396	0.3263212	0.2521294	0.1648109	0.0793798	0.1571075	0.0125588	0.7379942
100	0.4636844	0.4516799	0.6203863	0.3814044	0.2256918	0.0406484	0.0087981	0.0365975	0.4196564	0.6461960	0.7435548	0.4423229	0.5851113	0.2989304	0.5182620	0.7529641	0.4484049	0.7461482	0.0010436	0.2533102	0.6229031	0.6477585	0.0797783	0.0622299	0.7135406	0.4351024	0.8224874	0.0451495	0.7060345	0.4778267	0.0363468	0.6985026	0.7807430	0.1961521	0.1978241	0.1612258	0.2693048	0.1382455	0.6976870	0.5741088	0.5039854	0.4160710	0.4598760	0.4812175	0.2031910	0.1462682	0.0726874	0.1536658	0.0099277	0.6198880
200	0.4258286	0.2968650	0.6445031	0.4486160	0.1614942	0.0284544	0.0049527	0.0153483	0.5616871	0.8024392	0.7006499	0.2465047	0.6311241	0.2522507	0.6548424	0.6013559	0.5781357	0.8490926	0.0013984	0.1605430	0.8330507	0.7032779	0.0133841	0.1184383	0.7252109	0.3569799	0.6627588	0.0275455	0.5897901	0.5109727	0.1242129	0.5902399	0.6523912	0.1256187	0.2409596	0.1529891	0.1679443	0.0455607	0.6983631	0.4472016	0.5574460	0.2682140	0.5432760	0.6873105	0.2063459	0.0539691	0.1018512	0.1654274	0.0191061	0.7139038
300	0.5751140	0.2416693	0.6724815	0.3665502	0.1925792	0.0424247	0.0180221	0.0526852	0.5664981	0.7017200	0.6854786	0.4477831	0.8056807	0.2319503	0.6082943	0.7083755	0.4438433	0.7566328	0.0021034	0.1422416	0.6825164	0.6990975	0.0032632	0.2590451	0.8057872	0.4829081	0.6598689	0.0150153	0.8029600	0.4083831	0.0896849	0.5126874	0.7446425	0.1396175	0.2845271	0.1979718	0.1108528	0.0210552	0.7767726	0.4149623	0.7295436	0.2581055	0.6193008	0.6870706	0.2091942	0.0127343	0.0326368	0.1813977	0.0054152	0.6516349
400	0.3969146	0.3336382	0.7690938	0.4628235	0.1913756	0.0795977	0.0136823	0.0165183	0.6286512	0.8380907	0.7030033	0.2679302	0.6948970	0.2109533	0.6532817	0.6912897	0.4411186	0.9113948	0.0105279	0.1931908	0.7753070	0.6661202	0.0105827	0.1443552	0.7982081	0.5611267	0.6682089	0.0275922	0.7486941	0.4421681	0.1658525	0.4903429	0.6315341	0.1848146	0.2142499	0.2354377	0.0866827	0.0120431	0.5666071	0.4082779	0.6615326	0.1490644	0.7201643	0.6754987	0.1894143	0.0126568	0.0902273	0.1887250	0.0050349	0.6332353
500	0.4074807	0.2227365	0.6760497	0.4012034	0.2495390	0.0168060	0.0165564	0.0161078	0.6852291	0.7410041	0.6681994	0.3225414	0.6682292	0.2287922	0.6562463	0.7587176	0.3962860	0.8205211	0.0010979	0.1268041	0.5545261	0.7202188	0.0000000	0.2005579	0.7391662	0.3773134	0.6815572	0.0259480	0.7587830	0.4165519	0.0958091	0.5092737	0.7564284	0.1561736	0.2940928	0.1711118	0.0838484	0.0182467	0.7525975	0.6544243	0.6024821	0.2211333	0.5724370	0.5741138	0.1703583	0.0261130	0.0384553	0.1926687	0.0072026	0.7397356
600	0.3861074	0.6268138	0.7015646	0.5373066	0.2052750	0.0205231	0.0514783	0.0274142	0.6628797	0.6308677	0.7531539	0.4210048	0.7773166	0.3644781	0.6279032	0.7630810	0.4293375	0.6796949	0.0058410	0.1534195	0.6854850	0.5932858	0.0934545	0.1040001	0.7021632	0.4394149	0.6019545	0.0283372	0.9478703	0.4845061	0.0655826	0.6433104	0.7374145	0.6347700	0.2395213	0.1482196	0.5206359	0.5155106	0.7942962	0.3064535	0.6608087	0.3476741	0.6037669	0.5532277	0.2901207	0.1275168	0.0442951	0.1987580	0.0077222	0.6133958
700	0.5469230	0.6999958	0.5965398	0.3719725	0.2305962	0.0498452	0.0930360	0.0119222	0.6186689	0.6646963	0.6618491	0.3666928	0.6012661	0.4295567	0.6136624	0.9047329	0.4354791	0.7775219	0.0010697	0.2400164	0.6947508	0.5121106	0.1988793	0.0826078	0.7361794	0.4789006	0.6473253	0.0180055	0.6155787	0.5531650	0.0441160	0.7012558	0.7552474	0.6457269	0.2300864	0.1522929	0.7073196	0.7198859	0.6944278	0.3472217	0.5495577	0.6202307	0.4525458	0.3527537	0.2701321	0.1932425	0.0758250	0.2340772	0.0131576	0.5330553
800	0.4547907	0.6899857	0.7359818	0.3911686	0.2272877	0.0279389	0.0303777	0.0135756	0.6063639	0.5835834	0.8076435	0.3496095	0.6141003	0.4137092	0.5583170	0.6615959	0.3697296	0.7036325	0.0004959	0.2745392	0.7605110	0.6345813	0.1607587	0.0435037	0.6367725	0.4313160	0.8568556	0.0174619	0.7798369	0.5984685	0.0356565	0.5932631	0.6685544	0.6442306	0.1936948	0.1215081	0.5772283	0.7250994	0.7664525	0.3409641	0.4938086	0.6766672	0.4208598	0.2878557	0.2524292	0.1409029	0.1000268	0.1370456	0.0178099	0.6153024
900	0.5712262	0.8603322	0.6925894	0.4239026	0.1113849	0.0168418	0.0386230	0.0270631	0.5798721	0.7147088	0.7895003	0.4201895	0.7975775	0.5293534	0.5760939	0.6012565	0.2951954	0.7272401	0.0022551	0.2695811	0.6246800	0.6244005	0.2124418	0.1167017	0.8851523	0.4779264	0.7487700	0.0362057	0.7442588	0.4943341	0.0327087	0.5610963	0.6003333	0.8023283	0.1999848	0.1642605	0.5613024	0.7012748	0.6585472	0.4174715	0.5185066	0.6169679	0.4799708	0.3032201	0.3262915	0.1594545	0.0885454	0.1360902	0.0069329	0.5434567
1000	0.5365033	0.6877012	0.6293865	0.3820499	0.2350143	0.0535228	0.0442673	0.0357754	0.5752422	0.7607249	0.6955561	0.3091968	0.6972362	0.3850285	0.6379063	0.6960213	0.4228234	0.6195920	0.0023223	0.3056271	0.7428287	0.5841143	0.1520088	0.1032637	0.6817514	0.3979697	0.6937685	0.0096385	0.8254941	0.5184754	0.0266741	0.7701026	0.7010123	0.8213362	0.2083263	0.1971028	0.5963614	0.6621265	0.6749583	0.3065424	0.5033761	0.5567032	0.5413887	0.3189420	0.3722522	0.1875294	0.0913599	0.1815271	0.0083322	0.5944571
