"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415225	0.8255774	0.9991589	0.9993072	0.4916433	1.0000000	0.5886407	0.8338751	1.0000000	0.5342964	1.0000000	0.0049989	0.3446667	1.0000000	0.7604738	0.2328198	0.1082086	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7869524	0.0412726	0.9501272	1.0000000	1.0000000	0.3165488	0.2288889	1.0000000	1.0000000	1.0000000	0.4887608	0.6869514	0.8705821	0.6906008	0.4293816	0.3674536	0.1937870	0.1232770	0.2369451	0.0084705	0.9193772
100	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.7411339	0.0620152	0.0399977	0.8274809	0.2913896	0.5764371	0.4512278	1.0000000	0.5886407	0.8419961	1.0000000	0.5342977	1.0000000	0.0011762	0.3446640	1.0000000	0.7604809	0.2328217	0.1945636	1.0000000	0.7813063	1.0000000	0.0110351	0.2537314	0.7869611	0.0416309	0.9489651	0.5792478	1.0000000	0.2546284	0.2055198	1.0000000	1.0000000	0.8202743	0.4887451	0.6835115	0.8705860	0.8294353	0.4293826	0.3674747	0.1825939	0.1713533	0.2369212	0.0130051	0.8566906
200	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9629338	0.0484888	0.0368492	0.8442410	0.0994488	0.4110340	0.6178587	1.0000000	0.5886407	0.8654107	1.0000000	0.5342973	1.0000000	0.0007010	0.3446642	1.0000000	0.7604789	0.2328232	0.3622505	1.0000000	0.8086940	1.0000000	0.0015482	0.1904602	0.7869651	0.0428957	0.9364821	0.4100002	1.0000000	0.2105048	0.1308048	1.0000000	1.0000000	0.7721102	0.4887506	0.6833438	0.8708701	0.8677300	0.4293821	0.3681119	0.1582118	0.2874889	0.2368859	0.0260738	0.7757496
300	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9920248	0.0459586	0.0354352	0.8651468	0.0862003	0.3812245	0.6961610	1.0000000	0.5886407	0.8742575	1.0000000	0.5342972	1.0000000	0.0006692	0.3446645	1.0000000	0.7604783	0.2328228	0.3818832	1.0000000	0.8106047	1.0000000	0.0001967	0.1871807	0.7869636	0.0436949	0.9158429	0.3795735	1.0000000	0.2062751	0.1024867	1.0000000	1.0000000	0.7667612	0.4887519	0.6868830	0.8715913	0.8635071	0.4293821	0.3682968	0.1514239	0.3261046	0.2368744	0.0324465	0.7574012
400	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9951558	0.0455723	0.0350475	0.8768277	0.0854072	0.3765174	0.7170051	1.0000000	0.5886407	0.8758036	1.0000000	0.5342973	1.0000000	0.0006671	0.3446645	1.0000000	0.7604786	0.2328226	0.3808132	1.0000000	0.8107306	1.0000000	0.0000406	0.1870112	0.7869633	0.0439353	0.9036714	0.3749164	1.0000000	0.2077177	0.0990992	1.0000000	1.0000000	0.7662638	0.4887511	0.6888950	0.8722001	0.8599222	0.4293821	0.3683274	0.1505939	0.3332401	0.2368721	0.0340910	0.7549823
500	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9954652	0.0455187	0.0349625	0.8812468	0.0853605	0.3758016	0.7217365	1.0000000	0.5886407	0.8758315	1.0000000	0.5342973	1.0000000	0.0006669	0.3446644	1.0000000	0.7604787	0.2328227	0.3802368	1.0000000	0.8107388	1.0000000	0.0000242	0.1870024	0.7869635	0.0439766	0.8993303	0.3742429	1.0000000	0.2086958	0.0999691	1.0000000	1.0000000	0.7662205	0.4887510	0.6895762	0.8725019	0.8588219	0.4293821	0.3683301	0.1505210	0.3343213	0.2368717	0.0344186	0.7547216
600	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.2918275	0.0768065	0.0359082	0.8816737	0.3726422	0.7988276	0.8229278	1.0000000	0.5886407	0.8739097	1.0000000	0.5342973	1.0000000	0.0044896	0.3446645	1.0000000	0.7604786	0.2328227	0.2819481	1.0000000	0.6285593	1.0000000	0.0276763	0.9332705	0.7869635	0.0432630	0.9180770	0.7948999	1.0000000	0.2546754	0.1122829	1.0000000	1.0000000	0.9459426	0.4887511	0.6898014	0.8726104	0.7075914	0.4293821	0.3688268	0.1810893	0.2176961	0.2368902	0.0276647	0.8307589
700	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0701937	0.0903321	0.0388757	0.8704246	0.7851214	0.9641574	0.6623746	1.0000000	0.5886407	0.8566656	1.0000000	0.5342973	1.0000000	0.0049648	0.3446645	1.0000000	0.7604786	0.2328227	0.1431344	1.0000000	0.6011717	1.0000000	0.0371540	0.9965417	0.7869635	0.0418791	0.9406292	0.9641342	1.0000000	0.3080137	0.1790858	1.0000000	1.0000000	0.9941064	0.4887511	0.6890961	0.8725124	0.6769548	0.4293821	0.3680293	0.1925850	0.1405707	0.2369264	0.0145281	0.9036990
800	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0412749	0.0928622	0.0407229	0.8501215	0.9813317	0.9938310	0.5441908	1.0000000	0.5886407	0.8398304	1.0000000	0.5342973	1.0000000	0.0049966	0.3446645	1.0000000	0.7604786	0.2328227	0.1135013	1.0000000	0.5992610	1.0000000	0.0385116	0.9998212	0.7869635	0.0413789	0.9479056	0.9945591	1.0000000	0.3164880	0.2199074	1.0000000	1.0000000	0.9994553	0.4887511	0.6878681	0.8719969	0.6847137	0.4293821	0.3673667	0.1937003	0.1258755	0.2369411	0.0097649	0.9175056
900	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0381992	0.0932484	0.0413354	0.8353781	0.9979906	0.9984833	0.5048141	1.0000000	0.5886407	0.8346887	1.0000000	0.5342973	1.0000000	0.0049987	0.3446645	1.0000000	0.7604786	0.2328227	0.1089168	1.0000000	0.5991351	1.0000000	0.0386697	0.9999908	0.7869635	0.0412815	0.9496570	0.9992159	1.0000000	0.3167424	0.2282795	1.0000000	1.0000000	0.9999527	0.4887511	0.6872328	0.8713412	0.6890397	0.4293821	0.3672889	0.1937828	0.1236410	0.2369444	0.0087047	0.9191880
1000	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0379018	0.0933021	0.0414850	0.8287301	0.9990835	0.9991846	0.4946230	1.0000000	0.5886407	0.8338991	1.0000000	0.5342973	1.0000000	0.0049989	0.3446645	1.0000000	0.7604786	0.2328227	0.1082963	1.0000000	0.5991269	1.0000000	0.0386864	0.9999995	0.7869635	0.0412708	0.9500329	0.9998894	1.0000000	0.3166057	0.2290024	1.0000000	1.0000000	0.9999960	0.4887511	0.6870199	0.8709043	0.6902630	0.4293821	0.3673624	0.1937883	0.1233242	0.2369450	0.0085094	0.9193597

0	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415225	0.8255774	0.9991589	0.9993072	0.4916433	1.0000000	0.5886407	0.8338751	1.0000000	0.5342964	1.0000000	0.0049989	0.3446667	1.0000000	0.7604738	0.2328198	0.1082086	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7869524	0.0412726	0.9501272	1.0000000	1.0000000	0.3165488	0.2288889	1.0000000	1.0000000	1.0000000	0.4887608	0.6869514	0.8705821	0.6906008	0.4293816	0.3674536	0.1937870	0.1232770	0.2369451	0.0084705	0.9193772
100	0.5776553	0.5369946	1.0000000	0.5800321	0.3124703	0.0375792	0.0445510	0.0393175	0.8283762	0.9995511	0.9995565	0.4916094	1.0000000	0.3652586	0.8750521	1.0000000	0.5446742	1.0000000	0.0049989	0.2885008	1.0000000	0.8426609	0.0819527	0.1155302	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7114119	0.0497401	0.9330318	1.0000000	0.3659582	0.3173139	0.2290128	0.4475070	0.2509572	1.0000000	0.6900655	0.7446584	0.7282914	0.7517545	0.6863999	0.3000642	0.2043182	0.1236005	0.2370238	0.0086674	0.9193772
200	0.6163973	0.3833739	1.0000000	0.5800321	0.3124703	0.0371997	0.0234761	0.0353382	0.8510789	0.9996199	0.9998847	0.4914004	1.0000000	0.3243950	0.9163559	1.0000000	0.5536463	1.0000000	0.0049989	0.2202565	1.0000000	0.9651068	0.0198952	0.1671288	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6111289	0.0948890	0.8573672	1.0000000	0.2447948	0.3277552	0.2343408	0.2034871	0.0485641	1.0000000	0.6865877	0.8471248	0.4191351	0.8580052	0.9774768	0.2993910	0.0733200	0.1136972	0.2370268	0.0106699	0.9193772
300	0.6502092	0.3596689	1.0000000	0.5800321	0.3124703	0.0371046	0.0195339	0.0338365	0.8764044	0.9996295	0.9999757	0.4912112	1.0000000	0.3193921	0.9175308	1.0000000	0.5550451	1.0000000	0.0049989	0.2109610	1.0000000	0.9948569	0.0086312	0.2178655	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6058667	0.1443209	0.8071573	1.0000000	0.2359986	0.3438686	0.2526052	0.1566864	0.0261791	1.0000000	0.6624912	0.8883437	0.2877492	0.8880823	0.9963882	0.2969567	0.0420968	0.1039329	0.2369472	0.0123750	0.9193775
400	0.6593675	0.3563912	1.0000000	0.5800321	0.3124703	0.0370892	0.0189321	0.0334816	0.8891120	0.9996311	0.9999931	0.4911309	1.0000000	0.3187809	0.9077097	1.0000000	0.5552022	1.0000000	0.0049989	0.2094125	1.0000000	0.9988534	0.0069740	0.2312198	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6126366	0.1675502	0.7901652	1.0000000	0.2354838	0.3527764	0.2707864	0.1493584	0.0241334	1.0000000	0.6614430	0.8988774	0.2644415	0.8906751	0.9971556	0.2939092	0.0396727	0.1001613	0.2369257	0.0127998	0.9193780
500	0.6611751	0.3559494	1.0000000	0.5800321	0.3124703	0.0370870	0.0188485	0.0334120	0.8934957	0.9996314	0.9999961	0.4911064	1.0000000	0.3187062	0.9009253	1.0000000	0.5552189	1.0000000	0.0049989	0.2086088	1.0000000	0.9993136	0.0067309	0.2335688	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6131089	0.1743221	0.7855734	1.0000000	0.2354565	0.3558601	0.2800793	0.1483135	0.0239604	1.0000000	0.6629697	0.9013250	0.2594458	0.8900101	0.9971835	0.2934755	0.0395247	0.0995591	0.2369224	0.0128079	0.9193782
600	0.7790941	0.8188956	1.0000000	0.5800321	0.3124703	0.0371560	0.0675967	0.0342722	0.8940260	0.9992574	0.9999554	0.4911032	1.0000000	0.5420791	0.8738486	1.0000000	0.5539774	1.0000000	0.0049989	0.2260355	1.0000000	0.9587849	0.1521759	0.1684751	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7014762	0.1318162	0.7864478	1.0000000	0.8694970	0.3582571	0.2839722	0.7006653	0.7729891	1.0000000	0.4003467	0.8190162	0.6076202	0.8513466	0.8865378	0.3561022	0.2218322	0.0938309	0.2369745	0.0126796	0.9193778
700	0.7291976	0.9725084	1.0000000	0.5800321	0.3124703	0.0375087	0.0886702	0.0378288	0.8826529	0.9991913	0.9996785	0.4911791	1.0000000	0.5829416	0.8271933	1.0000000	0.5429081	1.0000000	0.0049989	0.2951168	1.0000000	0.8234677	0.2293175	0.1164171	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.8077696	0.0701885	0.8772631	1.0000000	0.9906603	0.3449662	0.2807067	0.9446668	0.9753812	1.0000000	0.4556168	0.6825518	0.8882745	0.7605226	0.4806967	0.3458069	0.2190385	0.1023826	0.2369443	0.0104305	0.9193773
800	0.7042858	0.9962124	1.0000000	0.5800321	0.3124703	0.0377667	0.0926122	0.0403573	0.8584837	0.9991715	0.9994319	0.4913684	1.0000000	0.5879444	0.8210777	1.0000000	0.5350627	1.0000000	0.0049989	0.3349752	1.0000000	0.7652041	0.2346359	0.1052629	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7944313	0.0480265	0.9286967	1.0000000	0.9994565	0.3271530	0.2581834	0.9914652	0.9977661	1.0000000	0.5004856	0.6770615	0.8767800	0.7086956	0.4314581	0.3609441	0.1951627	0.1188062	0.2369470	0.0085246	0.9193772
900	0.6986547	0.9994899	1.0000000	0.5800321	0.3124703	0.0378499	0.0932139	0.0412437	0.8392186	0.9991625	0.9993381	0.4915268	1.0000000	0.5885556	0.8277202	1.0000000	0.5343530	1.0000000	0.0049989	0.3434085	1.0000000	0.7606492	0.2318278	0.1081248	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7835759	0.0425932	0.9448465	1.0000000	0.9999712	0.3195352	0.2398047	0.9987929	0.9998118	1.0000000	0.4908520	0.6894316	0.8648252	0.6929496	0.4295034	0.3685673	0.1938075	0.1237263	0.2369478	0.0084098	0.9193772
1000	0.6976370	0.9999317	1.0000000	0.5800321	0.3124703	0.0378683	0.0932976	0.0414659	0.8300621	0.9991597	0.9993137	0.4916030	1.0000000	0.5886303	0.8318203	1.0000000	0.5344551	1.0000000	0.0049989	0.3442391	1.0000000	0.7613150	0.2325844	0.1086425	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7864463	0.0414952	0.9489484	1.0000000	0.9999986	0.3172778	0.2320815	0.9998377	0.9999847	1.0000000	0.4870053	0.6878227	0.8708219	0.6908780	0.4295344	0.3675756	0.1940987	0.1232437	0.2369452	0.0085027	0.9193772
