"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8256290	0.9991589	0.9993072	0.4916405	1.0000000	0.5886407	0.8338755	1.0000000	0.5342970	1.0000000	0.0049989	0.3446651	1.0000000	0.7604794	0.2328184	0.1082097	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7869508	0.0412726	0.9501273	1.0000000	1.0000000	0.3165488	0.2288886	1.0000000	1.0000000	1.0000000	0.4887503	0.6869594	0.8705915	0.6905994	0.4293824	0.3674519	0.1937890	0.1232766	0.2369451	0.0084708	0.9193772
100	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9116158	0.0503486	0.0386220	0.8316589	0.1777960	0.4687960	0.5324847	1.0000000	0.5886407	0.8527706	1.0000000	0.5342977	1.0000000	0.0009522	0.3446637	1.0000000	0.7604809	0.2328233	0.2227218	1.0000000	0.8091002	1.0000000	0.0030966	0.1872831	0.7869654	0.0421512	0.9464045	0.4609998	1.0000000	0.2310035	0.1822323	1.0000000	1.0000000	0.7854185	0.4887457	0.6806546	0.8705999	0.8736529	0.4293825	0.3678251	0.1734346	0.2330101	0.2369078	0.0180683	0.8112555
200	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9881500	0.0460002	0.0359080	0.8567307	0.0907192	0.3895815	0.6959437	1.0000000	0.5886407	0.8727860	1.0000000	0.5342973	1.0000000	0.0006857	0.3446645	1.0000000	0.7604783	0.2328231	0.3702102	1.0000000	0.8107267	1.0000000	0.0002633	0.1870020	0.7869648	0.0435093	0.9246924	0.3861891	1.0000000	0.2065064	0.1131474	1.0000000	1.0000000	0.7677937	0.4887518	0.6854042	0.8710852	0.8687163	0.4293820	0.3682752	0.1533563	0.3229720	0.2368797	0.0304996	0.7602852
300	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9948539	0.0455601	0.0351403	0.8743509	0.0856700	0.3777520	0.7195104	1.0000000	0.5886407	0.8759040	1.0000000	0.5342972	1.0000000	0.0006682	0.3446646	1.0000000	0.7604784	0.2328226	0.3819434	1.0000000	0.8107393	1.0000000	0.0000413	0.1870019	0.7869631	0.0439296	0.9056008	0.3758057	1.0000000	0.2064959	0.0991328	1.0000000	1.0000000	0.7663461	0.4887517	0.6888125	0.8718703	0.8611395	0.4293821	0.3683282	0.1507137	0.3335364	0.2368730	0.0337908	0.7551153
400	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9954411	0.0455156	0.0349785	0.8807947	0.0853760	0.3759854	0.7225142	1.0000000	0.5886407	0.8759608	1.0000000	0.5342973	1.0000000	0.0006670	0.3446644	1.0000000	0.7604787	0.2328226	0.3806836	1.0000000	0.8107394	1.0000000	0.0000239	0.1870019	0.7869634	0.0439861	0.8993929	0.3743645	1.0000000	0.2081106	0.0991845	1.0000000	1.0000000	0.7662272	0.4887510	0.6896488	0.8723671	0.8590387	0.4293821	0.3683312	0.1505269	0.3344184	0.2368718	0.0343782	0.7547251
500	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.9954925	0.0455111	0.0349487	0.8825386	0.0853587	0.3757215	0.7229286	1.0000000	0.5886407	0.8757815	1.0000000	0.5342973	1.0000000	0.0006669	0.3446645	1.0000000	0.7604786	0.2328227	0.3802057	1.0000000	0.8107394	1.0000000	0.0000225	0.1870019	0.7869635	0.0439814	0.8980496	0.3741645	1.0000000	0.2088615	0.1002784	1.0000000	1.0000000	0.7662174	0.4887511	0.6897952	0.8725700	0.8586006	0.4293821	0.3683301	0.1505159	0.3344890	0.2368717	0.0344706	0.7546957
600	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.1213208	0.0884722	0.0369267	0.8798210	0.4063312	0.9065027	0.7880542	1.0000000	0.5886407	0.8704477	1.0000000	0.5342973	1.0000000	0.0047136	0.3446645	1.0000000	0.7604786	0.2328227	0.2545185	1.0000000	0.6007655	1.0000000	0.0356017	0.9997188	0.7869635	0.0424302	0.9365046	0.9131369	1.0000000	0.2779560	0.1264506	1.0000000	1.0000000	0.9807981	0.4887511	0.6898301	0.8726264	0.6649631	0.4293821	0.3687567	0.1899992	0.1503989	0.2369018	0.0211870	0.8774688
700	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0450630	0.0928205	0.0399714	0.8602433	0.8859748	0.9855553	0.5595818	1.0000000	0.5886407	0.8465499	1.0000000	0.5342973	1.0000000	0.0049801	0.3446645	1.0000000	0.7604786	0.2328227	0.1352747	1.0000000	0.5991390	1.0000000	0.0384413	0.9999999	0.7869635	0.0414057	0.9482348	0.9879438	1.0000000	0.3142075	0.2006744	1.0000000	1.0000000	0.9984228	0.4887511	0.6882560	0.8723999	0.6787661	0.4293821	0.3675809	0.1936053	0.1252752	0.2369338	0.0109094	0.9158362
800	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0384817	0.0932606	0.0411622	0.8396402	0.9919362	0.9972728	0.5030560	1.0000000	0.5886407	0.8353012	1.0000000	0.5342973	1.0000000	0.0049976	0.3446645	1.0000000	0.7604786	0.2328227	0.1122040	1.0000000	0.5991264	1.0000000	0.0386685	1.0000000	0.7869635	0.0412679	0.9498687	0.9983267	1.0000000	0.3169071	0.2261105	1.0000000	1.0000000	0.9998705	0.4887511	0.6872490	0.8717468	0.6877638	0.4293821	0.3672342	0.1937796	0.1234469	0.2369431	0.0088612	0.9191274
900	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0379226	0.0933052	0.0414531	0.8297728	0.9987035	0.9990062	0.4934167	1.0000000	0.5886407	0.8338164	1.0000000	0.5342973	1.0000000	0.0049988	0.3446645	1.0000000	0.7604786	0.2328227	0.1087345	1.0000000	0.5991263	1.0000000	0.0386867	1.0000000	0.7869635	0.0412658	0.9500917	0.9997677	1.0000000	0.3166938	0.2290324	1.0000000	1.0000000	0.9999894	0.4887511	0.6869972	0.8711257	0.6900431	0.4293821	0.3673123	0.1937882	0.1232915	0.2369448	0.0085297	0.9193604
1000	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378762	0.0933097	0.0415104	0.8266315	0.9991292	0.9992627	0.4919090	1.0000000	0.5886407	0.8338162	1.0000000	0.5342973	1.0000000	0.0049989	0.3446645	1.0000000	0.7604786	0.2328227	0.1082732	1.0000000	0.5991263	1.0000000	0.0386881	1.0000000	0.7869635	0.0412703	0.9501224	0.9999678	1.0000000	0.3165829	0.2290071	1.0000000	1.0000000	0.9999991	0.4887511	0.6869513	0.8707922	0.6905027	0.4293821	0.3673939	0.1937886	0.1232757	0.2369450	0.0084794	0.9193761

0	0.6974412	1.0000000	1.0000000	0.5800321	0.3124703	0.0378722	0.0933102	0.0415224	0.8256290	0.9991589	0.9993072	0.4916405	1.0000000	0.5886407	0.8338755	1.0000000	0.5342970	1.0000000	0.0049989	0.3446651	1.0000000	0.7604794	0.2328184	0.1082097	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7869508	0.0412726	0.9501273	1.0000000	1.0000000	0.3165488	0.2288886	1.0000000	1.0000000	1.0000000	0.4887503	0.6869594	0.8705915	0.6905994	0.4293824	0.3674519	0.1937890	0.1232766	0.2369451	0.0084708	0.9193772
100	0.5679905	0.3781848	1.0000000	0.5800321	0.3124703	0.0373865	0.0263738	0.0374197	0.8344451	0.9995893	0.9997098	0.4915376	1.0000000	0.3189024	0.9049919	1.0000000	0.5482045	1.0000000	0.0049989	0.2474702	1.0000000	0.9029565	0.0205937	0.1188294	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6485603	0.0631281	0.9022083	1.0000000	0.2674208	0.3182849	0.2292651	0.2462973	0.0995706	1.0000000	0.7136205	0.8206204	0.6140302	0.8102164	0.8780656	0.2908622	0.1835029	0.1216995	0.2370680	0.0091009	0.9193772
200	0.6399017	0.3566534	1.0000000	0.5800321	0.3124703	0.0371303	0.0195988	0.0342656	0.8671079	0.9996245	0.9999439	0.4912567	1.0000000	0.3186960	0.9236883	1.0000000	0.5543832	1.0000000	0.0049989	0.2104034	1.0000000	0.9884148	0.0072395	0.1754695	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.5950251	0.1245530	0.8145495	1.0000000	0.2367916	0.3323872	0.2383685	0.1594592	0.0298047	1.0000000	0.6759651	0.8924612	0.3287982	0.8856446	0.9955860	0.3002133	0.0469415	0.1078326	0.2369963	0.0116598	0.9193773
300	0.6581964	0.3559078	1.0000000	0.5800321	0.3124703	0.0370923	0.0189131	0.0335524	0.8868801	0.9996302	0.9999879	0.4911342	1.0000000	0.3186958	0.9137660	1.0000000	0.5551314	1.0000000	0.0049989	0.2101502	1.0000000	0.9983761	0.0066783	0.2213986	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6098618	0.1633955	0.7900856	1.0000000	0.2355110	0.3475541	0.2595650	0.1494541	0.0243992	1.0000000	0.6601100	0.9011916	0.2687570	0.8920902	0.9971635	0.2949911	0.0397345	0.1007445	0.2369344	0.0127785	0.9193777
400	0.6610733	0.3558820	1.0000000	0.5800321	0.3124703	0.0370874	0.0188437	0.0334230	0.8931891	0.9996313	0.9999952	0.4911050	1.0000000	0.3186958	0.9035498	1.0000000	0.5552114	1.0000000	0.0049989	0.2089318	1.0000000	0.9992650	0.0066983	0.2317884	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6137979	0.1740429	0.7852519	1.0000000	0.2354574	0.3542480	0.2753209	0.1483013	0.0239803	1.0000000	0.6620560	0.9018727	0.2610567	0.8904858	0.9971842	0.2932803	0.0395226	0.0994065	0.2369234	0.0128373	0.9193781
500	0.6614785	0.3558811	1.0000000	0.5800321	0.3124703	0.0370868	0.0188367	0.0334012	0.8947166	0.9996314	0.9999964	0.4910994	1.0000000	0.3186958	0.8988937	1.0000000	0.5552199	1.0000000	0.0049989	0.2084735	1.0000000	0.9993615	0.0066854	0.2337248	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.6128597	0.1758763	0.7843483	1.0000000	0.2354552	0.3562949	0.2818958	0.1481685	0.0239479	1.0000000	0.6631359	0.9020279	0.2585591	0.8897625	0.9971845	0.2935175	0.0395163	0.0995235	0.2369221	0.0128012	0.9193782
600	0.7713161	0.9776963	1.0000000	0.5800321	0.3124703	0.0372379	0.0857723	0.0353278	0.8925091	0.9992219	0.9999047	0.4911113	1.0000000	0.5884340	0.8483034	1.0000000	0.5527834	1.0000000	0.0049989	0.2468353	1.0000000	0.9154811	0.2238112	0.1597221	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7750525	0.0906083	0.8258506	1.0000000	0.9680343	0.3582952	0.2852342	0.9018559	0.9243747	1.0000000	0.3785551	0.7038250	0.8152932	0.8095324	0.7250572	0.3559216	0.2799058	0.0916848	0.2369748	0.0123817	0.9193775
700	0.7095685	0.9992277	1.0000000	0.5800321	0.3124703	0.0376389	0.0925472	0.0392686	0.8714152	0.9991853	0.9995711	0.4912693	1.0000000	0.5886405	0.8159831	1.0000000	0.5401307	1.0000000	0.0049989	0.3190167	1.0000000	0.7841763	0.2431090	0.1127204	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.8173684	0.0500262	0.9233024	1.0000000	0.9986635	0.3389638	0.2756710	0.9886923	0.9941405	1.0000000	0.4813537	0.6448208	0.9108405	0.7272940	0.4389016	0.3479952	0.2036388	0.1110406	0.2369406	0.0091621	0.9193772
800	0.6991329	0.9999733	1.0000000	0.5800321	0.3124703	0.0378203	0.0932329	0.0409831	0.8452577	0.9991684	0.9993789	0.4914855	1.0000000	0.5886407	0.8234530	1.0000000	0.5344088	1.0000000	0.0049989	0.3422931	1.0000000	0.7581884	0.2323349	0.1053846	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7847347	0.0425538	0.9453501	1.0000000	0.9999441	0.3236969	0.2503340	0.9986972	0.9995460	1.0000000	0.5012122	0.6894787	0.8650190	0.6954258	0.4290287	0.3678393	0.1928557	0.1241571	0.2369487	0.0082234	0.9193772
900	0.6976708	0.9999991	1.0000000	0.5800321	0.3124703	0.0378631	0.0933024	0.0414172	0.8316371	0.9991614	0.9993227	0.4915954	1.0000000	0.5886407	0.8304149	1.0000000	0.5344117	1.0000000	0.0049989	0.3442271	1.0000000	0.7612368	0.2316897	0.1083948	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7835553	0.0414174	0.9493395	1.0000000	0.9999977	0.3184030	0.2357448	0.9998499	0.9999648	1.0000000	0.4879569	0.6912504	0.8663549	0.6903866	0.4295625	0.3690115	0.1940665	0.1239696	0.2369470	0.0084741	0.9193772
1000	0.6974721	1.0000000	1.0000000	0.5800321	0.3124703	0.0378708	0.0933094	0.0415041	0.8271107	0.9991594	0.9993102	0.4916299	1.0000000	0.5886407	0.8329468	1.0000000	0.5344313	1.0000000	0.0049989	0.3443884	1.0000000	0.7611112	0.2330432	0.1085790	1.0000000	0.5991263	1.0000000	0.0386883	1.0000000	0.7876312	0.0412795	0.9500046	1.0000000	0.9999999	0.3169792	0.2307021	0.9999827	0.9999973	1.0000000	0.4872947	0.6859975	0.8722540	0.6907752	0.4294844	0.3670128	0.1940234	0.1229901	0.2369448	0.0085071	0.9193772
