"Time"	YDR034C	YFL044C	YEL009C	YML076C	YBR112C	YNL103W	YLR451W	YKL038W	YER028C	YIR017C	YGL181W	YNL167C	YPL038W	YGL254W	YOR140W	YDR253C	YMR019W	YOL067C	YJR147W	YCR096C	YML113W	YDR520C	YFL021W	YCR040W	YPR199C	YCR097W	YOL089C	YHR006W	YOR032C	YJL110C	YCL066W	YCL067C	YJL056C	YLR098C	YGR044C	YCR018C	YLR013W	YKL020C	YDR421W	YKR034W	YCR039C	YER189W	YCR041W	YDR084C	YER190W	YGL001C	YDR042C	YNL339C	YNL337W	YKL178C
0	0.6886866	1.0301340	1.0029335	0.5950916	0.3919307	0.0379876	0.0968950	0.0529445	0.7826624	1.0348443	0.9731699	0.4797745	0.9975293	0.6201121	0.8407541	0.9726307	0.6283807	1.0465966	0.0015981	0.3806657	1.0227693	0.7873163	0.2366580	0.1528101	0.8262958	0.5458654	1.0216703	0.0353870	1.0534556	0.7962065	0.0217789	0.9195820	0.9359675	1.0246534	0.3407771	0.2263916	1.0152856	1.0220145	1.0157808	0.4826177	0.7037995	0.8887499	0.6985562	0.5036624	0.3471984	0.1896157	0.1002525	0.2462193	0.0097665	1.0451864
100	0.6507178	0.9421153	0.9892366	0.5738137	0.2961269	0.7669640	0.0873296	0.0490883	0.6887946	0.3035677	0.5630370	0.5064034	1.0005118	0.5585618	0.8808080	0.9800671	0.5695803	1.0206558	0.0023661	0.3652286	1.0446475	0.7657059	0.2181908	0.2342610	1.0017155	0.7931344	0.9321442	0.0086437	0.2717490	0.8164470	0.0530393	0.9211199	0.6282737	0.9156591	0.2036291	0.1397850	1.0051684	1.0245285	0.8152314	0.4657929	0.7346409	0.9068041	0.7244630	0.4744303	0.3422118	0.1814509	0.1715590	0.2702407	0.0104062	0.8174233
200	0.6820897	0.9495043	1.1055031	0.7272383	0.2670530	0.9061278	0.0467364	0.0245630	0.7398727	0.0887592	0.4173861	0.6569244	0.8644872	0.6642495	0.8525147	0.9861797	0.6167556	1.0005836	0.0017628	0.3076574	0.9382891	0.7443693	0.2563203	0.3446940	0.9163676	0.8049846	0.9314130	0.0026979	0.1923292	0.6917237	0.0497863	0.9918404	0.4136862	0.9590424	0.2129433	0.1680249	0.9128197	0.9582446	0.6971730	0.4697756	0.7699894	0.7784092	0.8393992	0.4193269	0.4345224	0.2191563	0.3333071	0.2159964	0.0236953	0.7180891
300	0.8100610	0.8147597	1.0438495	0.6069601	0.2198767	1.0219219	0.0603137	0.0508667	0.8272915	0.0856680	0.3399504	0.6675246	0.9777034	0.5577959	0.8046120	0.9525107	0.5405423	1.0549254	0.0065525	0.3698974	1.0056998	0.7846473	0.2157264	0.4011105	1.0258208	0.8167872	1.0473922	0.0007444	0.2128779	0.7892887	0.0463230	1.0129512	0.3813039	1.0655998	0.1863922	0.0856401	0.8740522	0.9593152	0.6810931	0.4652843	0.6930005	0.7574734	0.9212150	0.5056881	0.4225827	0.1579652	0.3040000	0.1835498	0.0373254	0.6755172
400	0.7069273	0.9883209	1.0119869	0.5559924	0.2836053	0.9868492	0.0421828	0.0314343	0.7249686	0.0637512	0.3386669	0.7684328	0.8975182	0.5683839	0.8908249	0.9694634	0.5347860	0.9397385	0.0007153	0.4433130	0.9540501	0.8388989	0.2133099	0.3737487	1.0037085	0.7714556	0.9656795	0.0004614	0.2296082	0.7649299	0.0583752	0.9448566	0.4211687	1.0271742	0.1785530	0.0696090	0.9967482	1.0311924	0.7885622	0.5188451	0.7010448	0.8435021	0.8530790	0.3943832	0.4516633	0.1197876	0.3137577	0.2338329	0.0376758	0.8458672
500	0.8240009	1.0104339	1.1343820	0.5997409	0.2650262	1.0116714	0.0395197	0.0432888	0.8557087	0.1013166	0.3240532	0.6473886	1.0328188	0.5223291	0.9435054	0.9640510	0.5728602	1.0669564	0.0012057	0.3863360	1.0975716	0.7882513	0.2196692	0.3801617	1.0652525	0.8002993	0.9696121	0.0016224	0.1974699	0.7883719	0.0680728	0.9826320	0.3538259	1.0231870	0.2401570	0.0551113	0.9745162	1.1017814	0.7551164	0.4906650	0.6780496	0.9232976	0.8244764	0.4031432	0.3571727	0.1420673	0.2896343	0.2275405	0.0463791	0.7612816
600	0.6890743	1.0708492	1.1958202	0.5568781	0.1826927	0.2748187	0.0784272	0.0438733	0.7039105	0.3479098	0.8373458	0.8313718	1.0125023	0.5188407	0.9678831	1.0133255	0.4115999	0.9899116	0.0070836	0.3715912	1.1578298	0.7677659	0.2328480	0.2404977	1.0559720	0.5393779	1.0415061	0.0246592	0.9716385	0.7756636	0.0402303	0.9885833	0.7560091	1.0173887	0.2438412	0.1566837	0.9103752	0.9854962	0.9214767	0.4973703	0.6468189	0.7994321	0.6668783	0.4517437	0.3625322	0.1835878	0.2129681	0.2272445	0.0195490	0.8710322
700	0.7733301	1.0570705	1.0525276	0.6456679	0.1918255	0.0751601	0.0792809	0.0590911	0.7278783	0.8572286	0.9112286	0.7113634	0.9621276	0.5128842	1.0180571	0.9079782	0.5465033	1.0549274	0.0045916	0.3962630	1.0364276	0.6963995	0.2574539	0.1017757	0.9368534	0.6292315	0.9416444	0.0404274	0.9627689	0.7989369	0.0567257	1.0376674	0.8869202	0.9912941	0.3146333	0.1973975	1.0331353	0.9919826	0.9626674	0.5429016	0.6685716	0.8518488	0.6314866	0.4495827	0.3347267	0.1443095	0.1436704	0.2302796	0.0148666	0.8769162
800	0.7458345	0.9827817	0.9946961	0.5552010	0.2971642	0.0537714	0.1072486	0.0695212	0.6340392	0.9464057	0.9125082	0.5932463	1.0369867	0.5524992	0.9771989	1.0198249	0.6003093	1.0108291	0.0067992	0.3919245	0.9273088	0.6894594	0.1918938	0.1249036	0.9944265	0.5665133	0.9419025	0.0439745	0.9310178	0.8111252	0.0642083	0.8762367	1.0381530	1.1061839	0.2836130	0.1944205	1.0744307	1.0151564	0.9840855	0.4995694	0.7367621	0.8045963	0.5958098	0.4315518	0.3434915	0.2173692	0.1525231	0.2409020	0.0176122	0.8008436
900	0.7325243	0.9152563	1.0354807	0.6352765	0.1995227	0.0285101	0.0873057	0.0637728	0.4968708	1.0250258	0.9529172	0.5353861	0.8732102	0.5634874	0.8934111	0.9931688	0.5322584	1.1261225	0.0053895	0.3931790	1.0661633	0.8092969	0.2333139	0.1472143	0.9176497	0.6475049	1.0025458	0.0279835	1.0358093	0.8134560	0.0325292	0.8302529	0.8871296	0.9506757	0.2638582	0.2330621	1.0152371	1.0003718	1.0153232	0.4719839	0.6117422	0.7683593	0.7511537	0.4949393	0.3852781	0.2273438	0.1449703	0.2101147	0.0108004	0.9773180
1000	0.7696659	1.0217493	0.9964423	0.5193139	0.2652340	0.0289561	0.0928236	0.0579751	0.7039472	0.9812731	1.0128439	0.5370189	1.0400774	0.5799070	0.6792283	0.9868229	0.4830617	1.0870336	0.0015316	0.4261212	0.9462492	0.7275545	0.2869752	0.1501886	0.9057072	0.5675320	0.9031750	0.0282072	0.9556029	0.8220499	0.0343095	0.8079228	0.8942176	0.8683974	0.4264216	0.2634241	0.9097472	0.9750658	0.8866548	0.4842003	0.6786962	0.8001772	0.6610172	0.4522130	0.3748694	0.2160871	0.1075235	0.1902805	0.0196855	0.9577681

0	0.6886866	1.0301340	1.0029335	0.5950916	0.3919307	0.0379876	0.0968950	0.0529445	0.7826624	1.0348443	0.9731699	0.4797745	0.9975293	0.6201121	0.8407541	0.9726307	0.6283807	1.0465966	0.0015981	0.3806657	1.0227693	0.7873163	0.2366580	0.1528101	0.8262958	0.5458654	1.0216703	0.0353870	1.0534556	0.7962065	0.0217789	0.9195820	0.9359675	1.0246534	0.3407771	0.2263916	1.0152856	1.0220145	1.0157808	0.4826177	0.7037995	0.8887499	0.6985562	0.5036624	0.3471984	0.1896157	0.1002525	0.2462193	0.0097665	1.0451864
100	0.6186770	0.5545685	0.9769174	0.5693349	0.3015620	0.0648704	0.0115714	0.0437957	0.6266278	1.0099673	1.1005178	0.4777221	0.9613960	0.3661107	0.8642817	0.9629979	0.5553652	1.0845235	0.0058600	0.3624436	0.9806182	0.8988889	0.0858380	0.0982534	1.0278838	0.6200166	1.0143616	0.0532745	0.9790141	0.6100080	0.0472930	0.8985428	1.0864265	0.3326846	0.2991758	0.2103628	0.4547615	0.2325232	0.9606731	0.6946334	0.8045466	0.5954634	0.6859100	0.6468672	0.3025417	0.1921588	0.1289906	0.2207993	0.0175414	0.8638632
200	0.6599545	0.3901925	0.9518858	0.6108735	0.2721719	0.0409785	0.0061231	0.0338635	0.7528923	1.0564832	0.9822093	0.4322860	0.9024304	0.3176568	0.9202482	0.8480715	0.6133388	1.0319667	0.0019459	0.2495881	1.0683286	1.0095787	0.0219292	0.1814620	1.0769168	0.5992813	1.0538416	0.0363190	0.9616250	0.6552060	0.1655020	0.8623610	0.9558000	0.2218912	0.3160314	0.2813855	0.2057864	0.0642705	0.9285473	0.6641466	0.9179992	0.4092986	0.7598979	0.9256891	0.2845645	0.0853620	0.0889515	0.2340607	0.0248755	0.9385885
300	0.6895758	0.4121952	0.9769409	0.5263653	0.2531821	0.0542445	0.0379469	0.0616107	0.7654582	1.0818627	0.9039640	0.5306129	1.1312077	0.3125541	0.8659216	1.0466660	0.6574024	1.0328250	0.0022801	0.1809776	1.0149036	1.0110634	0.0052815	0.2231441	1.0842472	0.6011257	0.9688496	0.0262434	0.9522365	0.6752663	0.1638245	0.7262221	1.0066952	0.2231956	0.3772370	0.2398356	0.1372844	0.0332007	0.9846475	0.6048165	0.9190508	0.3868675	0.8750960	1.0107025	0.2526769	0.0197291	0.0714687	0.2628906	0.0155307	0.8766052
400	0.6191640	0.3933821	1.1223120	0.6228870	0.2478536	0.0749378	0.0357662	0.0257371	0.7990028	1.0743852	0.9965212	0.4986936	0.9444481	0.3435262	0.9043561	0.9124060	0.6263793	1.1774457	0.0117984	0.2234428	1.1443951	1.0534167	0.0124878	0.2141078	1.0780239	0.6778261	0.9367066	0.0299734	1.0067702	0.7191191	0.1801786	0.7634029	0.9938478	0.2618315	0.3124053	0.2952837	0.1421785	0.0142612	0.9338965	0.6629870	0.9363612	0.2778841	0.8441230	0.9499164	0.3037060	0.0153989	0.0982901	0.2983062	0.0125566	0.9256727
500	0.6335331	0.3298519	0.9807031	0.6221674	0.3091608	0.0369013	0.0320344	0.0179209	0.9311472	0.9566085	0.9301394	0.5281884	1.0358528	0.2770929	1.0930032	1.0223765	0.5799124	1.1048737	0.0060180	0.1770464	0.9314314	0.9672786	0.0000000	0.2854473	1.0029461	0.5651567	0.9775030	0.0245599	0.9878026	0.5745691	0.1524049	0.7969070	1.0295994	0.2435840	0.4023351	0.2267306	0.1615960	0.0437964	1.0153486	0.7174378	0.8544402	0.2775380	0.8360970	0.9187208	0.2616938	0.0361462	0.0587529	0.2404153	0.0112483	0.9091031
600	0.6373860	0.8268927	1.0216368	0.7233084	0.2846853	0.0396081	0.0802126	0.0362825	0.9422099	1.0116454	0.9850686	0.4941957	1.0754605	0.5216321	0.8970788	1.0400391	0.5395610	1.0206331	0.0060264	0.2310717	1.1087879	0.8801370	0.1392041	0.1927131	0.9720973	0.6767946	0.9320639	0.0401662	1.0448953	0.6493739	0.1241035	0.8578631	1.0345762	0.8346017	0.2647577	0.1923523	0.7591693	0.7673430	1.0167549	0.4429952	0.8195604	0.5640933	0.7836483	0.8598179	0.3646853	0.2104676	0.0688409	0.2479097	0.0201305	0.9481024
700	0.6909892	0.9794823	0.9376978	0.5067044	0.2688439	0.0666224	0.0978169	0.0341262	0.9746065	0.9718237	1.0115259	0.4369757	1.0146796	0.6034645	0.8885124	1.0463616	0.5894212	1.0188767	0.0057447	0.2976821	1.1235598	0.7886253	0.2642026	0.1138604	1.1004519	0.6510133	0.9749501	0.0430271	0.9446231	0.8090224	0.0503349	0.9189644	0.9700789	1.0718082	0.3129692	0.2224312	0.9655212	1.1064251	0.9011380	0.4361657	0.7076996	0.8642227	0.7179575	0.5177925	0.3673237	0.2284228	0.0920084	0.2853906	0.0189147	0.7925418
800	0.7172514	1.0300661	1.1132825	0.5574162	0.2809138	0.0456673	0.0729932	0.0470926	0.8523185	0.9368556	1.1052006	0.4655220	1.0005341	0.5755891	0.8500961	1.0748325	0.5283697	1.0075743	0.0014237	0.3244863	1.0694444	0.8624037	0.2199703	0.0690143	0.9855991	0.5063734	1.0144526	0.0270880	0.9718418	0.8234697	0.0646757	0.8474372	0.8650023	0.9991296	0.2963844	0.1927210	0.8927333	1.0959184	1.0265780	0.5511424	0.6606593	0.8459149	0.7039796	0.3987927	0.3619121	0.2132308	0.1238476	0.2130840	0.0219423	0.8115246
900	0.6781157	1.0064464	1.0767000	0.6276682	0.1889640	0.0356408	0.0589743	0.0575564	0.7693021	0.9614426	0.9783791	0.5252226	1.0697412	0.6633019	0.8639800	0.9690341	0.4872338	0.9705137	0.0028475	0.3529373	1.0152254	0.7470998	0.2625456	0.0975721	1.1049405	0.6744599	1.0076494	0.0369007	1.0178395	0.8033433	0.0457983	0.8922250	0.9302371	1.0097878	0.3577331	0.2379306	0.9127677	1.0199896	0.9972703	0.6063329	0.6656799	0.7768262	0.7475429	0.4339285	0.3821898	0.2014130	0.1458139	0.2233429	0.0121478	0.8659192
1000	0.6879296	0.9775832	0.9994793	0.5697191	0.2575360	0.0635531	0.0867490	0.0311396	0.9313519	0.9525190	0.9884555	0.4761593	0.9958228	0.6032588	0.8038460	0.8961375	0.4988418	0.9214773	0.0062637	0.3306664	0.9594098	0.8010067	0.2219087	0.1901765	0.9954474	0.6244089	0.9806724	0.0271291	1.0158238	0.7493015	0.0399112	1.0043844	1.0169794	1.0424867	0.3168628	0.1989528	0.9286508	0.9682310	0.9919461	0.4925829	0.7286564	0.7282263	0.7515934	0.3843116	0.5055120	0.2180897	0.1442477	0.2347771	0.0076398	0.9240189
