"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"
"27"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9558	4767.5	4767.5	4767.5	4767.5	9956	4767.5	4767.5	4767.5	9894	4767.5	4767.5	4767.5	9684	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"28"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9607	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9815	4767.5	4767.5	4767.5	4767.5	4767.5	9587	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9627	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9830	4767.5	4767.5	4767.5	9909	9951	4767.5	4767.5	4767.5	4767.5	4767.5
"29"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9659	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9999	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9547	9657	9544	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"30"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9582	4767.5	4767.5	4767.5	4767.5	9965	9902	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9829	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9572	9590	4767.5
"31"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"32"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"33"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9555	4767.5	4767.5	4767.5	4767.5	9551	9562	4767.5	4767.5	9729	4767.5	9679	4767.5	9597	9545	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9715	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"34"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9636	4767.5	4767.5	4767.5	4767.5	9994	9767	4767.5	4767.5	9964	4767.5	9646	4767.5	4767.5	9898	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9842	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"35"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9791	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"36"	4767.5	4767.5	4767.5	4767.5	9958	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9771	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9897	4767.5	4767.5	4767.5	9913	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9802	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9708	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9818	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"37"	9736	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9823	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9975	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9985	9670	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"38"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	10000	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"39"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9626	4767.5	9838	9645	9569	9683	4767.5	9976	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"40"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"41"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9945	4767.5	4767.5	4767.5	4767.5	9811	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9817	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9676	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9775	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"42"	9709	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9813	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9706	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9810	4767.5	4767.5	4767.5	4767.5	4767.5	9717	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9722	4767.5	4767.5	4767.5	4767.5	9564	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"43"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9610	9901	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9885	9889	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9631	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9536	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9921	4767.5	9714	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"44"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9908	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9988	4767.5	9890	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9748	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9848	9750	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9586	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"45"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9979	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"46"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9591	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9677	4767.5	9642	4767.5	9839	4767.5	9755	4767.5	4767.5	4767.5	9887	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"47"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9942	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9986	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9772	4767.5	4767.5	4767.5	9682	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"48"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9900	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9947	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9718	9601	4767.5	4767.5	4767.5	4767.5	9792	4767.5	4767.5	4767.5	4767.5	9766	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9916	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"49"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9893	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9611	4767.5	4767.5	4767.5	9651	9927	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9992	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9915	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"50"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9535	4767.5	4767.5	4767.5	4767.5	4767.5	9877	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9789	4767.5	9620	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9919	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"51"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9795	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9711	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9774	4767.5	4767.5	4767.5	4767.5	9653	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9613	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9796	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"52"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9835	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9933	9730	9787	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9700	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
"53"	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9983	9866	4767.5	9628	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9926	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	9846	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5	4767.5
